x,z,K00,K01,K02,K10,K11,K12,K20,K21,K22
-1.06299,3.47244,0.14619,-0.0274233,0.0694842,0.0369869,0.163093,-0.00528997,0.0668263,-0.031512,-0.0913662
-1.06299,3.61417,0.136985,-0.0240882,0.063292,0.0323306,0.152009,-0.00520861,0.0610896,-0.027404,-0.0874314
-1.06299,3.75591,0.128571,-0.0212285,0.0577743,0.028358,0.141953,-0.00506381,0.0559388,-0.0239344,-0.0836505
-1.06299,3.89764,0.120864,-0.0187676,0.0528467,0.0249562,0.132807,-0.00487782,0.0513085,-0.0209901,-0.0800298
-1.06299,4.03937,0.113789,-0.0166425,0.0484365,0.0220329,0.124471,-0.00466674,0.0471407,-0.0184801,-0.0765716
-1.06299,4.1811,0.107282,-0.0148013,0.044481,0.019512,0.116856,-0.00444215,0.0433839,-0.016331,-0.0732758
-1.06299,4.32283,0.101286,-0.0132009,0.0409257,0.0173308,0.109886,-0.00421231,0.0399925,-0.0144832,-0.0701399
-1.06299,4.46457,0.095752,-0.0118054,0.0377236,0.0154374,0.103492,-0.00398302,0.0369263,-0.0128881,-0.0671597
-1.06299,4.6063,0.0906348,-0.0105848,0.0348337,0.0137887,0.097615,-0.00375829,0.0341496,-0.0115058,-0.0643304
-1.06299,4.74803,0.0858958,-0.00951425,0.0322204,0.0123487,0.0922039,-0.0035408,0.0316311,-0.0103037,-0.0616459
-1.06299,4.88976,0.0815003,-0.00857255,0.0298528,0.0110872,0.0872123,-0.00333229,0.0293431,-0.00925439,-0.0591002
-1.06299,5.0315,0.0774172,-0.00774196,0.0277036,0.00997893,0.0825995,-0.00313377,0.0272612,-0.00833549,-0.0566866
-1.06299,5.17323,0.073619,-0.00700744,0.0257492,0.00900262,0.0783296,-0.00294576,0.0253638,-0.00752815,-0.0543987
-1.06299,5.31496,0.0700808,-0.00635624,0.0239686,0.00814026,0.0743706,-0.00276842,0.0236318,-0.00681661,-0.0522298
-1.06299,5.45669,0.0667804,-0.00577748,0.0223436,0.00737658,0.070694,-0.00260167,0.0220484,-0.00618763,-0.0501736
-1.06299,5.59843,0.0636979,-0.00526189,0.020858,0.00669861,0.0672745,-0.00244523,0.0205985,-0.00563004,-0.0482238
-1.06299,5.74016,0.0608151,-0.00480151,0.0194977,0.00609527,0.0640893,-0.00229872,0.0192689,-0.00513436,-0.0463745
-1.06299,5.88189,0.0581159,-0.00438954,0.0182501,0.00555711,0.0611182,-0.0021617,0.0180478,-0.00469254,-0.0446199
-1.06299,6.02362,0.0555856,-0.00402008,0.0171041,0.005076,0.058343,-0.00203367,0.0169247,-0.00429774,-0.0429546
-1.06299,6.16535,0.0532109,-0.00368806,0.0160497,0.00464496,0.0557473,-0.00191411,0.0158903,-0.00394408,-0.0413734
-1.06299,6.30709,0.0509796,-0.00338909,0.0150783,0.00425796,0.0533163,-0.00180251,0.0149363,-0.00362651,-0.0398713
-1.06299,6.44882,0.048881,-0.00311936,0.0141819,0.00390981,0.0510368,-0.00169837,0.0140553,-0.00334072,-0.0384437
-1.06299,6.59055,0.0469049,-0.00287556,0.0133538,0.00359597,0.0488967,-0.00160117,0.0132405,-0.00308295,-0.0370863
-1.06299,6.73228,0.0450425,-0.00265478,0.0125875,0.00331254,0.0468852,-0.00151046,0.012486,-0.00284996,-0.035795
-1.06299,6.87402,0.0432852,-0.00245451,0.0118777,0.00305609,0.0449924,-0.00142579,0.0117865,-0.00263894,-0.034566
-1.06299,7.01575,0.0416257,-0.00227253,0.0112192,0.00282365,0.0432094,-0.00134673,0.0111372,-0.00244744,-0.0333955
-1.06299,7.15748,0.0400571,-0.0021069,0.0106076,0.00261259,0.041528,-0.00127288,0.0105337,-0.00227333,-0.0322803
-1.06299,7.29921,0.0385729,-0.0019559,0.0100389,0.00242064,0.0399408,-0.00120386,0.00997221,-0.00211473,-0.0312172
-1.06299,7.44094,0.0371674,-0.00181803,0.00950947,0.00224578,0.038441,-0.00113934,0.00944917,-0.00197001,-0.0302031
-1.06299,7.58268,0.0358353,-0.00169196,0.009016,0.00208623,0.0370225,-0.00107899,0.00896141,-0.00183772,-0.0292353
-1.06299,7.72441,0.0345717,-0.00157651,0.00855554,0.00194044,0.0356795,-0.00102251,0.00850607,-0.0017166,-0.0283112
-1.06299,7.86614,0.0333721,-0.00147064,0.00812544,0.00180702,0.034407,-0.000969625,0.00808054,-0.00160553,-0.0274284
-1.06299,8.00787,0.0322324,-0.00137341,0.00772326,0.00168474,0.0332002,-0.00092007,0.00768247,-0.00150351,-0.0265845
-1.06299,8.14961,0.0311486,-0.00128401,0.00734681,0.00157253,0.0320547,-0.000873605,0.00730971,-0.00140966,-0.0257774
-1.06299,8.29134,0.0301174,-0.0012017,0.00699409,0.0014694,0.0309664,-0.000829961,0.00696032,-0.00132321,-0.0250051
-1.06299,8.43307,0.0291353,-0.00112592,0.00666319,0.00137444,0.0299313,-0.000788891,0.00663252,-0.00124347,-0.0242662
-1.06299,8.5748,0.0281997,-0.00105712,0.00635388,0.00128611,0.0289422,-0.000763399,0.006325,-0.00116997,-0.023581
-1.06299,8.71654,0.0273045,-0.00097922,0.00606715,0.00121386,0.0280504,-0.000679944,0.00604064,-0.00110466,-0.0227694
-1.06299,8.85827,0.0266392,-0.00092122,0.00578567,0.00113951,0.0273426,-0.000578271,0.00576109,-0.00101561,-0.017365
-1.06299,9,0.0265574,-0.000927547,0.00578784,0.00113789,0.0272417,-0.000593509,0.00576286,-0.00102226,-0.0190448
-0.92126,-9,0.0268206,-0.000960191,-0.00512863,0.0011299,0.0273351,0.000557775,-0.00503097,0.000941259,-0.0192184
-0.92126,-8.85827,0.0269059,-0.000954619,-0.00513957,0.0011306,0.0274353,0.000542707,-0.00503234,0.000934385,-0.0175193
-0.92126,-8.71654,0.0275975,-0.00101386,-0.00533221,0.00120398,0.0281612,0.000643348,-0.00526159,0.00101827,-0.0229692
-0.92126,-8.5748,0.0284842,-0.00109379,-0.00553368,0.00127857,0.0290431,0.000725171,-0.00551196,0.00107792,-0.0238533
-0.92126,-8.43307,0.0294415,-0.00116588,-0.00581752,0.00136637,0.0300408,0.000748669,-0.00578124,0.0011452,-0.0245467
-0.92126,-8.29134,0.0304442,-0.00124521,-0.00610744,0.0014611,0.0310836,0.000787651,-0.00606823,0.00121817,-0.025304
-0.92126,-8.14961,0.0314977,-0.00133143,-0.00641674,0.00156403,0.0321801,0.000829037,-0.00637422,0.00129728,-0.0260962
-0.92126,-8.00787,0.0326056,-0.00142518,-0.00674702,0.00167609,0.0333346,0.000873132,-0.00670079,0.00138314,-0.0269249
-0.92126,-7.86614,0.0337715,-0.00152724,-0.00710002,0.00179825,0.0345512,0.000920181,-0.00704967,0.00147646,-0.0277922
-0.92126,-7.72441,0.0349997,-0.00163849,-0.00747769,0.0019316,0.0358344,0.000970421,-0.00742274,0.00157804,-0.0287004
-0.92126,-7.58268,0.0362943,-0.00175995,-0.0078822,0.0020774,0.037189,0.0010241,-0.00782211,0.00168879,-0.0296521
-0.92126,-7.44094,0.0376602,-0.00189274,-0.00831593,0.00223703,0.0386203,0.0010815,-0.00825009,0.00180974,-0.03065
-0.92126,-7.29921,0.0391027,-0.00203814,-0.0087815,0.0024121,0.040134,0.0011429,-0.00870922,0.00194204,-0.0316968
-0.92126,-7.15748,0.0406273,-0.00219759,-0.00928185,0.00260439,0.0417366,0.00120862,-0.00920232,0.00208702,-0.0327958
-0.92126,-7.01575,0.0422402,-0.00237274,-0.00982022,0.00281595,0.0434348,0.00127901,-0.00973253,0.00224618,-0.03395
-0.92126,-6.87402,0.0439482,-0.00256546,-0.0104002,0.00304912,0.0452363,0.00135444,-0.0103033,0.00242122,-0.0351632
-0.92126,-6.73228,0.0457588,-0.00277787,-0.0110258,0.00330656,0.0471495,0.00143529,-0.0109185,0.00261411,-0.0364391
-0.92126,-6.59055,0.0476799,-0.00301239,-0.0117016,0.00359131,0.0491835,0.001522,-0.0115824,0.00282709,-0.0377818
-0.92126,-6.44882,0.0497206,-0.00327182,-0.0124324,0.00390686,0.0513485,0.00161501,-0.0122999,0.00306274,-0.0391956
-0.92126,-6.30709,0.0518906,-0.00355934,-0.0132239,0.00425724,0.0536556,0.00171481,-0.0130761,0.00332405,-0.0406853
-0.92126,-6.16535,0.0542007,-0.00387863,-0.0140824,0.00464708,0.0561172,0.0018219,-0.0139171,0.00361445,-0.0422559
-0.92126,-6.02362,0.0566628,-0.00423391,-0.0150149,0.00508173,0.0587469,0.00193681,-0.0148295,0.00393794,-0.0439127
-0.92126,-5.88189,0.05929,-0.00463008,-0.0160294,0.0055674,0.06156,0.00206006,-0.0158209,0.00429916,-0.0456616
-0.92126,-5.74016,0.0620968,-0.00507282,-0.0171347,0.0061113,0.0645734,0.00219223,-0.0168995,0.00470352,-0.0475087
-0.92126,-5.59843,0.0650995,-0.00556873,-0.0183409,0.00672183,0.0678058,0.00233383,-0.0180749,0.00515736,-0.0494606
-0.92126,-5.45669,0.0683158,-0.00612549,-0.0196594,0.00740881,0.0712782,0.0024854,-0.0193576,0.00566813,-0.0515243
-0.92126,-5.31496,0.0717656,-0.0067521,-0.0211032,0.00818375,0.0750142,0.00264739,-0.0207596,0.00624461,-0.0537074
-0.92126,-5.17323,0.0754712,-0.00745912,-0.0226868,0.00906019,0.0790401,0.00282017,-0.0222944,0.00689715,-0.0560177
-0.92126,-5.0315,0.0794573,-0.00825896,-0.0244271,0.0100541,0.0833853,0.00300398,-0.0239773,0.00763808,-0.0584636
-0.92126,-4.88976,0.0837517,-0.00916628,-0.0263429,0.0111843,0.0880831,0.00319882,-0.0258254,0.00848206,-0.0610538
-0.92126,-4.74803,0.0883853,-0.0101984,-0.0284561,0.0124733,0.093171,0.00340441,-0.0278585,0.00944666,-0.0637976
-0.92126,-4.6063,0.0933932,-0.0113761,-0.0307914,0.0139478,0.0986913,0.00362,-0.0300984,0.0105529,-0.0667042
-0.92126,-4.46457,0.0988147,-0.0127238,-0.0333775,0.0156397,0.104692,0.00384422,-0.0325705,0.0118264,-0.0697834
-0.92126,-4.32283,0.104694,-0.0142711,-0.0362469,0.0175874,0.111228,0.00407482,-0.035303,0.0132978,-0.0730449
-0.92126,-4.1811,0.111082,-0.0160534,-0.0394374,0.019837,0.11836,0.00430835,-0.0383281,0.0150047,-0.0764983
-0.92126,-4.03937,0.118036,-0.0181135,-0.0429924,0.0224443,0.12616,0.00453968,-0.0416823,0.016993,-0.0801526
-0.92126,-3.89764,0.125621,-0.0205031,-0.046962,0.0254771,0.134708,0.00476138,-0.0454068,0.0193191,-0.0840164
-0.92126,-3.75591,0.133912,-0.0232855,-0.051404,0.0290179,0.144097,0.00496289,-0.0495478,0.0220529,-0.0880967
-0.92126,-3.61417,0.142995,-0.0265376,-0.0563856,0.0331677,0.154433,0.00512934,-0.0541574,0.0252809,-0.0923987
-0.92126,-3.47244,0.152969,-0.0303543,-0.0619845,0.0380504,0.16584,0.00523997,-0.0592935,0.0291114,-0.0969251
-0.92126,-3.33071,0.16395,-0.0348524,-0.0682909,0.0438192,0.178458,0.00526594,-0.0650203,0.0336805,-0.101675
-0.92126,-3.18898,0.176074,-0.0401771,-0.0754095,0.0506634,0.192452,0.0051674,-0.0714075,0.03916,-0.106642
-0.92126,-3.04724,0.189501,-0.0465095,-0.0834619,0.0588187,0.208013,0.00488934,-0.0785302,0.0457689,-0.111813
-0.92126,-2.90551,0.204421,-0.0540768,-0.0925896,0.0685796,0.225364,0.00435602,-0.0864664,0.0537873,-0.11717
-0.92126,-2.76378,0.221066,-0.0631665,-0.102957,0.0803154,0.244764,0.0034632,-0.0952943,0.0635765,-0.122682
-0.92126,-2.62205,0.239719,-0.0741443,-0.114756,0.0944916,0.266521,0.00206753,-0.105086,0.0756062,-0.128307
-0.92126,-2.48031,0.260733,-0.0874794,-0.12821,0.111697,0.290996,-2.81316e-05,-0.115898,0.0904914,-0.133994
-0.92126,-2.33858,0.28456,-0.10378,-0.14358,0.132682,0.318621,-0.0030948,-0.127758,0.109045,-0.139677
-0.92126,-2.19685,0.311785,-0.123844,-0.161173,0.158403,0.349911,-0.00750497,-0.140638,0.132352,-0.145283
-0.92126,-2.05512,0.343193,-0.14873,-0.181355,0.190093,0.385492,-0.0137704,-0.154423,0.161876,-0.150741
-0.92126,-1.91339,0.379862,-0.179869,-0.204568,0.229343,0.426134,-0.0225932,-0.168852,0.199616,-0.155997
-0.92126,-1.77165,0.423316,-0.219236,-0.231362,0.278236,0.472802,-0.0349359,-0.183432,0.248351,-0.161052
-0.92126,-1.62992,0.475775,-0.269623,-0.262449,0.339516,0.526733,-0.0521146,-0.197308,0.312005,-0.16602
-0.92126,-1.48819,0.54058,-0.335115,-0.298806,0.416867,0.589565,-0.0759247,-0.20905,0.396264,-0.171228
-0.92126,-1.34646,0.622924,-0.421919,-0.341858,0.515331,0.663554,-0.108807,-0.216313,0.509598,-0.177388
-0.92126,-1.20472,0.73118,-0.539945,-0.393837,0.642032,0.751963,-0.154079,-0.215251,0.665124,-0.185842
-0.92126,-1.06299,0.879453,-0.705912,-0.458512,0.807503,0.859681,-0.216126,-0.199436,0.884097,-0.199019
-0.92126,-0.92126,1.0929,-0.950678,-0.542275,1.02779,0.995526,-0.301416,-0.158231,1.20363,-0.220389
-0.92126,-0.779528,1.41927,-1.33045,-0.660352,1.33319,1.169,-0.414641,-0.0687587,1.68952,-0.258395
-0.92126,-0.637795,1.97032,-2.01727,-0.816452,1.75386,1.44112,-0.576307,0.0832494,2.5042,-0.301363
-0.92126,-0.496063,2.93065,-3.0559,-1.23032,2.5276,1.72441,-0.782226,0.530248,3.86336,-0.440796
-0.92126,-0.354331,5.93767,-7.83898,-0.803368,3.16634,2.91813,-0.754471,0.65111,7.10793,0.230834
-0.92126,-0.212598,8.72355,-6.19189,-6.88593,7.48373,4.03613,-2.40253,3.27828,12.8709,-1.81533
-0.92126,-0.0708661,71.0512,-114.474,43.2806,2.39211,15.7728,9.14518,5.11441,30.5252,27.9776
-0.92126,0.0708661,71.0259,-114.475,-43.2918,2.3665,15.9219,-9.14019,-5.08064,-30.5628,27.9681
-0.92126,0.212598,8.80529,-6.21404,6.8849,7.54129,3.91591,2.38979,-3.24847,-12.911,-1.79552
-0.92126,0.354331,5.97066,-7.84595,0.802047,3.20613,2.9279,0.769647,-0.632103,-7.11154,0.256216
-0.92126,0.496063,2.93066,-3.05359,1.23983,2.52683,1.72785,0.793574,-0.530706,-3.86222,-0.443611
-0.92126,0.637795,1.97412,-2.0203,0.8162,1.7557,1.4432,0.580636,-0.0814457,-2.50364,-0.299907
-0.92126,0.779528,1.42067,-1.33142,0.661862,1.33359,1.17018,0.417358,0.0693817,-1.68907,-0.258685
-0.92126,0.92126,1.09389,-0.951628,0.54287,1.02792,0.99655,0.303311,0.158786,-1.20321,-0.220359
-0.92126,1.06299,0.88012,-0.706571,0.459035,0.807569,0.860438,0.217381,0.199868,-0.88379,-0.199123
-0.92126,1.20472,0.731675,-0.540445,0.394244,0.642071,0.752586,0.154981,0.215615,-0.664888,-0.185944
-0.92126,1.34646,0.623312,-0.422298,0.342202,0.515367,0.664071,0.109461,0.216623,-0.509421,-0.177502
-0.92126,1.48819,0.540898,-0.335407,0.299101,0.416904,0.590004,0.076409,0.209319,-0.396132,-0.171345
-0.92126,1.62992,0.476044,-0.269851,0.262706,0.339555,0.52711,0.0524781,0.197542,-0.311908,-0.166137
-0.92126,1.77165,0.423549,-0.219415,0.231586,0.278276,0.47313,0.0352119,0.183635,-0.248278,-0.161168
-0.92126,1.91339,0.380067,-0.180012,0.204764,0.229383,0.426421,0.0228048,0.169029,-0.199563,-0.15611
-0.92126,2.05512,0.343376,-0.148845,0.181526,0.19013,0.385744,0.013934,0.154578,-0.161836,-0.150849
-0.92126,2.19685,0.311949,-0.123937,0.161323,0.158439,0.350133,0.00763246,0.140774,-0.132322,-0.145387
-0.92126,2.33858,0.284707,-0.103856,0.143711,0.132715,0.318818,0.00319485,0.127876,-0.109023,-0.139775
-0.92126,2.48031,0.260867,-0.0875419,0.128324,0.111728,0.291172,0.000107181,0.116002,-0.0904754,-0.134087
-0.92126,2.62205,0.23984,-0.074196,0.114856,0.0945189,0.266678,-0.00200466,0.105177,-0.0755945,-0.128395
-0.92126,2.76378,0.221176,-0.0632097,0.103045,0.0803399,0.244904,-0.00341289,0.0953743,-0.063568,-0.122763
-0.92126,2.90551,0.204521,-0.054113,0.0926661,0.0686015,0.225489,-0.0043155,0.0865369,-0.0537812,-0.117246
-0.92126,3.04724,0.189592,-0.0465399,0.0835289,0.0588382,0.208126,-0.00485651,0.0785924,-0.0457646,-0.111885
-0.92126,3.18898,0.176157,-0.0402029,0.0754682,0.0506808,0.192554,-0.00514063,0.0714625,-0.0391571,-0.106708
-0.92126,3.33071,0.164027,-0.0348743,0.0683425,0.0438346,0.17855,-0.00524398,0.0650691,-0.0336786,-0.101737
-0.92126,3.47244,0.153039,-0.030373,0.0620298,0.0380642,0.165923,-0.00522184,0.059337,-0.0291103,-0.0969827
-0.92126,3.61417,0.143059,-0.0265537,0.0564254,0.0331799,0.154509,-0.00511428,0.0541961,-0.0252804,-0.0924524
-0.92126,3.75591,0.133971,-0.0232994,0.051439,0.0290287,0.144166,-0.0049503,0.0495824,-0.0220528,-0.0881467
-0.92126,3.89764,0.125675,-0.0205152,0.0469928,0.0254867,0.13477,-0.00475079,0.0454378,-0.0193194,-0.084063
-0.92126,4.03937,0.118086,-0.0181239,0.0430196,0.0224529,0.126217,-0.0045307,0.0417102,-0.0169934,-0.0801961
-0.92126,4.1811,0.111128,-0.0160625,0.0394614,0.0198446,0.118412,-0.0043007,0.0383532,-0.0150053,-0.0765388
-0.92126,4.32283,0.104736,-0.0142791,0.036268,0.0175942,0.111275,-0.00406825,0.0353257,-0.0132986,-0.0730828
-0.92126,4.46457,0.0988536,-0.0127308,0.0333961,0.0156458,0.104736,-0.00383853,0.0325911,-0.0118273,-0.0698188
-0.92126,4.6063,0.0934292,-0.0113822,0.0308079,0.0139532,0.0987316,-0.00361504,0.0301172,-0.0105539,-0.0667373
-0.92126,4.74803,0.0884186,-0.0102039,0.0284706,0.0124782,0.0932081,-0.00340005,0.0278755,-0.00944768,-0.0638285
-0.92126,4.88976,0.0837825,-0.0091711,0.0263557,0.0111887,0.0881173,-0.00319497,0.025841,-0.00848312,-0.0610828
-0.92126,5.0315,0.079486,-0.00826325,0.0244383,0.010058,0.0834169,-0.00300054,0.0239916,-0.00763916,-0.0584908
-0.92126,5.17323,0.0754979,-0.00746294,0.0226967,0.00906371,0.0790693,-0.00281708,0.0223075,-0.00689824,-0.0560432
-0.92126,5.31496,0.0717904,-0.00675551,0.0211118,0.00818693,0.0750413,-0.00264458,0.0207717,-0.0062457,-0.0537313
-0.92126,5.45669,0.0683389,-0.00612854,0.019667,0.00741168,0.0713034,-0.00248284,0.0193688,-0.00566924,-0.0515468
-0.92126,5.59843,0.065121,-0.00557146,0.0183475,0.00672443,0.0678291,-0.00233148,0.0180852,-0.00515846,-0.0494817
-0.92126,5.74016,0.0621169,-0.00507528,0.0171405,0.00611365,0.0645951,-0.00219004,0.0169091,-0.00470461,-0.0475286
-0.92126,5.88189,0.0593088,-0.0046323,0.0160344,0.00556953,0.0615803,-0.00205803,0.0158298,-0.00430024,-0.0456804
-0.92126,6.02362,0.0566804,-0.00423591,0.0150193,0.00508367,0.0587658,-0.00193489,0.0148378,-0.00393902,-0.0439304
-0.92126,6.16535,0.0542172,-0.00388043,0.0140861,0.00464884,0.0561348,-0.0018201,0.0139249,-0.00361552,-0.0422726
-0.92126,6.30709,0.0519061,-0.00356098,0.013227,0.00425884,0.0536721,-0.0017131,0.0130834,-0.00332511,-0.0407011
-0.92126,6.44882,0.0497351,-0.00327331,0.012435,0.00390832,0.051364,-0.00161337,0.0123067,-0.00306379,-0.0392106
-0.92126,6.59055,0.0476936,-0.00301374,0.0117037,0.00359264,0.049198,-0.00152042,0.0115889,-0.00282812,-0.037796
-0.92126,6.73228,0.0457716,-0.0027791,0.0110276,0.00330778,0.0471631,-0.00143377,0.0109246,-0.00261513,-0.0364526
-0.92126,6.87402,0.0439603,-0.00256658,0.0104015,0.00305024,0.0452491,-0.00135296,0.0103091,-0.00242224,-0.035176
-0.92126,7.01575,0.0422516,-0.00237377,0.00982122,0.00281698,0.0434468,-0.00127758,0.00973799,-0.00224719,-0.0339621
-0.92126,7.15748,0.040638,-0.00219853,0.00928253,0.00260533,0.0417479,-0.00120722,0.0092075,-0.00208802,-0.0328072
-0.92126,7.29921,0.0391128,-0.002039,0.00878189,0.00241297,0.0401447,-0.00114153,0.00871414,-0.00194304,-0.0317077
-0.92126,7.44094,0.0376698,-0.00189353,0.00831606,0.00223783,0.0386304,-0.00108015,0.00825479,-0.00181072,-0.0306604
-0.92126,7.58268,0.0363034,-0.00176068,0.00788209,0.00207813,0.0371985,-0.00102278,0.0078266,-0.00168977,-0.029662
-0.92126,7.72441,0.0350083,-0.00163916,0.00747736,0.00193228,0.0358434,-0.000969119,0.00742704,-0.00157901,-0.0287098
-0.92126,7.86614,0.0337797,-0.00152785,0.00709948,0.00179887,0.0345598,-0.000918895,0.00705379,-0.00147742,-0.0278011
-0.92126,8.00787,0.0326133,-0.00142575,0.00674629,0.00167667,0.0333427,-0.00087186,0.00670475,-0.00138409,-0.0269334
-0.92126,8.14961,0.0315051,-0.00133196,0.00641585,0.00156457,0.0321877,-0.000827778,0.00637803,-0.00129823,-0.0261044
-0.92126,8.29134,0.0304512,-0.00124569,0.0061064,0.0014616,0.0310908,-0.000786385,0.0060719,-0.00121912,-0.0253117
-0.92126,8.43307,0.0294482,-0.00116633,0.00581631,0.00136683,0.0300478,-0.000747436,0.00578478,-0.00114613,-0.0245541
-0.92126,8.5748,0.0284921,-0.00109408,0.0055323,0.00127892,0.0290513,-0.000724115,0.00551534,-0.00107887,-0.0238573
-0.92126,8.71654,0.0275916,-0.00101548,0.00533028,0.00120462,0.0281533,-0.000641929,0.00526506,-0.00101923,-0.0230015
-0.92126,8.85827,0.0269106,-0.000954621,0.00513709,0.00113074,0.0274404,-0.000541722,0.00503472,-0.000935243,-0.0175185
-0.92126,9,0.0268239,-0.000960153,0.00512681,0.00113,0.0273388,-0.000557085,0.00503175,-0.0009418,-0.0192174
-0.779528,-9,0.0270517,-0.000989345,-0.00437469,0.00112228,0.0274194,0.000522052,-0.00427668,0.000860157,-0.0194117
-0.779528,-8.85827,0.0271419,-0.000984452,-0.00438608,0.00112228,0.0275203,0.000507139,-0.00427827,0.000853669,-0.0177001
-0.779528,-8.71654,0.0278474,-0.00104644,-0.00454135,0.00119498,0.0282504,0.000604627,-0.00447089,0.000930789,-0.0231759
-0.779528,-8.5748,0.028738,-0.00112687,-0.00470583,0.00127146,0.0291377,0.000685312,-0.0046848,0.000984638,-0.0240898
-0.779528,-8.43307,0.0297132,-0.00120205,-0.00495024,0.00135883,0.0301418,0.000706614,-0.00491441,0.00104544,-0.0247973
-0.779528,-8.29134,0.0307343,-0.00128458,-0.00519792,0.00145333,0.0311916,0.000743426,-0.0051592,0.00111139,-0.0255707
-0.779528,-8.14961,0.0318075,-0.00137434,-0.00546227,0.00155606,0.0322956,0.00078251,-0.00542027,0.00118284,-0.0263807
-0.779528,-8.00787,0.0329368,-0.00147201,-0.00574466,0.00166794,0.0334583,0.000824168,-0.00569896,0.00126035,-0.0272286
-0.779528,-7.86614,0.034126,-0.00157843,-0.00604659,0.00178996,0.0346839,0.000868635,-0.00599678,0.00134456,-0.0281168
-0.779528,-7.72441,0.0353795,-0.00169455,-0.00636974,0.00192322,0.0359768,0.000916144,-0.00631536,0.0014362,-0.0290477
-0.779528,-7.58268,0.0367017,-0.00182143,-0.00671599,0.00206897,0.037342,0.000966935,-0.00665649,0.00153607,-0.0300241
-0.779528,-7.44094,0.0380977,-0.0019603,-0.0070874,0.00222864,0.0387849,0.00102127,-0.00702219,0.00164509,-0.0310488
-0.779528,-7.29921,0.039573,-0.0021125,-0.00748626,0.00240384,0.0403114,0.00107944,-0.00741464,0.0017643,-0.0321249
-0.779528,-7.15748,0.0411336,-0.0022796,-0.00791511,0.00259637,0.0419278,0.00114176,-0.00783628,0.00189488,-0.0332557
-0.779528,-7.01575,0.042786,-0.00246336,-0.00837677,0.00280833,0.0436414,0.00120855,-0.00828983,0.00203819,-0.0344449
-0.779528,-6.87402,0.0445372,-0.0026658,-0.00887437,0.00304207,0.0454598,0.00128019,-0.00877827,0.00219575,-0.0356963
-0.779528,-6.73228,0.0463953,-0.00288919,-0.00941141,0.00330031,0.0473915,0.00135707,-0.00930495,0.00236932,-0.0370141
-0.779528,-6.59055,0.0483688,-0.00313618,-0.00999179,0.00358614,0.049446,0.0014396,-0.00987359,0.00256092,-0.0384027
-0.779528,-6.44882,0.0504671,-0.00340977,-0.0106199,0.00390314,0.0516337,0.00152824,-0.0104883,0.00277287,-0.0398671
-0.779528,-6.30709,0.0527008,-0.00371343,-0.0113005,0.0042554,0.0539658,0.00162348,-0.0111537,0.00300785,-0.0414124
-0.779528,-6.16535,0.0550813,-0.00405116,-0.0120393,0.00464766,0.0564552,0.00172584,-0.0118751,0.00326894,-0.0430443
-0.779528,-6.02362,0.0576214,-0.00442757,-0.0128422,0.00508541,0.0591159,0.00183584,-0.0126581,0.00355973,-0.0447689
-0.779528,-5.88189,0.0603353,-0.00484803,-0.0137164,0.00557502,0.0619634,0.00195407,-0.0135093,0.00388442,-0.0465927
-0.779528,-5.74016,0.0632385,-0.00531876,-0.0146696,0.00612389,0.0650152,0.00208111,-0.0144359,0.00424786,-0.0485229
-0.779528,-5.59843,0.0663485,-0.00584703,-0.0157106,0.00674069,0.0682906,0.00221755,-0.0154463,0.00465577,-0.050567
-0.779528,-5.45669,0.0696847,-0.00644134,-0.0168495,0.00743555,0.0718112,0.00236397,-0.0165496,0.00511488,-0.0527333
-0.779528,-5.31496,0.0732686,-0.00711165,-0.0180978,0.00822038,0.0756012,0.00252093,-0.0177563,0.00563309,-0.0550306
-0.779528,-5.17323,0.0771245,-0.00786969,-0.0194682,0.00910922,0.0796878,0.00268892,-0.0190782,0.00621978,-0.0574684
-0.779528,-5.0315,0.0812795,-0.00872934,-0.0209757,0.0101187,0.0841015,0.00286834,-0.0205286,0.0068861,-0.0600567
-0.779528,-4.88976,0.0857638,-0.009707,-0.022637,0.0112684,0.0888766,0.00305941,-0.0221225,0.00764534,-0.0628065
-0.779528,-4.74803,0.0906118,-0.0108222,-0.0244713,0.0125819,0.0940521,0.00326209,-0.0238771,0.00851341,-0.0657291
-0.779528,-4.6063,0.0958619,-0.0120984,-0.0265009,0.0140871,0.0996719,0.00347599,-0.0258116,0.00950948,-0.0688368
-0.779528,-4.46457,0.101558,-0.0135633,-0.0287509,0.0158178,0.105786,0.00370017,-0.0279481,0.0106567,-0.0721423
-0.779528,-4.32283,0.107749,-0.0152508,-0.0312507,0.0178143,0.11245,0.00393295,-0.0303114,0.0119831,-0.0756589
-0.779528,-4.1811,0.114491,-0.0172015,-0.0340336,0.0201257,0.119729,0.00417159,-0.0329294,0.0135231,-0.0794003
-0.779528,-4.03937,0.121849,-0.0194647,-0.0371384,0.0228113,0.127697,0.00441185,-0.035834,0.0153185,-0.0833804
-0.779528,-3.89764,0.129895,-0.0221006,-0.0406099,0.0259436,0.136438,0.00464746,-0.0390609,0.0174212,-0.0876128
-0.779528,-3.75591,0.138714,-0.0251828,-0.0444997,0.0296113,0.146049,0.00486931,-0.04265,0.0198952,-0.0921109
-0.779528,-3.61417,0.148403,-0.028802,-0.0488676,0.0339233,0.15664,0.00506435,-0.046646,0.0228202,-0.0968868
-0.779528,-3.47244,0.159072,-0.0330704,-0.0537829,0.0390142,0.168339,0.00521412,-0.0510981,0.026296,-0.101951
