x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
7,3,1.19657,-0.0212685,0.0790396,-0.0209724,1.0173,-0.00880491,0.0789559,-0.00957058,1.04919
7,3.28571,1.1887,-0.0199901,0.0829925,-0.01976,1.01666,-0.00908141,0.0829101,-0.00984843,1.05387
7,3.57143,1.1807,-0.0187206,0.0862693,-0.0185517,1.01601,-0.00926264,0.0861893,-0.0100213,1.05851
7,3.85714,1.17268,-0.0174749,0.088903,-0.0173616,1.01537,-0.00935693,0.0888264,-0.0100992,1.06306
7,4.14286,1.16469,-0.0162652,0.0909342,-0.0162016,1.01473,-0.00937344,0.0908615,-0.0100927,1.06745
7,4.42857,1.15681,-0.0151011,0.0924083,-0.015081,1.0141,-0.00932171,0.0923399,-0.0100129,1.07166
7,4.71429,1.14909,-0.0139894,0.093374,-0.0140069,1.01349,-0.00921128,0.0933102,-0.00987084,1.07564
7,5,1.14157,-0.0129351,0.0938812,-0.0129844,1.0129,-0.0090514,0.0938221,-0.00967681,1.07937
7,5.28571,1.13429,-0.0119411,0.0939796,-0.0120169,1.01233,-0.00885077,0.0939252,-0.0094406,1.08285
7,5.57143,1.12727,-0.0110087,0.0937177,-0.0111061,1.01178,-0.00861744,0.0936679,-0.00917112,1.08604
7,5.85714,1.12053,-0.010138,0.0931416,-0.0102526,1.01125,-0.00835868,0.0930962,-0.00887634,1.08897
7,6.14286,1.11409,-0.00932809,0.0922947,-0.00945597,1.01075,-0.00808096,0.0922535,-0.00856328,1.09161
7,6.42857,1.10794,-0.00857709,0.0912174,-0.00871485,1.01027,-0.00778996,0.0911801,-0.00823802,1.09399
7,6.71429,1.1021,-0.0078827,0.0899464,-0.00802741,1.00981,-0.00749054,0.0899127,-0.00790575,1.09611
7,7,1.09656,-0.00724214,0.088515,-0.00739129,1.00938,-0.00718685,0.0884846,-0.00757081,1.09797
7,7.28571,1.09131,-0.00665261,0.0869533,-0.0068041,1.00896,-0.00688239,0.086926,-0.00723685,1.09959
7,7.57143,1.08634,-0.00610955,0.0852872,-0.00626169,1.00857,-0.00657987,0.0852627,-0.00690668,1.10098
7,7.85714,1.08166,-0.00561319,0.0835434,-0.00576446,1.0082,-0.00628225,0.0835219,-0.00658311,1.10217
7,8.14286,1.07715,-0.00514593,0.0816867,-0.00529562,1.00787,-0.00598429,0.0816662,-0.00626159,1.10307
7,8.42857,1.07368,-0.00480528,0.0795936,-0.00494928,1.00739,-0.00567609,0.0795735,-0.00592725,1.10414
7,8.71429,1.07058,-0.00450676,0.0811807,-0.0046444,1.00688,-0.00576978,0.0811617,-0.00599712,1.10544
7,9,1.06998,-0.00454428,0.082436,-0.00464863,1.0053,-0.00580869,0.0824214,-0.00598062,1.10631
7.28571,-9,1.07193,-0.00464874,-0.0818578,-0.00474102,1.00519,0.00571278,-0.0818439,0.00587682,1.10138
7.28571,-8.71429,1.07242,-0.00460612,-0.0806292,-0.00472811,1.00675,0.00567421,-0.0806112,0.00589162,1.10057
7.28571,-8.42857,1.07561,-0.00491534,-0.0789942,-0.00504108,1.00718,0.00557673,-0.0789759,0.00581419,1.09943
7.28571,-8.14286,1.07907,-0.00525444,-0.080923,-0.00538389,1.00763,0.00586328,-0.080904,0.006124,1.09819
7.28571,-7.85714,1.08356,-0.00571506,-0.0826023,-0.00584462,1.00793,0.00613702,-0.0825824,0.00641862,1.09716
7.28571,-7.57143,1.08818,-0.0062006,-0.0841577,-0.00632957,1.00828,0.00640813,-0.0841351,0.00671272,1.09585
7.28571,-7.28571,1.09308,-0.00672952,-0.0856233,-0.00685643,1.00864,0.00668159,-0.0855984,0.00701049,1.09434
7.28571,-7,1.09823,-0.00730094,-0.0869728,-0.00742417,1.00903,0.0069544,-0.0869452,0.00730905,1.09261
7.28571,-6.71429,1.10366,-0.00791878,-0.0881812,-0.00803634,1.00943,0.00722386,-0.0881508,0.00760554,1.09066
7.28571,-6.42857,1.10935,-0.00858512,-0.08922,-0.0086947,1.00985,0.00748656,-0.0891865,0.00789641,1.08848
7.28571,-6.14286,1.11532,-0.00930198,-0.0900577,-0.00940093,1.01029,0.00773854,-0.0900208,0.00817746,1.08605
7.28571,-5.85714,1.12155,-0.0100709,-0.0906599,-0.0101562,1.01075,0.00797519,-0.0906196,0.00844379,1.08337
7.28571,-5.57143,1.12804,-0.0108928,-0.0909896,-0.010961,1.01123,0.00819129,-0.0909458,0.00868977,1.08045
7.28571,-5.28571,1.13477,-0.011768,-0.0910075,-0.0118152,1.01173,0.00838095,-0.0909599,0.00890901,1.07728
7.28571,-5,1.14173,-0.0126955,-0.090672,-0.0127177,1.01225,0.00853765,-0.0906207,0.00909437,1.07387
7.28571,-4.71429,1.14888,-0.0136734,-0.0899403,-0.013666,1.01278,0.00865432,-0.0898853,0.00923802,1.07023
7.28571,-4.42857,1.15619,-0.0146982,-0.0887691,-0.0146566,1.01333,0.00872339,-0.0887106,0.00933154,1.06638
7.28571,-4.14286,1.16362,-0.0157649,-0.0871156,-0.0156842,1.01388,0.00873701,-0.0870538,0.00936605,1.06235
7.28571,-3.85714,1.17112,-0.0168665,-0.0849388,-0.0167419,1.01445,0.00868718,-0.0848741,0.00933247,1.05816
7.28571,-3.57143,1.17862,-0.0179939,-0.0822013,-0.0178208,1.01502,0.00856608,-0.0821343,0.0092218,1.05386
7.28571,-3.28571,1.18605,-0.0191359,-0.0788708,-0.0189101,1.01558,0.00836636,-0.0788022,0.00902546,1.0495
7.28571,-3,1.19335,-0.0202792,-0.0749222,-0.0199971,1.01614,0.00808154,-0.0748529,0.00873577,1.04514
7.28571,-2.71429,1.20041,-0.0214082,-0.0703394,-0.0210673,1.01669,0.00770641,-0.0702706,0.00834639,1.04082
7.28571,-2.42857,1.20715,-0.0225055,-0.0651176,-0.0221043,1.01721,0.00723748,-0.0650504,0.0078529,1.03664
7.28571,-2.14286,1.21348,-0.0235521,-0.0592648,-0.0230906,1.0177,0.00667341,-0.0592007,0.00725324,1.03265
7.28571,-1.85714,1.21929,-0.024528,-0.0528034,-0.0240079,1.01816,0.00601539,-0.0527438,0.00654825,1.02894
7.28571,-1.57143,1.22449,-0.0254128,-0.0457712,-0.0248377,1.01857,0.00526742,-0.0457176,0.005742,1.02558
7.28571,-1.28571,1.22898,-0.0261867,-0.0382218,-0.025562,1.01893,0.00443651,-0.0381755,0.004842,1.02265
7.28571,-1,1.23269,-0.0268313,-0.030224,-0.0261642,1.01922,0.00353263,-0.0301865,0.00385931,1.02021
7.28571,-0.714286,1.23554,-0.0273302,-0.0218609,-0.0266297,1.01945,0.00256861,-0.0218332,0.00280825,1.01833
7.28571,-0.428571,1.23747,-0.0276705,-0.0132274,-0.0269469,1.01961,0.00155969,-0.0132104,0.00170607,1.01705
7.28571,-0.142857,1.23845,-0.027843,-0.0044278,-0.0271076,1.01969,0.000523024,-0.00442208,0.000572259,1.0164
7.28571,0.142857,1.23845,-0.027843,0.0044278,-0.0271076,1.01969,-0.000523024,0.00442208,-0.000572259,1.0164
7.28571,0.428571,1.23747,-0.0276705,0.0132274,-0.0269469,1.01961,-0.00155969,0.0132104,-0.00170607,1.01705
7.28571,0.714286,1.23554,-0.0273302,0.0218609,-0.0266297,1.01945,-0.00256861,0.0218332,-0.00280825,1.01833
7.28571,1,1.23269,-0.0268313,0.030224,-0.0261642,1.01922,-0.00353263,0.0301865,-0.00385931,1.02021
7.28571,1.28571,1.22898,-0.0261867,0.0382218,-0.025562,1.01893,-0.00443651,0.0381755,-0.004842,1.02265
7.28571,1.57143,1.22449,-0.0254128,0.0457712,-0.0248377,1.01857,-0.00526742,0.0457176,-0.005742,1.02558
7.28571,1.85714,1.21929,-0.024528,0.0528034,-0.0240079,1.01816,-0.00601539,0.0527438,-0.00654825,1.02894
7.28571,2.14286,1.21348,-0.0235521,0.0592648,-0.0230906,1.0177,-0.00667341,0.0592007,-0.00725324,1.03265
7.28571,2.42857,1.20715,-0.0225055,0.0651176,-0.0221043,1.01721,-0.00723748,0.0650504,-0.0078529,1.03664
7.28571,2.71429,1.20041,-0.0214082,0.0703394,-0.0210673,1.01669,-0.00770641,0.0702706,-0.00834639,1.04082
7.28571,3,1.19335,-0.0202792,0.0749222,-0.0199971,1.01614,-0.00808154,0.0748529,-0.00873577,1.04514
7.28571,3.28571,1.18605,-0.0191359,0.0788708,-0.0189101,1.01558,-0.00836636,0.0788022,-0.00902546,1.0495
7.28571,3.57143,1.17862,-0.0179939,0.0822013,-0.0178208,1.01502,-0.00856608,0.0821343,-0.0092218,1.05386
7.28571,3.85714,1.17112,-0.0168665,0.0849388,-0.0167419,1.01445,-0.00868718,0.0848741,-0.00933247,1.05816
7.28571,4.14286,1.16362,-0.0157649,0.0871156,-0.0156842,1.01388,-0.00873701,0.0870538,-0.00936605,1.06235
7.28571,4.42857,1.15619,-0.0146982,0.0887691,-0.0146566,1.01333,-0.00872339,0.0887106,-0.00933154,1.06638
7.28571,4.71429,1.14888,-0.0136734,0.0899403,-0.013666,1.01278,-0.00865432,0.0898853,-0.00923802,1.07023
7.28571,5,1.14173,-0.0126955,0.090672,-0.0127177,1.01225,-0.00853765,0.0906207,-0.00909437,1.07387
7.28571,5.28571,1.13477,-0.011768,0.0910075,-0.0118152,1.01173,-0.00838095,0.0909599,-0.00890901,1.07728
7.28571,5.57143,1.12804,-0.0108928,0.0909896,-0.010961,1.01123,-0.00819129,0.0909458,-0.00868977,1.08045
7.28571,5.85714,1.12155,-0.0100709,0.0906599,-0.0101562,1.01075,-0.00797519,0.0906196,-0.00844379,1.08337
7.28571,6.14286,1.11532,-0.00930198,0.0900577,-0.00940093,1.01029,-0.00773854,0.0900208,-0.00817746,1.08605
7.28571,6.42857,1.10935,-0.00858512,0.08922,-0.0086947,1.00985,-0.00748656,0.0891865,-0.00789641,1.08848
7.28571,6.71429,1.10366,-0.00791878,0.0881812,-0.00803634,1.00943,-0.00722386,0.0881508,-0.00760554,1.09066
7.28571,7,1.09823,-0.00730094,0.0869728,-0.00742417,1.00903,-0.0069544,0.0869452,-0.00730905,1.09261
7.28571,7.28571,1.09308,-0.00672951,0.0856233,-0.00685643,1.00864,-0.00668159,0.0855984,-0.00701049,1.09434
7.28571,7.57143,1.08818,-0.00620058,0.0841577,-0.00632955,1.00828,-0.00640812,0.0841351,-0.00671272,1.09585
7.28571,7.85714,1.08356,-0.00571505,0.0826023,-0.00584461,1.00793,-0.00613701,0.0825824,-0.00641862,1.09716
7.28571,8.14286,1.07908,-0.00525548,0.0809237,-0.00538488,1.00762,-0.00586342,0.0809045,-0.00612405,1.09819
7.28571,8.42857,1.07565,-0.00492,0.0789966,-0.00504542,1.00716,-0.00557743,0.0789779,-0.00581434,1.09945
7.28571,8.71429,1.07256,-0.00462388,0.0806396,-0.00474455,1.00669,-0.00567749,0.0806218,-0.00589263,1.10064
7.28571,9,1.07203,-0.00466026,0.0818649,-0.00475178,1.00515,-0.00571479,0.0818512,-0.00587751,1.10143
7.57143,-9,1.07382,-0.00474664,-0.0811363,-0.00482729,1.00504,0.00560529,-0.0811233,0.00576022,1.09668
7.57143,-8.71429,1.07423,-0.00470514,-0.0799389,-0.00481173,1.00656,0.00556812,-0.079922,0.00577345,1.09595
7.57143,-8.42857,1.0774,-0.00501054,-0.078254,-0.00511963,1.00696,0.00546488,-0.0782371,0.00568843,1.0949
7.57143,-8.14286,1.08082,-0.00534301,-0.08002,-0.00545444,1.00738,0.00572975,-0.0800022,0.00597435,1.0935
7.57143,-7.85714,1.08526,-0.00579415,-0.0815264,-0.00590457,1.00767,0.00598,-0.0815081,0.00624311,1.09237
7.57143,-7.57143,1.08981,-0.00626716,-0.0829005,-0.00637587,1.008,0.00622581,-0.0828799,0.00650924,1.09095
7.57143,-7.28571,1.09463,-0.00678033,-0.0841748,-0.00688592,1.00833,0.0064718,-0.0841521,0.00677654,1.08935
7.57143,-7,1.09967,-0.00733214,-0.0853235,-0.00743308,1.00869,0.00671497,-0.0852984,0.00704212,1.08754
7.57143,-6.71429,1.10497,-0.00792599,-0.0863228,-0.00802043,1.00906,0.0069527,-0.0862954,0.00730317,1.08553
7.57143,-6.42857,1.11051,-0.00856333,-0.0871458,-0.00864917,1.00945,0.00718171,-0.0871157,0.00755626,1.08329
7.57143,-6.14286,1.11629,-0.00924554,-0.0877629,-0.00932041,1.00986,0.00739825,-0.0877301,0.00779741,1.08083
7.57143,-5.85714,1.1223,-0.00997353,-0.0881425,-0.0100347,1.01028,0.00759805,-0.0881069,0.00802206,1.07815
7.57143,-5.57143,1.12854,-0.0107476,-0.0882507,-0.0107921,1.01072,0.00777632,-0.0882121,0.00822503,1.07525
7.57143,-5.28571,1.13499,-0.0115673,-0.0880519,-0.0115919,1.01117,0.00792774,-0.0880102,0.00840058,1.07213
7.57143,-5,1.14163,-0.0124313,-0.087509,-0.0124324,1.01164,0.00804652,-0.0874644,0.00854235,1.06879
7.57143,-4.71429,1.14842,-0.0133371,-0.0865844,-0.0133111,1.01211,0.00812647,-0.0865369,0.00864351,1.06527
7.57143,-4.42857,1.15534,-0.014281,-0.0852405,-0.014224,1.0126,0.00816109,-0.0851903,0.00869682,1.06156
7.57143,-4.14286,1.16234,-0.0152579,-0.0834408,-0.0151659,1.0131,0.00814369,-0.0833882,0.00869478,1.05771
7.57143,-3.85714,1.16937,-0.0162609,-0.0811511,-0.0161303,1.0136,0.00806764,-0.0810963,0.00862986,1.05373
7.57143,-3.57143,1.17638,-0.0172818,-0.0783407,-0.0171089,1.0141,0.00792652,-0.0782844,0.00849474,1.04967
7.57143,-3.28571,1.1833,-0.0183101,-0.0749842,-0.0180918,1.0146,0.00771449,-0.0749269,0.0082826,1.04558
7.57143,-3,1.19006,-0.0193341,-0.0710628,-0.0190678,1.01509,0.00742653,-0.0710053,0.00798752,1.04151
7.57143,-2.71429,1.19658,-0.0203399,-0.0665661,-0.020024,1.01556,0.00705878,-0.0665093,0.00760485,1.0375
7.57143,-2.42857,1.20278,-0.0213127,-0.0614937,-0.0209463,1.01602,0.00660894,-0.0614386,0.00713159,1.03364
7.57143,-2.14286,1.20859,-0.0222362,-0.0558564,-0.0218197,1.01644,0.00607653,-0.0558041,0.00656682,1.02997
7.57143,-1.85714,1.2139,-0.0230936,-0.0496774,-0.0226289,1.01684,0.0054632,-0.049629,0.00591198,1.02658
7.57143,-1.57143,1.21864,-0.0238679,-0.0429931,-0.0233582,1.01719,0.00477292,-0.0429497,0.0051712,1.02351
7.57143,-1.28571,1.22273,-0.0245429,-0.0358529,-0.0239929,1.01749,0.0040121,-0.0358156,0.00435137,1.02085
7.57143,-1,1.22609,-0.0251035,-0.0283191,-0.0245191,1.01774,0.00318954,-0.0282889,0.00346217,1.01864
7.57143,-0.714286,1.22867,-0.0255364,-0.0204655,-0.0249251,1.01794,0.00231628,-0.0204433,0.00251589,1.01693
7.57143,-0.428571,1.23042,-0.0258312,-0.0123759,-0.0252013,1.01807,0.0014053,-0.0123623,0.00152707,1.01578
7.57143,-0.142857,1.2313,-0.0259805,-0.00414157,-0.0253411,1.01814,0.000471052,-0.004137,0.000511984,1.01519
7.57143,0.142857,1.2313,-0.0259805,0.00414157,-0.0253411,1.01814,-0.000471052,0.004137,-0.000511984,1.01519
7.57143,0.428571,1.23042,-0.0258312,0.0123759,-0.0252013,1.01807,-0.0014053,0.0123623,-0.00152707,1.01578
7.57143,0.714286,1.22867,-0.0255364,0.0204655,-0.0249251,1.01794,-0.00231628,0.0204433,-0.00251589,1.01693
7.57143,1,1.22609,-0.0251035,0.0283191,-0.0245191,1.01774,-0.00318954,0.0282889,-0.00346217,1.01864
7.57143,1.28571,1.22273,-0.0245429,0.0358529,-0.0239929,1.01749,-0.0040121,0.0358156,-0.00435137,1.02085
7.57143,1.57143,1.21864,-0.0238679,0.0429931,-0.0233582,1.01719,-0.00477292,0.0429497,-0.0051712,1.02351
7.57143,1.85714,1.2139,-0.0230936,0.0496774,-0.0226289,1.01684,-0.0054632,0.049629,-0.00591198,1.02658
7.57143,2.14286,1.20859,-0.0222362,0.0558564,-0.0218197,1.01644,-0.00607653,0.0558041,-0.00656682,1.02997
7.57143,2.42857,1.20278,-0.0213127,0.0614937,-0.0209463,1.01602,-0.00660894,0.0614386,-0.00713159,1.03364
7.57143,2.71429,1.19658,-0.0203399,0.0665661,-0.020024,1.01556,-0.00705878,0.0665093,-0.00760485,1.0375
7.57143,3,1.19006,-0.0193341,0.0710628,-0.0190678,1.01509,-0.00742653,0.0710053,-0.00798752,1.04151
7.57143,3.28571,1.1833,-0.0183101,0.0749842,-0.0180918,1.0146,-0.00771449,0.0749269,-0.0082826,1.04558
7.57143,3.57143,1.17638,-0.0172818,0.0783407,-0.0171089,1.0141,-0.00792652,0.0782844,-0.00849474,1.04967
7.57143,3.85714,1.16937,-0.0162609,0.0811511,-0.0161303,1.0136,-0.00806764,0.0810963,-0.00862986,1.05373
7.57143,4.14286,1.16234,-0.0152579,0.0834408,-0.0151659,1.0131,-0.00814369,0.0833882,-0.00869478,1.05771
7.57143,4.42857,1.15534,-0.014281,0.0852405,-0.014224,1.0126,-0.00816109,0.0851903,-0.00869682,1.06156
7.57143,4.71429,1.14842,-0.0133371,0.0865844,-0.0133111,1.01211,-0.00812647,0.0865369,-0.00864351,1.06527
7.57143,5,1.14163,-0.0124313,0.087509,-0.0124324,1.01164,-0.00804652,0.0874644,-0.00854235,1.06879
7.57143,5.28571,1.13499,-0.0115673,0.0880519,-0.0115919,1.01117,-0.00792774,0.0880102,-0.00840058,1.07213
7.57143,5.57143,1.12854,-0.0107476,0.0882507,-0.0107921,1.01072,-0.00777632,0.0882121,-0.00822503,1.07525
7.57143,5.85714,1.1223,-0.00997353,0.0881425,-0.0100347,1.01028,-0.00759805,0.0881069,-0.00802206,1.07815
7.57143,6.14286,1.11629,-0.00924554,0.0877629,-0.00932041,1.00986,-0.00739825,0.0877301,-0.00779741,1.08083
7.57143,6.42857,1.11051,-0.00856333,0.0871458,-0.00864917,1.00945,-0.00718171,0.0871157,-0.00755626,1.08329
7.57143,6.71429,1.10497,-0.00792599,0.0863228,-0.00802043,1.00906,-0.0069527,0.0862954,-0.00730317,1.08553
7.57143,7,1.09967,-0.00733214,0.0853235,-0.00743308,1.00869,-0.00671497,0.0852984,-0.00704212,1.08754
7.57143,7.28571,1.09463,-0.00678032,0.0841748,-0.00688591,1.00833,-0.0064718,0.084152,-0.00677654,1.08935
7.57143,7.57143,1.08981,-0.00626714,0.0829005,-0.00637585,1.008,-0.00622581,0.0828798,-0.00650924,1.09095
7.57143,7.85714,1.08526,-0.00579414,0.0815264,-0.00590456,1.00767,-0.00598,0.0815081,-0.00624311,1.09237
7.57143,8.14286,1.08082,-0.00534404,0.0800207,-0.00545542,1.00738,-0.0057299,0.0800028,-0.0059744,1.09351
7.57143,8.42857,1.07744,-0.00501511,0.0782564,-0.00512392,1.00695,-0.00546556,0.0782391,-0.00568858,1.09493
7.57143,8.71429,1.07437,-0.00472271,0.0799494,-0.00482814,1.0065,-0.00557127,0.0799328,-0.00577446,1.09602
7.57143,9,1.07391,-0.00475805,0.0811435,-0.00483803,1.00501,-0.00560722,0.0811306,-0.00576091,1.09674
7.85714,-9,1.07555,-0.0048273,-0.0802854,-0.0048975,1.0049,0.00548708,-0.0802737,0.0056331,1.09219
7.85714,-8.71429,1.07591,-0.00478676,-0.0791219,-0.0048795,1.00637,0.00545196,-0.0791072,0.00564543,1.09153
7.85714,-8.42857,1.07905,-0.00508727,-0.0773934,-0.00518147,1.00674,0.00534404,-0.0773777,0.00555398,1.09059
7.85714,-8.14286,1.08241,-0.00541203,-0.0790009,-0.00550745,1.00715,0.00558809,-0.0789843,0.00581704,1.08905
7.85714,-7.85714,1.0868,-0.00585224,-0.0803408,-0.00594579,1.00741,0.00581598,-0.0803239,0.0060613,1.08782
7.85714,-7.57143,1.09128,-0.00631141,-0.0815416,-0.00640239,1.00772,0.00603792,-0.0815226,0.00630115,1.08632
7.85714,-7.28571,1.09599,-0.0068076,-0.0826344,-0.0068947,1.00803,0.00625821,-0.0826136,0.00654008,1.08465
7.85714,-7,1.10092,-0.00733878,-0.0835941,-0.00742056,1.00836,0.0064739,-0.0835713,0.00677522,1.08278
7.85714,-6.71429,1.10608,-0.00790785,-0.0843985,-0.00798263,1.00871,0.00668247,-0.0843736,0.00700385,1.08071
7.85714,-6.42857,1.11145,-0.00851575,-0.085022,-0.00858164,1.00907,0.00688079,-0.0849949,0.00722271,1.07845
7.85714,-6.14286,1.11704,-0.00916336,-0.0854373,-0.00921822,1.00944,0.00706538,-0.0854079,0.00742807,1.07598
7.85714,-5.85714,1.12283,-0.00985102,-0.0856152,-0.00989251,1.00982,0.00723228,-0.0855834,0.00761573,1.07331
7.85714,-5.57143,1.12882,-0.0105786,-0.0855249,-0.0106041,1.01022,0.00737715,-0.0854908,0.00778098,1.07044
7.85714,-5.28571,1.13499,-0.011345,-0.0851345,-0.0113518,1.01063,0.00749523,-0.085098,0.00791866,1.06738
7.85714,-5,1.14131,-0.0121487,-0.0844112,-0.0121338,1.01106,0.0075814,-0.0843722,0.00802319,1.06414
7.85714,-4.71429,1.14775,-0.0129869,-0.0833219,-0.0129472,1.01149,0.00763028,-0.0832806,0.00808863,1.06073
7.85714,-4.42857,1.15429,-0.0138558,-0.0818341,-0.0137881,1.01193,0.00763628,-0.0817908,0.00810878,1.05717
7.85714,-4.14286,1.16088,-0.0147502,-0.079917,-0.0146515,1.01237,0.00759377,-0.0798718,0.00807734,1.05349
7.85714,-3.85714,1.16748,-0.0156638,-0.0775419,-0.015531,1.01282,0.00749724,-0.0774953,0.00798808,1.04972
7.85714,-3.57143,1.17402,-0.0165888,-0.0746842,-0.0164192,1.01326,0.00734148,-0.0746365,0.00783508,1.04589
7.85714,-3.28571,1.18047,-0.0175158,-0.071324,-0.0173071,1.0137,0.00712186,-0.0712758,0.00761295,1.04206
7.85714,-3,1.18674,-0.0184342,-0.0674477,-0.0181845,1.01413,0.00683451,-0.0673996,0.00731717,1.03825
7.85714,-2.71429,1.19277,-0.0193322,-0.0630494,-0.0190404,1.01454,0.00647666,-0.0630021,0.00694437,1.03454
7.85714,-2.42857,1.19848,-0.0201966,-0.0581318,-0.0198625,1.01494,0.00604688,-0.0580861,0.00649262,1.03096
7.85714,-2.14286,1.20381,-0.0210138,-0.0527077,-0.020638,1.01531,0.00554529,-0.0526646,0.00596178,1.02759
7.85714,-1.85714,1.20868,-0.0217696,-0.0468005,-0.0213539,1.01565,0.00497382,-0.0467608,0.00535368,1.02448
7.85714,-1.57143,1.21301,-0.0224498,-0.0404448,-0.021997,1.01595,0.0043363,-0.0404093,0.00467234,1.02168
7.85714,-1.28571,1.21673,-0.0230409,-0.033686,-0.0225551,1.01621,0.00363855,-0.0336557,0.00392402,1.01925
7.85714,-1,1.2198,-0.0235305,-0.0265806,-0.0230167,1.01643,0.00288834,-0.0265561,0.00311723,1.01724
7.85714,-0.714286,1.22214,-0.0239079,-0.0191942,-0.0233722,1.01659,0.0020952,-0.0191763,0.0022625,1.01569
7.85714,-0.428571,1.22373,-0.0241645,-0.0116011,-0.0236137,1.01671,0.00127021,-0.0115901,0.00137215,1.01464
7.85714,-0.142857,1.22453,-0.0242943,-0.00388125,-0.0237359,1.01676,0.000425609,-0.00387755,0.000459854,1.01411
7.85714,0.142857,1.22453,-0.0242943,0.00388125,-0.0237359,1.01676,-0.000425609,0.00387755,-0.000459854,1.01411
7.85714,0.428571,1.22373,-0.0241645,0.0116011,-0.0236137,1.01671,-0.00127021,0.0115901,-0.00137215,1.01464
7.85714,0.714286,1.22214,-0.0239079,0.0191942,-0.0233722,1.01659,-0.0020952,0.0191763,-0.0022625,1.01569
7.85714,1,1.2198,-0.0235305,0.0265806,-0.0230167,1.01643,-0.00288834,0.0265561,-0.00311723,1.01724
7.85714,1.28571,1.21673,-0.0230409,0.033686,-0.0225551,1.01621,-0.00363855,0.0336557,-0.00392402,1.01925
7.85714,1.57143,1.21301,-0.0224498,0.0404448,-0.021997,1.01595,-0.0043363,0.0404093,-0.00467234,1.02168
7.85714,1.85714,1.20868,-0.0217696,0.0468005,-0.0213539,1.01565,-0.00497382,0.0467608,-0.00535368,1.02448
7.85714,2.14286,1.20381,-0.0210138,0.0527077,-0.020638,1.01531,-0.00554529,0.0526646,-0.00596178,1.02759
7.85714,2.42857,1.19848,-0.0201966,0.0581318,-0.0198625,1.01494,-0.00604688,0.0580861,-0.00649262,1.03096
7.85714,2.71429,1.19277,-0.0193322,0.0630494,-0.0190404,1.01454,-0.00647666,0.0630021,-0.00694437,1.03454
7.85714,3,1.18674,-0.0184342,0.0674477,-0.0181845,1.01413,-0.00683451,0.0673996,-0.00731717,1.03825
7.85714,3.28571,1.18047,-0.0175158,0.071324,-0.0173071,1.0137,-0.00712186,0.0712758,-0.00761295,1.04206
7.85714,3.57143,1.17402,-0.0165888,0.0746842,-0.0164192,1.01326,-0.00734148,0.0746365,-0.00783508,1.04589
7.85714,3.85714,1.16748,-0.0156638,0.0775419,-0.015531,1.01282,-0.00749724,0.0774953,-0.00798808,1.04972
7.85714,4.14286,1.16088,-0.0147502,0.079917,-0.0146515,1.01237,-0.00759377,0.0798718,-0.00807734,1.05349
7.85714,4.42857,1.15429,-0.0138558,0.0818341,-0.0137881,1.01193,-0.00763628,0.0817908,-0.00810878,1.05717
7.85714,4.71429,1.14775,-0.0129869,0.0833219,-0.0129472,1.01149,-0.00763028,0.0832806,-0.00808863,1.06073
7.85714,5,1.14131,-0.0121487,0.0844112,-0.0121338,1.01106,-0.0075814,0.0843722,-0.00802319,1.06414
7.85714,5.28571,1.13499,-0.011345,0.0851345,-0.0113518,1.01063,-0.00749523,0.085098,-0.00791866,1.06738
7.85714,5.57143,1.12882,-0.0105786,0.0855249,-0.0106041,1.01022,-0.00737715,0.0854908,-0.00778098,1.07044
7.85714,5.85714,1.12283,-0.00985102,0.0856152,-0.00989251,1.00982,-0.00723228,0.0855834,-0.00761573,1.07331
7.85714,6.14286,1.11704,-0.00916336,0.0854373,-0.00921822,1.00944,-0.00706538,0.0854079,-0.00742807,1.07598
7.85714,6.42857,1.11145,-0.00851575,0.085022,-0.00858164,1.00907,-0.00688079,0.0849949,-0.00722271,1.07845
7.85714,6.71429,1.10608,-0.00790785,0.0843985,-0.00798263,1.00871,-0.00668247,0.0843736,-0.00700385,1.08071
7.85714,7,1.10092,-0.00733878,0.0835941,-0.00742056,1.00836,-0.0064739,0.0835713,-0.00677522,1.08278
7.85714,7.28571,1.09599,-0.0068076,0.0826344,-0.0068947,1.00803,-0.00625821,0.0826136,-0.00654008,1.08465
7.85714,7.57143,1.09128,-0.00631138,0.0815416,-0.00640237,1.00772,-0.00603792,0.0815226,-0.00630115,1.08632
7.85714,7.85714,1.0868,-0.00585223,0.0803408,-0.00594578,1.00741,-0.00581598,0.0803239,-0.0060613,1.08782
7.85714,8.14286,1.08242,-0.00541305,0.0790016,-0.00550842,1.00714,-0.00558823,0.0789849,-0.00581709,1.08906
7.85714,8.42857,1.07909,-0.00509175,0.0773959,-0.0051857,1.00673,-0.00534469,0.0773795,-0.00555414,1.09061
7.85714,8.71429,1.07606,-0.00480409,0.0791324,-0.00489581,1.00631,-0.00545499,0.0791171,-0.00564642,1.09161
7.85714,9,1.07565,-0.00483856,0.0802926,-0.00490817,1.00486,-0.00548894,0.0802807,-0.00563377,1.09225
8.14286,-9,1.07705,-0.00489133,-0.0792967,-0.0049523,1.00477,0.00535662,-0.0792849,0.0054943,1.08779
8.14286,-8.71429,1.07733,-0.00485172,-0.078152,-0.00493222,1.0062,0.00532211,-0.0781357,0.0055045,1.08717
