x,z,T_00,T_01,T_02,T_03,T_10,T_11,T_12,T_13,T_20,T_21,T_22,T_23,T_30,T_31,T_32,T_33
51,18,-9.13358e-10,2.87924e-10,1.04399e-09,3.16396e-10,2.8697e-10,-1.05097e-10,-2.68814e-10,-1.73192e-10,1.04524e-09,-2.66608e-10,-8.00612e-10,-6.40884e-10,3.15183e-10,-1.73452e-10,-6.43349e-10,-2.96245e-11
51,19,-5.81207e-10,4.32888e-10,1.54692e-09,-5.26571e-10,4.32308e-10,-1.72318e-10,-5.05194e-10,-2.17938e-10,1.54742e-09,-5.0411e-10,-1.40242e-09,-7.27045e-10,-5.28626e-10,-2.19414e-10,-7.29605e-10,9.28558e-10
51,20,9.80394e-09,-1.82339e-09,-2.70669e-09,-9.91239e-09,-1.81069e-09,4.25778e-10,3.91467e-10,1.68832e-09,-2.72127e-09,3.64197e-10,2.63315e-10,3.31245e-09,-9.90994e-09,1.67808e-09,3.32947e-09,8.93867e-09
51,21,3.45994e-08,-8.54738e-09,-1.51401e-08,-3.0664e-08,-8.50076e-09,2.149e-09,3.666e-09,7.10459e-09,-1.51905e-08,3.56901e-09,6.58871e-09,1.40118e-08,-3.0646e-08,7.07591e-09,1.40801e-08,2.54027e-08
51,22,5.99863e-08,-1.24453e-08,-2.83841e-08,-5.36521e-08,-1.23702e-08,1.95008e-09,5.43118e-09,1.07408e-08,-2.84752e-08,5.26499e-09,1.32098e-08,2.69824e-08,-5.3621e-08,1.06968e-08,2.71046e-08,4.36601e-08
51,23,4.56522e-08,3.55306e-09,-2.00506e-08,-4.60451e-08,3.58709e-09,-5.4157e-09,-5.71534e-09,4.37595e-10,-2.01311e-08,-5.82987e-09,1.04855e-08,2.20248e-08,-4.6028e-08,4.2068e-10,2.21224e-08,3.76975e-08
51,24,-2.76047e-07,1.51086e-07,1.04632e-07,2.52264e-07,1.50568e-07,-5.39738e-08,-8.96855e-08,-1.14502e-07,1.05006e-07,-8.87944e-08,-5.85154e-09,-1.19574e-07,2.52155e-07,-1.14094e-07,-1.20057e-07,-2.23113e-07
51,25,-8.43506e-07,4.74461e-07,1.97711e-07,9.13945e-07,4.72904e-07,-1.55338e-07,-2.67819e-07,-3.79291e-07,1.98892e-07,-2.6508e-07,1.55661e-07,-3.86574e-07,9.13908e-07,-3.7777e-07,-3.87792e-07,-8.59505e-07
51,26,-1.80243e-06,1.09326e-06,3.543e-07,2.04362e-06,1.08967e-06,-3.50233e-07,-6.23732e-07,-8.77995e-07,3.56982e-07,-6.17462e-07,4.53632e-07,-8.61641e-07,2.04353e-06,-8.74497e-07,-8.64414e-07,-1.94083e-06
51,27,-8.97233e-07,1.4743e-06,-4.76076e-07,1.59007e-06,1.47069e-06,-5.05307e-07,-8.81491e-07,-1.16574e-06,-4.75259e-07,-8.77065e-07,1.28373e-06,-4.58801e-07,1.59084e-06,-1.16137e-06,-4.58855e-07,-1.75096e-06
51,28,8.77814e-06,-7.29143e-07,-5.62104e-06,-6.36635e-06,-7.18905e-07,1.01373e-07,2.28304e-07,6.3285e-07,-5.63766e-06,2.01449e-07,4.03725e-06,3.9624e-06,-6.35866e-06,6.30301e-07,3.98671e-06,4.48196e-06
51,29,0.000302782,-4.4191e-05,-0.000271516,-0.000117734,-4.35484e-05,6.57481e-06,4.0794e-05,1.69449e-05,-0.00027215,3.95169e-05,0.000249112,0.000104257,-0.000116954,1.70831e-05,0.000105672,4.71262e-05
51,30,0.00422704,-0.000621497,-0.00384993,-0.00156811,-0.000612355,9.07036e-05,0.000586607,0.000226615,-0.00385881,0.000568582,0.00356357,0.00143179,-0.00155688,0.000228704,0.00145191,0.000577386
51,31,0.0264245,-0.00390914,-0.0240626,-0.00981578,-0.00385196,0.0005745,0.00368637,0.00143256,-0.0241181,0.00357369,0.0222616,0.00896388,-0.00974562,0.00144554,0.00908955,0.00362018
51,32,0.0956565,-0.0142146,-0.0870125,-0.035661,-0.0140077,0.00210689,0.0133777,0.00524219,-0.0872134,0.0129699,0.0804298,0.032506,-0.0354075,0.00528875,0.0329603,0.0132372
51,33,0.22875,-0.0339793,-0.208129,-0.0851951,-0.0334845,0.00504218,0.03199,0.0125108,-0.208609,0.0310148,0.192418,0.0776923,-0.0845888,0.0126222,0.078779,0.0315712
51,34,0.39504,-0.0585432,-0.359609,-0.146849,-0.0576886,0.0086633,0.0551607,0.021491,-0.360439,0.0534766,0.332607,0.134019,-0.145801,0.0216843,0.135897,0.0542574
51,35,0.523275,-0.0771808,-0.476718,-0.194008,-0.0760491,0.0113271,0.0728427,0.0281908,-0.477817,0.0706121,0.441205,0.177282,-0.192618,0.0284487,0.17977,0.0713848
51,36,0.557748,-0.0819804,-0.508334,-0.206445,-0.0807743,0.0119729,0.0774423,0.029854,-0.509506,0.0750646,0.470639,0.188759,-0.204963,0.0301303,0.191413,0.0758091
51,37,0.494702,-0.0723236,-0.451077,-0.182714,-0.0712543,0.0104587,0.0683995,0.0262502,-0.452117,0.0662904,0.417821,0.16714,-0.181398,0.0264972,0.169496,0.0669946
51,38,0.370535,-0.053413,-0.33862,-0.135453,-0.052613,0.00746646,0.0507299,0.0191318,-0.339397,0.049153,0.314318,0.124252,-0.134465,0.0193198,0.126017,0.0491313
51,39,0.417204,-0.0930419,-0.353809,-0.184609,-0.0920217,0.0241231,0.0779042,0.0445274,-0.354749,0.0759441,0.308049,0.153853,-0.183482,0.0446341,0.15592,0.0852798
51,40,0.248848,-0.0551691,-0.210839,-0.109814,-0.054562,0.0141706,0.0461437,0.0264061,-0.211401,0.0449744,0.183554,0.0912571,-0.109144,0.0264691,0.0924894,0.051117
51,41,0.107785,-0.0212356,-0.092537,-0.0453795,-0.0209888,0.00481076,0.0179545,0.00988793,-0.0927738,0.0174709,0.0817851,0.0379839,-0.0451072,0.00991346,0.0384931,0.0209108
51,42,0.0315184,-0.00376676,-0.0274537,-0.0117643,-0.00371627,0.000202947,0.00309734,0.0017414,-0.0275152,0.00298531,0.0249581,0.00965083,-0.0117167,0.00173858,0.00976003,0.00578633
51,43,-0.00333807,0.0038911,0.00320325,0.00263097,0.00384656,-0.00157676,-0.00373768,-0.00150265,0.00322121,-0.00367518,-0.00248406,-0.00288673,0.00256198,-0.00152709,-0.00297367,-0.000209416
51,44,-0.00945319,0.0050621,0.0097475,0.00379346,0.00499518,-0.00150665,-0.00514472,-0.00163826,0.00977245,-0.00505285,-0.00922694,-0.00431332,0.0036925,-0.00167229,-0.00443923,-0.000133984
51,45,-0.0258557,0.00836275,0.0258474,0.00847553,0.00823042,-0.00167535,-0.0086965,-0.00249962,0.0259197,-0.00849186,-0.0251001,-0.00893054,0.008256,-0.00258681,-0.00922237,-0.00117932
51,46,-0.045145,0.0107757,0.0454871,0.013132,0.0105694,-0.00130066,-0.0117109,-0.00299297,0.0456255,-0.0113662,-0.0451987,-0.0137004,0.0127335,-0.00318512,-0.0142373,-0.00168656
51,47,-0.0814662,0.0169137,0.081176,0.0222745,0.0165596,-0.00179242,-0.0184394,-0.00449465,0.0814488,-0.0178127,-0.0809899,-0.022479,0.0214958,-0.00491931,-0.0235304,-0.00295056
51,48,-0.10118,0.0181277,0.102838,0.0247256,0.017695,-0.000663631,-0.020883,-0.00429971,0.103201,-0.0200876,-0.104886,-0.0251872,0.0235578,-0.00503473,-0.0267177,-0.00143898
51,49,-0.112679,0.0185226,0.117594,0.0231016,0.0180232,0.000720451,-0.0226953,-0.0035134,0.118021,-0.021769,-0.12316,-0.0239797,0.0214795,-0.00463603,-0.0260285,0.00207836
51,50,-0.127486,0.0220081,0.135492,0.0224985,0.0213849,0.00160438,-0.0274355,-0.00331226,0.135974,-0.0263298,-0.144787,-0.0234807,0.020349,-0.00483856,-0.0261127,0.00578638
51,51,-0.135071,0.0256547,0.146852,0.0212242,0.0248954,0.00295201,-0.0322987,-0.00319744,0.147323,-0.0310679,-0.160484,-0.0223628,0.0187116,-0.00495079,-0.0253469,0.00990377
51,52,-0.133792,0.0277513,0.150376,0.0195407,0.0268596,0.00552731,-0.0358066,-0.0029896,0.150759,-0.0345319,-0.169221,-0.0208812,0.0168993,-0.00473931,-0.0239057,0.0142843
51,53,-0.122834,0.0274751,0.145545,0.016839,0.0264601,0.00990506,-0.0372846,-0.00253418,0.145759,-0.0360552,-0.170824,-0.0183668,0.0143146,-0.00404364,-0.0211056,0.0190833
51,54,-0.105889,0.0255525,0.135801,0.0128297,0.0244091,0.0158874,-0.0373765,-0.00182027,0.135791,-0.0362432,-0.168809,-0.0143134,0.0105952,-0.00291131,-0.0165378,0.0244753
51,55,-0.0889938,0.0232954,0.126496,0.00809012,0.0219733,0.0228566,-0.0371785,-0.000857656,0.126254,-0.0360981,-0.168356,-0.00879395,0.00609134,-0.00153438,-0.0105511,0.0305194
51,56,-0.0764249,0.0214048,0.121405,0.00316068,0.0199159,0.0303137,-0.0370992,5.11078e-05,0.120959,-0.0360563,-0.172853,-0.00247923,0.00147597,-0.000144685,-0.00371796,0.0368306
51,57,-0.0690446,0.0199499,0.120826,-0.00128778,0.0181158,0.0381157,-0.0370025,0.000987891,0.12021,-0.0357848,-0.182501,0.00435313,-0.00293774,0.00117198,0.00331953,0.0433674
51,58,-0.0653952,0.0183773,0.123454,-0.00473768,0.0162949,0.0461085,-0.0359872,0.00190984,0.122757,-0.0346014,-0.195539,0.0110326,-0.00658474,0.00214517,0.0098821,0.0500807
51,59,-0.0635672,0.0162375,0.127638,-0.0079463,0.0144225,0.0538126,-0.0334693,0.00187445,0.12696,-0.0323329,-0.209528,0.016258,-0.00914848,0.00248731,0.0157345,0.0559106
51,60,-0.0631704,0.0141018,0.131379,-0.00988134,0.0115106,0.061414,-0.0298554,0.00136308,0.130448,-0.0281944,-0.223205,0.0193531,-0.0110876,0.00274799,0.019077,0.0613691
51,61,-0.0637698,0.0124758,0.135533,-0.00911375,0.00934845,0.0677018,-0.0269529,0.000968717,0.134637,-0.0247215,-0.236154,0.0181089,-0.0106486,0.00256119,0.01747,0.0670315
51,62,-0.0632852,0.0100726,0.138203,-0.00763171,0.00755378,0.0721224,-0.0229475,-0.000402076,0.137732,-0.0208997,-0.245651,0.0126825,-0.00811033,0.00163809,0.0126749,0.0708253
51,63,-0.0630082,0.00844516,0.139556,-0.00531283,0.00642387,0.0745812,-0.0204805,-0.00202055,0.139613,-0.0184021,-0.251583,0.00417926,-0.0045572,0.000756376,0.00487778,0.0726269
51,64,-0.062876,0.007892,0.139807,-0.00180914,0.00636424,0.0748444,-0.0201499,-0.00306012,0.140248,-0.0181807,-0.253054,-0.00539473,-0.000394149,-0.000117369,-0.00442116,0.0727659
51,65,-0.0627089,0.0083664,0.138995,0.00272853,0.00742109,0.0729023,-0.0217528,-0.00281102,0.139577,-0.0202253,-0.249704,-0.0129745,0.00355696,-0.00103728,-0.0127282,0.0718909
51,66,-0.063042,0.0102162,0.137667,0.00976974,0.00948576,0.0689069,-0.0253061,0.000825388,0.137767,-0.0244755,-0.241986,-0.0145747,0.00634174,-0.00187215,-0.0181028,0.0725657
51,67,-0.0628479,0.012311,0.134555,0.0177024,0.0109062,0.063886,-0.0275341,0.00664609,0.133249,-0.0274355,-0.229591,-0.0113991,0.00759155,-0.00206,-0.0202038,0.0738011
51,68,-0.0620922,0.0143792,0.129729,0.0137465,0.0132805,0.0571743,-0.0310171,0.00287025,0.128595,-0.0310527,-0.215913,-0.0135913,0.00747171,-0.00230586,-0.0187318,0.0645232
51,69,-0.0607709,0.0159351,0.1236,0.00775404,0.0158778,0.0494588,-0.0341449,-0.000905542,0.123403,-0.0342851,-0.200833,-0.0130111,0.00614611,-0.00245615,-0.0144216,0.0544069
51,70,-0.0623571,0.0173092,0.119666,0.00552234,0.017557,0.0420893,-0.0355425,0.000665475,0.119701,-0.0357548,-0.18693,-0.00582921,0.00325862,-0.00184597,-0.00812839,0.0488232
51,71,-0.0720042,0.0184634,0.123154,0.00142912,0.0186741,0.0352732,-0.0356073,0.0020195,0.123203,-0.0357695,-0.180346,0.00199452,-0.00110308,-0.000723401,-0.000586167,0.0423883
51,72,-0.0929511,0.0203682,0.137127,-0.00454736,0.0205256,0.0284368,-0.035819,0.00290206,0.137376,-0.0357281,-0.184538,0.00975568,-0.00662479,0.000667217,0.00742992,0.0351358
51,73,-0.121734,0.0241211,0.15798,-0.0106295,0.0240605,0.0210088,-0.0370839,0.00435301,0.158391,-0.0366124,-0.195589,0.0176546,-0.0127339,0.00230928,0.0151393,0.0284373
51,74,-0.146389,0.0286195,0.174377,-0.0159691,0.0283322,0.0134088,-0.0387114,0.00561362,0.174933,-0.0378676,-0.202617,0.0237657,-0.0179869,0.00388306,0.0211912,0.0220927
51,75,-0.15185,0.0314505,0.172608,-0.0183331,0.0310502,0.00708246,-0.038885,0.0064418,0.173222,-0.0378709,-0.192785,0.0261229,-0.020157,0.00501821,0.0236852,0.0166722
51,76,-0.139871,0.0306771,0.155127,-0.0184113,0.0302983,0.00312161,-0.0361309,0.00652946,0.155711,-0.0351678,-0.169061,0.0255998,-0.0199273,0.00539228,0.0234996,0.012091
51,77,-0.127338,0.0279207,0.138073,-0.0196007,0.0276159,0.000863227,-0.0319344,0.00633165,0.138603,-0.0310994,-0.147009,0.025797,-0.0208183,0.0054188,0.0240491,0.00769267
51,78,-0.105647,0.0229392,0.113264,-0.0182065,0.0227315,-0.000189468,-0.0259403,0.00555768,0.113701,-0.0252957,-0.118787,0.0233032,-0.0191229,0.00484897,0.0219499,0.00466486
51,79,-0.0856549,0.0175596,0.0907668,-0.0173845,0.0174318,-0.000423992,-0.019813,0.00472585,0.0911121,-0.0193399,-0.0937387,0.0213064,-0.018051,0.00418709,0.0202945,0.00190897
51,80,-0.0839345,0.0176899,0.0853082,-0.0218039,0.0176071,-0.00182418,-0.0188063,0.00558142,0.0856191,-0.0184125,-0.0849567,0.0241876,-0.0223202,0.00514793,0.0233604,-0.00201633
51,81,-0.0690108,0.0151396,0.0684995,-0.0209009,0.0150989,-0.00221362,-0.0155492,0.00529863,0.0687393,-0.0152686,-0.0665953,0.0221871,-0.0212552,0.00498518,0.021593,-0.00373479
51,82,-0.0525373,0.0125409,0.0510528,-0.0179285,0.0125298,-0.00240704,-0.0124529,0.00472998,0.0512232,-0.0122714,-0.0484964,0.0184485,-0.0181496,0.00452002,0.018057,-0.00415768
51,83,-0.0263479,0.00773655,0.0258933,-0.00939892,0.0077412,-0.0018591,-0.00764997,0.00299318,0.0259828,-0.00756507,-0.0244536,0.00997142,-0.00951027,0.00287718,0.00977052,-0.00181435
51,84,-0.00104238,0.00403799,0.00151011,-0.00113467,0.00403556,-0.00149428,-0.00387247,0.00176892,0.00153569,-0.00384446,-0.00115727,0.00172388,-0.00119095,0.00171506,0.00164201,0.000410749
51,85,0.076704,-0.00838143,-0.0699826,0.0277503,-0.00842034,0.000513954,0.00769089,-0.00300397,-0.0701156,0.00759681,0.0646318,-0.025153,0.0277603,-0.00295504,-0.02501,0.0107996
51,86,0.223744,-0.0315528,-0.20417,0.0834249,-0.0316622,0.00423925,0.0289825,-0.0120866,-0.20459,0.0286718,0.187405,-0.0763647,0.0835299,-0.0118721,-0.0758395,0.0316845
51,87,0.392813,-0.0573509,-0.359372,0.145752,-0.0575486,0.00818917,0.0528727,-0.0218671,-0.360125,0.0523181,0.330215,-0.134162,0.145955,-0.0214667,-0.133207,0.0542729
51,88,0.686432,-0.133197,-0.602459,0.284879,-0.133425,0.0301107,0.113538,-0.0607625,-0.603654,0.112571,0.533706,-0.247919,0.285236,-0.0601773,-0.246367,0.122497
51,89,0.649718,-0.114209,-0.580349,0.257732,-0.114473,0.0228146,0.100114,-0.0490906,-0.581531,0.0991965,0.522183,-0.229453,0.258073,-0.0484863,-0.227931,0.104782
51,90,0.525842,-0.084098,-0.476676,0.200392,-0.0843444,0.0144782,0.0758324,-0.033841,-0.477667,0.0750883,0.434375,-0.182127,0.200669,-0.0333177,-0.180859,0.077137
51,91,0.383612,-0.0585101,-0.350104,0.14344,-0.0587011,0.00920516,0.0535525,-0.0226766,-0.350838,0.0530095,0.320852,-0.13168,0.143643,-0.0222833,-0.130744,0.0536983
51,92,0.251387,-0.037656,-0.229997,0.0933532,-0.037784,0.00570546,0.0346716,-0.0143682,-0.230481,0.0343159,0.211208,-0.0860295,0.0934858,-0.0141076,-0.0854132,0.0345769
51,93,0.148742,-0.0222164,-0.136083,0.0552558,-0.0222922,0.0033447,0.0204619,-0.00847091,-0.136368,0.0202518,0.12497,-0.0509076,0.0553341,-0.0083168,-0.0505434,0.02049
51,94,0.0798444,-0.0119232,-0.0730283,0.0296915,-0.0119639,0.00179397,0.010978,-0.00455044,-0.0731816,0.0108653,0.0670517,-0.0273396,0.0297335,-0.00446784,-0.0271443,0.0110318
51,95,0.039278,-0.00586272,-0.0359235,0.0146093,-0.00588271,0.000881296,0.0053983,-0.00223696,-0.0359989,0.0053429,0.0329828,-0.0134509,0.0146299,-0.00219634,-0.0133549,0.00542979
51,96,0.0178874,-0.00266754,-0.0163643,0.00664738,-0.00267666,0.000400197,0.00245741,-0.00101635,-0.0163986,0.00243217,0.015028,-0.00612372,0.00665679,-0.000997824,-0.00607995,0.00246616
51,97,0.00762889,-0.00113786,-0.00697642,0.00283801,-0.00114174,0.000170717,0.00104741,-0.000434269,-0.00699105,0.00103665,0.00640562,-0.00261196,0.00284202,-0.000426381,-0.00259331,0.00105529
51,98,0.00306776,-0.000457571,-0.00280333,0.00114351,-0.000459123,6.86767e-05,0.000420686,-0.000175106,-0.0028092,0.000416367,0.00257304,-0.0010507,0.00114512,-0.000171944,-0.00104322,0.000427013
51,99,0.00116848,-0.000173985,-0.0010674,0.000435936,-0.000174575,2.60713e-05,0.000159911,-6.65823e-05,-0.00106964,0.000158267,0.000979634,-0.000400242,0.000436549,-6.53801e-05,-0.000397396,0.000163069
51,100,0.00042372,-6.28599e-05,-0.000387149,0.000157971,-6.3074e-05,9.38524e-06,5.7819e-05,-2.3976e-05,-0.000387959,5.72229e-05,0.000355423,-0.000145093,0.000158193,-2.354e-05,-0.000144061,5.89833e-05
51,101,0.000146799,-2.16254e-05,-0.00013432,5.45143e-05,-2.17002e-05,3.20109e-06,1.99542e-05,-8.16738e-06,-0.000134601,1.97473e-05,0.000123441,-5.02253e-05,5.45914e-05,-8.01555e-06,-4.98665e-05,2.01641e-05
51,102,4.87849e-05,-7.10619e-06,-4.47659e-05,1.79796e-05,-7.13147e-06,1.03444e-06,6.59751e-06,-2.63633e-06,-4.48602e-05,6.52846e-06,4.12168e-05,-1.66721e-05,1.80053e-05,-2.58536e-06,-1.65521e-05,6.52757e-06
51,103,1.56208e-05,-2.23759e-06,-1.43926e-05,5.69798e-06,-2.24587e-06,3.15933e-07,2.09713e-06,-8.08355e-07,-1.44231e-05,2.07489e-06,1.32851e-05,-5.33348e-06,5.70624e-06,-7.91808e-07,-5.2947e-06,2.01386e-06
51,104,4.83422e-06,-6.77092e-07,-4.47858e-06,1.73992e-06,-6.79732e-07,9.09024e-08,6.42827e-07,-2.35868e-07,-4.48816e-06,6.35896e-07,4.14741e-06,-1.64982e-06,1.74249e-06,-2.30655e-07,-1.63768e-06,5.922e-07
51,105,1.44924e-06,-1.98066e-07,-1.35218e-06,5.12476e-07,-1.98887e-07,2.47568e-08,1.90815e-07,-6.6068e-08,-1.3551e-06,1.88717e-07,1.25741e-06,-4.94461e-07,5.13253e-07,-6.44705e-08,-4.90765e-07,1.65117e-07
51,106,4.22865e-07,-5.6731e-08,-3.97312e-07,1.46765e-07,-5.69794e-08,6.52736e-09,5.52192e-08,-1.82647e-08,-3.98179e-07,5.46006e-08,3.71162e-07,-1.44134e-07,1.46993e-07,-1.77885e-08,-1.43039e-07,4.42358e-08
51,107,1.21393e-07,-1.63301e-08,-1.14189e-07,4.18953e-08,-1.64021e-08,1.78286e-09,1.57632e-08,-5.32197e-09,-1.14439e-07,1.55852e-08,1.06987e-07,-4.12564e-08,4.19605e-08,-5.18465e-09,-4.09411e-08,1.21971e-08
51,108,3.50248e-08,-4.9501e-09,-3.2393e-08,1.25505e-08,-4.96956e-09,5.78443e-10,4.53746e-09,-1.81334e-09,-3.24626e-08,4.48734e-09,3.02442e-08,-1.18306e-08,1.25688e-08,-1.77555e-09,-1.17427e-08,4.01716e-09
51,109,1.05336e-08,-1.68605e-09,-9.20671e-09,4.25718e-09,-1.69053e-09,2.48913e-10,1.36687e-09,-7.73206e-10,-9.22504e-09,1.35304e-09,8.43341e-09,-3.51848e-09,4.26227e-09,-7.63629e-10,-3.49507e-09,1.77366e-09
51,110,3.57644e-09,-6.71175e-10,-2.75844e-09,1.73048e-09,-6.71752e-10,1.32323e-10,4.54849e-10,-4.02596e-10,-2.76277e-09,4.511e-10,2.38389e-09,-1.15606e-09,1.73192e-09,-4.0058e-10,-1.15029e-09,1.02861e-09
51,111,1.25362e-09,-2.75665e-10,-8.35262e-10,7.16245e-10,-2.75533e-10,6.51526e-11,1.59678e-10,-1.91915e-10,-8.36128e-10,1.5868e-10,6.66543e-10,-3.92545e-10,7.16653e-10,-1.91639e-10,-3.9127e-10,5.0958e-10
51,112,4.40731e-10,-1.11013e-10,-2.53124e-10,2.85632e-10,-1.10866e-10,2.91907e-11,5.74274e-11,-8.38001e-11,-2.53238e-10,5.71666e-11,1.8319e-10,-1.33231e-10,2.85749e-10,-8.38304e-11,-1.33e-10,2.23754e-10
51,113,1.49807e-10,-4.25117e-11,-7.47305e-11,1.06033e-10,-4.24349e-11,1.19037e-11,2.04275e-11,-3.35638e-11,-7.47202e-11,2.03609e-11,4.8439e-11,-4.32971e-11,1.06066e-10,-3.36074e-11,-4.32741e-11,8.78447e-11
51,114,4.77732e-11,-1.53011e-11,-2.06872e-11,3.60133e-11,-1.52696e-11,4.45086e-12,7.01168e-12,-1.24058e-11,-2.06722e-11,6.99516e-12,1.18073e-11,-1.29279e-11,3.60226e-11,-1.2428e-11,-1.29335e-11,3.09814e-11
51,115,1.39239e-11,-5.16591e-12,-5.0694e-12,1.10532e-11,-5.15477e-12,1.53738e-12,2.29194e-12,-4.26248e-12,-5.0622e-12,2.288e-12,2.41128e-12,-3.37125e-12,1.10557e-11,-4.2711e-12,-3.37593e-12,9.81486e-12
51,116,3.57826e-12,-1.63867e-12,-9.60434e-13,3.00641e-12,-1.63517e-12,4.92885e-13,7.09167e-13,-1.37043e-12,-9.57825e-13,7.08278e-13,2.78218e-13,-6.86144e-13,3.00705e-12,-1.37329e-12,-6.88116e-13,2.76574e-12
51,117,7.45033e-13,-4.89486e-13,-5.5069e-14,6.90764e-13,-4.88504e-13,1.46664e-13,2.0714e-13,-4.14469e-13,-5.42714e-14,2.06956e-13,-8.02675e-14,-5.82107e-14,6.90909e-13,-4.15305e-13,-5.88629e-14,6.71207e-13
51,118,8.56729e-14,-1.37892e-13,6.94293e-14,1.13829e-13,-1.37651e-13,4.01747e-14,5.69944e-14,-1.18357e-13,6.96379e-14,5.69616e-14,-8.03623e-14,3.84516e-14,1.13857e-13,-1.18571e-13,3.82702e-14,1.26381e-13
51,119,-2.42813e-14,-3.66297e-14,4.97218e-14,1.82851e-16,-3.65811e-14,9.87341e-15,1.47222e-14,-3.19833e-14,4.97661e-14,1.4718e-14,-4.23044e-14,3.01698e-14,1.85594e-16,-3.20291e-14,3.01282e-14,9.63435e-15
51,120,-2.37146e-14,-9.1491e-15,2.39345e-14,-1.07839e-14,-9.14334e-15,2.01412e-15,3.54549e-15,-8.1824e-15,2.39402e-14,3.54547e-15,-1.82756e-14,1.46347e-14,-1.07848e-14,-8.18899e-15,1.46281e-14,-6.41137e-15
51,121,-1.21453e-14,-2.13256e-15,9.83266e-15,-6.34393e-15,-2.13374e-15,2.36293e-16,7.84648e-16,-1.97823e-15,9.83168e-15,7.84846e-16,-7.12905e-15,5.90332e-15,-6.34466e-15,-1.97777e-15,5.90357e-15,-4.68521e-15
51,122,-5.10914e-15,-4.56146e-16,3.69594e-15,-2.70874e-15,-4.5739e-16,-6.41279e-17,1.54545e-16,-4.49602e-16,3.69475e-15,1.54601e-16,-2.61226e-15,2.13835e-15,-2.70908e-15,-4.48704e-16,2.13919e-15,-2.15759e-15
51,123,-1.94762e-15,-8.60904e-17,1.31318e-15,-9.9897e-16,-8.67235e-17,-6.74741e-17,2.48652e-17,-9.49711e-17,1.31253e-15,2.48578e-17,-9.19183e-16,7.18713e-16,-9.9911e-16,-9.44777e-17,7.19214e-16,-8.36391e-16
51,124,-7.00683e-16,-1.27788e-17,4.49523e-16,-3.36519e-16,-1.3043e-17,-3.7195e-17,2.20685e-18,-1.81977e-17,4.4924e-16,2.18806e-18,-3.14999e-16,2.28126e-16,-3.36569e-16,-1.79828e-17,2.28359e-16,-2.94833e-16
51,125,-2.42561e-16,-7.34504e-19,1.49823e-16,-1.06151e-16,-8.3342e-19,-1.69479e-17,-4.95281e-19,-2.98285e-18,1.49712e-16,-5.07372e-19,-1.05898e-16,6.9067e-17,-1.06168e-16,-2.90052e-18,6.91614e-17,-9.76296e-17
51,126,-7.03078e-17,4.08665e-19,4.30263e-17,-3.02159e-17,3.79058e-19,-5.23524e-18,-3.71384e-19,-3.83643e-19,4.29939e-17,-3.74175e-19,-3.03889e-17,1.91785e-17,-3.02173e-17,-3.55425e-19,1.92095e-17,-2.81306e-17
51,127,-3.33361e-17,1.94605e-19,1.68508e-17,-1.96866e-18,1.78822e-19,-5.80722e-18,-2.22024e-21,6.01469e-20,1.68234e-17,-1.38839e-20,-1.37797e-17,1.03583e-18,-1.96741e-18,7.71843e-20,1.06453e-18,-6.6299e-18
52,0,-9.84249e-18,-2.54063e-21,4.05094e-18,-7.47021e-21,-4.11421e-21,-1.93011e-18,-7.04242e-21,-7.47021e-21,4.06043e-18,4.02233e-21,-3.57098e-18,-7.47021e-21,-2.12291e-21,-5.49333e-22,-1.16141e-20,-1.87237e-18
52,1,-1.43476e-17,2.92828e-21,6.26185e-18,-8.00864e-21,7.56286e-23,-2.7749e-18,-9.8272e-21,-8.00864e-21,6.27652e-18,7.69485e-21,-5.40692e-18,-8.00864e-21,-3.74178e-21,-8.8913e-22,-1.84112e-20,-2.65716e-18
52,2,-4.24908e-17,8.62511e-20,1.89891e-17,-6.39864e-21,7.65909e-20,-8.15726e-18,-6.19117e-20,-6.39864e-21,1.90346e-17,-6.82008e-21,-1.62896e-17,-6.39864e-21,-1.24097e-20,-2.74955e-21,-5.78412e-20,-7.76019e-18
52,3,-1.2102e-16,3.71228e-19,5.53672e-17,-1.27676e-20,3.39033e-19,-2.30446e-17,-2.37709e-19,-1.45655e-20,5.55031e-17,-6.96345e-20,-4.72328e-17,-1.56363e-20,-3.82669e-20,-7.86958e-21,-1.77015e-19,-2.18235e-17
52,4,-3.33262e-16,1.36799e-18,1.56326e-16,2.75842e-20,1.27468e-18,-6.28984e-17,-8.21247e-19,-3.37136e-20,1.56714e-16,-3.39778e-19,-1.32627e-16,-6.93164e-20,-5.23402e-20,-2.03258e-20,-5.37397e-19,-5.92466e-17
52,5,-8.91678e-16,4.77696e-18,4.29994e-16,8.68872e-19,4.50911e-18,-1.66581e-16,-2.75287e-18,-7.0231e-20,4.31081e-16,-1.39837e-18,-3.62757e-16,-5.99696e-19,6.49849e-19,-2.14019e-20,-1.90537e-18,-1.55927e-16
52,6,-2.31399e-15,1.64404e-17,1.15157e-15,8.804e-18,1.56842e-17,-4.27083e-16,-9.1949e-18,1.38683e-21,1.15454e-15,-5.47075e-18,-9.65703e-16,-4.84013e-18,8.21644e-18,1.70021e-19,-8.39565e-18,-3.96665e-16
