x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
2.7619,2.7619,0.0157562,0.0118684,-0.0483701,0.0102808,0.0697071,0.0124525,-0.0485935,0.0111425,0.0328429,-0.0145488,-0.00773003,0.00853632,-0.00781877,-0.00981925,-0.0105753,0.00755803,-0.0105646,0.0144873,0.0300642,-0.00214177,-0.0513005,-0.00182481,0.0762253,-0.002446,-0.0515612,-0.00378707,0.0145569
2.7619,2.95238,0.0170653,0.0106501,-0.0450862,0.00922281,0.0640255,0.0118085,-0.0452535,0.0107779,0.0269024,-0.0141276,-0.00662245,0.00672848,-0.00670165,-0.00864317,-0.00962952,0.00587187,-0.00961336,0.0142751,0.0317862,-0.00192831,-0.0498671,-0.00178336,0.074315,-0.00232895,-0.0500949,-0.00356827,0.0115877
2.7619,3.14286,0.0179452,0.00954104,-0.0418115,0.00827259,0.0588118,0.0111561,-0.0419354,0.0103526,0.021848,-0.0135417,-0.00569358,0.00514191,-0.00576322,-0.00760441,-0.00875541,0.00439436,-0.00873618,0.0138385,0.0331862,-0.00172992,-0.048189,-0.00171294,0.0721953,-0.00221619,-0.0483851,-0.00334178,0.00880747
2.7619,3.33333,0.0184649,0.00853855,-0.0386202,0.00742101,0.0540398,0.0105087,-0.0387109,0.00988746,0.0175767,-0.0128471,-0.00491342,0.00377343,-0.00497401,-0.00669039,-0.00795592,0.0031225,-0.00793533,0.0132469,0.0342758,-0.00154816,-0.0463354,-0.00162332,0.0699366,-0.00210589,-0.0465025,-0.00311513,0.00625289
2.7619,3.52381,0.0186888,0.00763735,-0.0355633,0.00665915,0.0496802,0.00987587,-0.0356289,0.00939954,0.013988,-0.0120888,-0.0042566,0.00261043,-0.0043089,-0.00588832,-0.00722992,0.00204437,-0.00720917,0.0125562,0.0350756,-0.00138342,-0.0443669,-0.00152235,0.0675951,-0.00199741,-0.0445082,-0.00289371,0.00394166
2.7619,3.71429,0.0186748,0.00683064,-0.0326732,0.00597849,0.0457027,0.0092646,-0.0327201,0.0089025,0.0109877,-0.0113017,-0.00370193,0.00163496,-0.00374683,-0.00518579,-0.00657389,0.00114298,-0.00655376,0.0118098,0.0356116,-0.00123529,-0.0423346,-0.00141606,0.0652148,-0.00189082,-0.0424534,-0.00268116,0.00187768
2.7619,3.90476,0.0184736,0.00611082,-0.0299683,0.00537099,0.0420771,0.00867949,-0.0300012,0.00840688,0.00849032,-0.0105116,-0.00323192,0.000826627,-0.00327032,-0.00457117,-0.00598299,0.000399016,-0.00596396,0.0110407,0.0359127,-0.00110288,-0.0402802,-0.00130889,0.06283,-0.00178653,-0.0403796,-0.00247982,5.51303e-05
2.7619,4.09524,0.0181282,0.00547001,-0.0274563,0.00482917,0.038774,0.00812347,-0.0274789,0.00792054,0.00641985,-0.00973742,-0.00283216,0.000164574,-0.00286494,-0.00403377,-0.00545175,-0.000207278,-0.00543409,0.0102729,0.0360081,-0.000985015,-0.0382367,-0.00120398,0.0604669,-0.00168508,-0.0383198,-0.00229096,-0.00153815
2.7619,4.28571,0.0176749,0.00490044,-0.0251375,0.00434614,0.0357654,0.00759808,-0.0251526,0.00744914,0.00470976,-0.00899197,-0.00249087,-0.000371302,-0.0025188,-0.00356395,-0.00497463,-0.000694955,-0.00495847,0.00952343,0.0359264,-0.000880396,-0.0362297,-0.00110341,0.0581454,-0.00158702,-0.0362989,-0.00211515,-0.00291814
2.7619,4.47619,0.0171433,0.0043947,-0.0230073,0.00391558,0.0330249,0.00710394,-0.0230169,0.00699661,0.00330246,-0.00828368,-0.00219835,-0.000799554,-0.00222216,-0.0031531,-0.00454611,-0.00108159,-0.00453145,0.0088038,0.0356948,-0.000787749,-0.0342779,-0.00100853,0.0558798,-0.00149281,-0.0343355,-0.00195241,-0.00410308
2.7619,4.66667,0.0165582,0.00394577,-0.0210535,0.0035317,0.0305278,0.00664028,-0.0210592,0.00656488,0.00214909,-0.00761753,-0.00194667,-0.00113743,-0.00196696,-0.00279359,-0.00416292,-0.00138355,-0.00414973,0.00812119,0.0353344,-0.000705293,-0.0323954,-0.000919597,0.0536821,-0.00140273,-0.0324433,-0.00180236,-0.00510997
2.7619,4.85714,0.0159375,0.00354764,-0.0192869,0.00318965,0.0282529,0.00620957,-0.0192898,0.00615852,0.00120734,-0.00699595,-0.00172938,-0.00139695,-0.00174669,-0.00247887,-0.0038107,-0.00161209,-0.00379888,0.00748051,0.0348865,-0.000634627,-0.0305888,-0.000839358,0.0515513,-0.00131746,-0.0306289,-0.00166463,-0.00596703
2.7619,5.04762,0.0152969,0.00319325,-0.0176471,0.00288356,0.0261724,0.00580305,-0.017648,0.00577051,0.000499431,-0.00641831,-0.00154105,-0.00159738,-0.00155584,-0.00220246,-0.00350587,-0.00178578,-0.00349534,0.00687417,0.0343268,-0.000567897,-0.0288724,-0.000761992,0.0495098,-0.0012361,-0.0289061,-0.00153816,-0.00662981
2.7619,5.2381,0.0146333,0.00288239,-0.0164238,0.00261381,0.0242909,0.00546824,-0.0164231,0.00544935,-0.000355777,-0.00588546,-0.00137897,-0.00170783,-0.00139159,-0.00196129,-0.00307074,-0.00187312,-0.00306136,0.00635229,0.0339433,-0.000546728,-0.0272139,-0.000724494,0.0474108,-0.00116473,-0.0272458,-0.00142463,-0.00730573
2.7619,5.42857,0.0140306,0.00258693,-0.0141054,0.00235543,0.0224823,0.00496106,-0.0141046,0.0049537,-0.00517393,-0.00538939,-0.00123445,-0.00194158,-0.00124539,-0.00174173,-0.00337619,-0.00208685,-0.00336811,0.00631376,0.032413,-0.000362595,-0.0257425,-0.000546368,0.0459681,-0.00107132,-0.0257474,-0.00130942,-0.0105359
2.7619,5.61905,0.013721,0.00237503,-0.0119126,0.00217605,0.0212311,0.00451253,-0.0119138,0.004512,0.014674,-0.00504049,-0.0010825,-0.00211195,-0.0010917,-0.00158727,-0.00361731,-0.00223843,-0.00360985,0.00348066,0.0307421,-0.000229487,-0.0238946,-0.000395062,0.0444027,-0.000988648,-0.0239007,-0.00119131,-0.00137546
2.7619,5.80952,0.0135641,0.00215676,-0.00812779,0.00199625,0.0197909,0.00374574,-0.00812622,0.00375659,0.0379387,-0.00474633,-0.000895128,-0.00285893,-0.000904047,-0.00143252,-0.00730286,-0.00296962,-0.00729707,0.000957793,0.0282219,0.000474288,-0.0245844,0.000173074,0.0482679,-0.000889465,-0.0246102,-0.00115649,0.00675858
2.95238,-5.80952,0.0134079,0.00216054,0.00808179,0.00200469,0.0203615,-0.0034313,0.00808156,-0.00343064,0.0385689,-0.00466974,-0.000930146,0.00245903,-0.000938357,-0.00148471,0.0070276,0.00256281,0.00702255,0.000856104,-0.0251193,-0.000510615,-0.0248901,-0.000242306,-0.0466243,-0.000836576,-0.0249146,-0.001097,-0.00618014
2.95238,-5.61905,0.0135124,0.0023895,0.0124874,0.00219828,0.0218904,-0.00427279,0.0124904,-0.00425815,0.0154191,-0.00495478,-0.00111168,0.00163409,-0.00111992,-0.00164675,0.00314329,0.0017512,0.00313679,0.00337555,-0.0282367,0.000268388,-0.0240767,0.000396931,-0.0425564,-0.000950196,-0.0240822,-0.00113451,0.000376936
2.95238,-5.42857,0.0137709,0.00259635,0.0147562,0.00237663,0.0231452,-0.00466371,0.0147573,-0.00464106,-0.00463859,-0.00527864,-0.00126169,0.00143244,-0.00127147,-0.00180108,0.00319015,0.00156611,0.00318329,0.00619403,-0.0297724,0.000382272,-0.0258162,0.000534784,-0.0442325,-0.00101672,-0.0258214,-0.00124194,0.00853427
2.95238,-5.2381,0.0142813,0.00288475,0.0171902,0.00263181,0.0249621,-0.00513927,0.0171918,-0.00510331,0.000344216,-0.00573355,-0.00140612,0.00114407,-0.00141732,-0.0020203,0.00291342,0.0012954,0.00290552,0.00617462,-0.0312047,0.000572999,-0.0271852,0.000717796,-0.0455499,-0.00110299,-0.027215,-0.00134757,0.00567013
2.95238,-5.04762,0.0148497,0.00318401,0.0183705,0.00289451,0.0268417,-0.00542847,0.0183739,-0.00537692,0.00127754,-0.00621602,-0.00156812,0.000990579,-0.00158115,-0.00225923,0.00332813,0.00116221,0.00331936,0.00664317,-0.0313338,0.000590009,-0.0287428,0.000746127,-0.0474737,-0.00116611,-0.0287745,-0.00144874,0.0048724
2.95238,-4.85714,0.0153759,0.00352407,0.0200117,0.00319206,0.0289141,-0.00578983,0.0200174,-0.00571775,0.00208041,-0.00673234,-0.00175576,0.000739414,-0.00177089,-0.00253168,0.00360332,0.000934355,0.00359361,0.00718512,-0.0316782,0.000657897,-0.0303344,0.000818981,-0.0493156,-0.00123917,-0.0303715,-0.00156132,0.00411564
2.95238,-4.66667,0.0158667,0.00390367,0.0217607,0.00352294,0.0311716,-0.00616845,0.0217695,-0.0060701,0.0031245,-0.00728019,-0.00197144,0.000429179,-0.00198901,-0.00284005,0.00392313,0.000650915,0.00391244,0.00774841,-0.0318929,0.000728515,-0.031994,0.000892861,-0.0512278,-0.00131505,-0.0320381,-0.00168271,0.0031671
2.95238,-4.47619,0.0163042,0.00432899,0.0236839,0.00389254,0.03364,-0.00657345,0.023697,-0.00644149,0.00438534,-0.00785802,-0.00222021,4.09082e-05,-0.00224061,-0.00319012,0.00426822,0.000293416,0.00425652,0.00833895,-0.0320126,0.000810614,-0.0337042,0.000974507,-0.0531838,-0.0013948,-0.0337566,-0.00181365,0.00207779
2.95238,-4.28571,0.0166694,0.00480483,0.0257634,0.00430498,0.0363378,-0.00700126,0.0257822,-0.00682652,0.0059037,-0.00846118,-0.00250798,-0.000435143,-0.00253166,-0.00358755,0.00465154,-0.000147323,0.00463886,0.00894964,-0.031995,0.00090211,-0.0354557,0.00106076,-0.0551825,-0.00147765,-0.0355178,-0.00195406,0.000819509
2.95238,-4.09524,0.0169369,0.00533676,0.0280076,0.00476522,0.0392865,-0.00745189,0.0280341,-0.00722291,0.00772526,-0.00908235,-0.00284198,-0.0010136,-0.00286941,-0.00403881,0.00507477,-0.000685313,0.00506121,0.00957125,-0.0318226,0.00100461,-0.0372317,0.00115135,-0.0572097,-0.00156336,-0.0373052,-0.00210381,-0.000619558
2.95238,-3.90476,0.0170768,0.00593052,0.0304158,0.00527857,0.0425083,-0.00792382,0.0304523,-0.00762643,0.009903,-0.00971084,-0.00323085,-0.00170941,-0.00326256,-0.0045511,0.00554168,-0.00133485,0.00552743,0.0101903,-0.031472,0.00111906,-0.0390108,0.00124495,-0.0592488,-0.00165148,-0.0390976,-0.00226236,-0.00225227
2.95238,-3.71429,0.0170536,0.00659187,0.0329818,0.00585074,0.0460268,-0.00841467,0.0330317,-0.00803139,0.0124969,-0.0103316,-0.00368496,-0.00253802,-0.00372149,-0.00513232,0.00605566,-0.0021107,0.00604103,0.0107882,-0.0309201,0.00124638,-0.0407656,0.00133962,-0.061278,-0.00174154,-0.0408678,-0.00242864,-0.00408815
2.95238,-3.52381,0.0168262,0.00732642,0.0356918,0.00648781,0.0498656,-0.00892073,0.0357592,-0.00843028,0.0155739,-0.0109245,-0.00421675,-0.00351438,-0.00425859,-0.00579098,0.00661961,-0.00302719,0.00660511,0.0113402,-0.030144,0.00138728,-0.0424622,0.0014326,-0.0632697,-0.00183312,-0.0425817,-0.00260084,-0.00613196
2.95238,-3.33333,0.0163476,0.00813923,0.0385211,0.00719615,0.0540485,-0.0094367,0.0386112,-0.00881351,0.0192076,-0.0114627,-0.00484095,-0.00465168,-0.00488853,-0.00653612,0.00723544,-0.00409693,0.0072218,0.011814,-0.0291232,0.00154211,-0.0440591,0.00152014,-0.0651886,-0.0019259,-0.044198,-0.00277627,-0.0083813
2.95238,-3.14286,0.0155658,0.00903433,0.0414319,0.00798235,0.0585981,-0.0099553,0.0415511,-0.00916913,0.0234764,-0.0119126,-0.00557498,-0.00595932,-0.00562854,-0.00737703,0.00790335,-0.00532895,0.00789164,0.0121688,-0.0278411,0.00171066,-0.0455077,0.00159732,-0.0669908,-0.00201992,-0.0456675,-0.00295107,-0.0108237
2.95238,-2.95238,0.0144248,0.0100141,0.0443688,0.008853,0.0635347,-0.0104668,0.0445251,-0.00948268,0.028461,-0.0122323,-0.00643904,-0.00744034,-0.00649852,-0.00832283,0.00862092,-0.00672618,0.00861254,0.0123544,-0.0262876,0.00189191,-0.0467522,0.00165801,-0.0686219,-0.00211577,-0.0469338,-0.00311997,-0.0134331
2.95238,-2.7619,0.0128669,0.0110787,0.047256,0.00981454,0.0688744,-0.0109586,0.0474588,-0.00973721,0.0342401,-0.012372,-0.00745618,-0.00908785,-0.00752103,-0.00938194,0.00938173,-0.00828214,0.00937855,0.0123108,-0.0244625,0.00208367,-0.0477314,0.00169489,-0.0700154,-0.00221497,-0.0479343,-0.00327614,-0.0161658
2.95238,-2.57143,0.0108369,0.0122248,0.0499935,0.0108729,0.074627,-0.0114144,0.0502536,-0.00991359,0.0408838,-0.0122745,-0.00865189,-0.0108807,-0.00872082,-0.0105612,0.0101737,-0.0099768,0.0101781,0.0119694,-0.0223785,0.00228219,-0.0483811,0.00169967,-0.0710912,-0.0023203,-0.0486029,-0.00341098,-0.0189566
2.95238,-2.38095,0.00828692,0.013445,0.0524544,0.0120329,0.0807926,-0.0118141,0.0527835,-0.00999116,0.048445,-0.0118775,-0.0100531,-0.0127788,-0.0101238,-0.011865,0.0109771,-0.011772,0.0109918,0.0112554,-0.0200644,0.0024817,-0.0486387,0.00166375,-0.0717537,-0.0024363,-0.048874,-0.0035142,-0.0217148
2.95238,-2.19048,0.00518415,0.0147268,0.0544842,0.0132977,0.0873579,-0.012133,0.0548944,-0.00994894,0.0569476,-0.0111178,-0.0116864,-0.0147174,-0.0117552,-0.0132933,0.011762,-0.0136065,0.0117902,0.0100926,-0.0175683,0.00267396,-0.0484495,0.00157924,-0.0718914,-0.00256956,-0.0486889,-0.00357411,-0.0243217
2.95238,-2,0.00151964,0.0160518,0.0559027,0.0146676,0.094291,-0.0123413,0.0564047,-0.00976734,0.066372,-0.00993771,-0.0135745,-0.0166033,-0.0136361,-0.0148407,0.0124859,-0.015392,0.0125309,0.00841182,-0.0149587,0.0028479,-0.0477748,0.00144051,-0.0713768,-0.00272877,-0.0480039,-0.00357839,-0.026631
2.95238,-1.80952,-0.00268166,0.0173957,0.0565107,0.0161384,0.101535,-0.0124043,0.0571117,-0.00943042,0.07664,-0.00829486,-0.0157318,-0.018312,-0.0157791,-0.0164941,0.0130921,-0.0170109,0.0131566,0.00616216,-0.0123225,0.00298947,-0.0466019,0.00124625,-0.0700684,-0.00292429,-0.0468002,-0.00351532,-0.0284716
2.95238,-1.61905,-0.00735108,0.0187284,0.0561013,0.0176993,0.109004,-0.0122829,0.0568022,-0.00892848,0.0875988,-0.00617355,-0.0181576,-0.0196896,-0.0181814,-0.0182306,0.0135085,-0.018318,0.0135946,0.00332545,-0.00976114,0.00308181,-0.044953,0.0010018,-0.0678158,-0.00316684,-0.0450943,-0.00337571,-0.0296579
2.95238,-1.42857,-0.012369,0.0200153,0.0544783,0.0193299,0.116569,-0.0119352,0.0552702,-0.00826048,0.0990091,-0.00359802,-0.0208274,-0.0205597,-0.0208171,-0.0200162,0.0136501,-0.0191477,0.0137576,-6.72087e-05,-0.00738048,0.00310607,-0.0428938,0.000721047,-0.0644685,-0.00346513,-0.0429464,-0.00315539,-0.0300043
2.95238,-1.2381,-0.0175624,0.0212201,0.0514792,0.0209973,0.124063,-0.0113193,0.0523398,-0.0074357,0.11054,-0.000644423,-0.0236844,-0.0207389,-0.0236291,-0.0218047,0.0134241,-0.0193279,0.0135505,-0.00392011,-0.0052785,0.00304286,-0.0405351,0.000427257,-0.0598895,-0.00382239,-0.0404654,-0.00285803,-0.0293468
2.95238,-1.04762,-0.0227105,0.0223075,0.0470009,0.0226527,0.13127,-0.0103983,0.0478924,-0.00647379,0.121775,0.00255164,-0.026632,-0.0200594,-0.0265216,-0.0235378,0.0127409,-0.0187023,0.01288,-0.0080629,-0.00353052,0.00287457,-0.0380293,0.000151523,-0.0539749,-0.0042323,-0.0378057,-0.00249763,-0.0275676
2.95238,-0.857143,-0.0275588,0.0232467,0.0410233,0.0242309,0.137932,-0.00914743,0.0418922,-0.0054027,0.132235,0.00579587,-0.0295308,-0.018399,-0.0293584,-0.025147,0.0115293,-0.0171575,0.0116713,-0.0122509,-0.00217629,0.00258846,-0.0355564,-7.179e-05,-0.0466767,-0.00467544,-0.0351562,-0.0020999,-0.0246191
2.95238,-0.666667,-0.0318413,0.0240144,0.0336259,0.0256513,0.143763,-0.00756201,0.0344069,-0.00425439,0.14141,0.00884785,-0.0322038,-0.0157112,-0.0319679,-0.0265583,0.00975515,-0.0146519,0.00988736,-0.0161805,-0.00121293,0.00218001,-0.033305,-0.000212559,-0.0380278,-0.00511802,-0.0327213,-0.00170143,-0.0205408
2.95238,-0.47619,-0.0353065,0.0245959,0.0249923,0.0268253,0.148468,-0.00566499,0.0256157,-0.00305925,0.148807,0.0114458,-0.0344527,-0.0120514,-0.0341591,-0.0276975,0.00743925,-0.0112386,0.00754746,-0.0195202,-0.000595358,0.00165599,-0.0314494,-0.000253861,-0.0281614,-0.00551472,-0.0306969,-0.00134604,-0.0154652
2.95238,-0.285714,-0.0377432,0.0249845,0.0154004,0.0276668,0.151779,-0.00351225,0.0158039,-0.00184103,0.154001,0.0133428,-0.0360842,-0.00758726,-0.0357463,-0.0284991,0.00466802,-0.00707517,0.00473916,-0.0219563,-0.000245311,0.00103622,-0.0301309,-0.000199193,-0.0173202,-0.00581599,-0.0292481,-0.00107798,-0.00961022
2.95238,-0.0952381,-0.0390008,0.0251786,0.00520256,0.0281068,0.153491,-0.00119055,0.00534234,-0.000614291,0.156681,0.0143448,-0.0369431,-0.00259105,-0.0365811,-0.0289132,0.00159182,-0.00241607,0.00161666,-0.0232424,-6.29401e-05,0.000352859,-0.0294473,-7.48721e-05,-0.00584656,-0.00597902,-0.0284933,-0.000933667,-0.00325998
2.95238,0.0952381,-0.0390008,0.0251786,-0.00520256,0.0281068,0.153491,0.00119055,-0.00534234,0.000614291,0.156681,0.0143448,-0.0369431,0.00259105,-0.0365811,-0.0289132,-0.00159182,0.00241607,-0.00161666,-0.0232424,6.29401e-05,-0.000352859,-0.0294473,7.48721e-05,0.00584656,-0.00597902,-0.0284933,-0.000933667,0.00325998
2.95238,0.285714,-0.0377432,0.0249845,-0.0154004,0.0276668,0.151779,0.00351225,-0.0158039,0.00184103,0.154001,0.0133428,-0.0360842,0.00758726,-0.0357463,-0.0284991,-0.00466802,0.00707517,-0.00473916,-0.0219563,0.000245311,-0.00103622,-0.0301309,0.000199193,0.0173202,-0.00581599,-0.0292481,-0.00107798,0.00961022
2.95238,0.47619,-0.0353065,0.0245959,-0.0249923,0.0268253,0.148468,0.00566499,-0.0256157,0.00305925,0.148807,0.0114458,-0.0344527,0.0120514,-0.0341591,-0.0276975,-0.00743925,0.0112386,-0.00754746,-0.0195202,0.000595358,-0.00165599,-0.0314494,0.000253861,0.0281614,-0.00551472,-0.0306969,-0.00134604,0.0154652
2.95238,0.666667,-0.0318413,0.0240144,-0.0336259,0.0256513,0.143763,0.00756201,-0.0344069,0.00425439,0.14141,0.00884785,-0.0322038,0.0157112,-0.0319679,-0.0265583,-0.00975515,0.0146519,-0.00988736,-0.0161805,0.00121293,-0.00218001,-0.033305,0.000212559,0.0380278,-0.00511802,-0.0327213,-0.00170143,0.0205408
2.95238,0.857143,-0.0275588,0.0232467,-0.0410233,0.0242309,0.137932,0.00914743,-0.0418922,0.0054027,0.132235,0.00579587,-0.0295308,0.018399,-0.0293584,-0.025147,-0.0115293,0.0171575,-0.0116713,-0.0122509,0.00217629,-0.00258846,-0.0355564,7.179e-05,0.0466767,-0.00467544,-0.0351562,-0.0020999,0.0246191
2.95238,1.04762,-0.0227105,0.0223075,-0.0470009,0.0226527,0.13127,0.0103983,-0.0478924,0.00647379,0.121775,0.00255164,-0.026632,0.0200594,-0.0265216,-0.0235378,-0.0127409,0.0187023,-0.01288,-0.0080629,0.00353052,-0.00287457,-0.0380293,-0.000151523,0.0539749,-0.0042323,-0.0378057,-0.00249763,0.0275676
2.95238,1.2381,-0.0175624,0.0212201,-0.0514792,0.0209973,0.124063,0.0113193,-0.0523398,0.0074357,0.11054,-0.000644423,-0.0236844,0.0207389,-0.0236291,-0.0218047,-0.0134241,0.0193279,-0.0135505,-0.00392011,0.0052785,-0.00304286,-0.0405351,-0.000427257,0.0598895,-0.00382239,-0.0404654,-0.00285803,0.0293468
2.95238,1.42857,-0.012369,0.0200153,-0.0544783,0.0193299,0.116569,0.0119352,-0.0552702,0.00826048,0.0990091,-0.00359802,-0.0208274,0.0205597,-0.0208171,-0.0200162,-0.0136501,0.0191477,-0.0137576,-6.72087e-05,0.00738048,-0.00310607,-0.0428938,-0.000721047,0.0644685,-0.00346513,-0.0429464,-0.00315539,0.0300043
2.95238,1.61905,-0.00735108,0.0187284,-0.0561013,0.0176993,0.109004,0.0122829,-0.0568022,0.00892848,0.0875988,-0.00617355,-0.0181576,0.0196896,-0.0181814,-0.0182306,-0.0135085,0.018318,-0.0135946,0.00332545,0.00976114,-0.00308181,-0.044953,-0.0010018,0.0678158,-0.00316684,-0.0450943,-0.00337571,0.0296579
2.95238,1.80952,-0.00268166,0.0173957,-0.0565107,0.0161384,0.101535,0.0124043,-0.0571117,0.00943042,0.07664,-0.00829486,-0.0157318,0.018312,-0.0157791,-0.0164941,-0.0130921,0.0170109,-0.0131566,0.00616216,0.0123225,-0.00298947,-0.0466019,-0.00124625,0.0700684,-0.00292429,-0.0468002,-0.00351532,0.0284716
2.95238,2,0.00151964,0.0160518,-0.0559027,0.0146676,0.094291,0.0123413,-0.0564047,0.00976734,0.066372,-0.00993771,-0.0135745,0.0166033,-0.0136361,-0.0148407,-0.0124859,0.015392,-0.0125309,0.00841182,0.0149587,-0.0028479,-0.0477748,-0.00144051,0.0713768,-0.00272877,-0.0480039,-0.00357839,0.026631
2.95238,2.19048,0.00518415,0.0147268,-0.0544842,0.0132977,0.0873579,0.012133,-0.0548944,0.00994894,0.0569476,-0.0111178,-0.0116864,0.0147174,-0.0117552,-0.0132933,-0.011762,0.0136065,-0.0117902,0.0100926,0.0175683,-0.00267396,-0.0484495,-0.00157924,0.0718914,-0.00256956,-0.0486889,-0.00357411,0.0243217
2.95238,2.38095,0.00828692,0.013445,-0.0524544,0.0120329,0.0807926,0.0118141,-0.0527835,0.00999116,0.048445,-0.0118775,-0.0100531,0.0127788,-0.0101238,-0.011865,-0.0109771,0.011772,-0.0109918,0.0112554,0.0200644,-0.0024817,-0.0486387,-0.00166375,0.0717537,-0.0024363,-0.048874,-0.0035142,0.0217148
2.95238,2.57143,0.0108369,0.0122248,-0.0499935,0.0108729,0.074627,0.0114144,-0.0502536,0.00991359,0.0408838,-0.0122745,-0.00865189,0.0108807,-0.00872082,-0.0105612,-0.0101737,0.0099768,-0.0101781,0.0119694,0.0223785,-0.00228219,-0.0483811,-0.00169967,0.0710912,-0.0023203,-0.0486029,-0.00341098,0.0189566
2.95238,2.7619,0.0128669,0.0110787,-0.047256,0.00981454,0.0688744,0.0109586,-0.0474588,0.00973721,0.0342401,-0.012372,-0.00745618,0.00908785,-0.00752103,-0.00938194,-0.00938173,0.00828214,-0.00937855,0.0123108,0.0244625,-0.00208367,-0.0477314,-0.00169489,0.0700154,-0.00221497,-0.0479343,-0.00327614,0.0161658
2.95238,2.95238,0.0144248,0.0100141,-0.0443688,0.008853,0.0635347,0.0104668,-0.0445251,0.00948268,0.028461,-0.0122323,-0.00643904,0.00744034,-0.00649852,-0.00832283,-0.00862092,0.00672618,-0.00861254,0.0123544,0.0262876,-0.00189191,-0.0467522,-0.00165801,0.0686219,-0.00211577,-0.0469338,-0.00311997,0.0134331
2.95238,3.14286,0.0155658,0.00903433,-0.0414319,0.00798235,0.0585981,0.0099553,-0.0415511,0.00916913,0.0234764,-0.0119126,-0.00557498,0.00595932,-0.00562854,-0.00737703,-0.00790335,0.00532895,-0.00789164,0.0121688,0.0278411,-0.00171066,-0.0455077,-0.00159732,0.0669908,-0.00201992,-0.0456675,-0.00295107,0.0108237
2.95238,3.33333,0.0163476,0.00813923,-0.0385211,0.00719615,0.0540485,0.0094367,-0.0386112,0.00881351,0.0192076,-0.0114627,-0.00484095,0.00465168,-0.00488853,-0.00653612,-0.00723544,0.00409693,-0.0072218,0.011814,0.0291232,-0.00154211,-0.0440591,-0.00152014,0.0651886,-0.0019259,-0.044198,-0.00277627,0.0083813
2.95238,3.52381,0.0168262,0.00732642,-0.0356918,0.00648781,0.0498656,0.00892073,-0.0357592,0.00843028,0.0155739,-0.0109245,-0.00421675,0.00351438,-0.00425859,-0.00579098,-0.00661961,0.00302719,-0.00660511,0.0113402,0.030144,-0.00138728,-0.0424622,-0.0014326,0.0632697,-0.00183312,-0.0425817,-0.00260084,0.00613196
2.95238,3.71429,0.0170536,0.00659187,-0.0329818,0.00585074,0.0460268,0.00841467,-0.0330317,0.00803139,0.0124969,-0.0103316,-0.00368496,0.00253802,-0.00372149,-0.00513232,-0.00605566,0.0021107,-0.00604103,0.0107882,0.0309201,-0.00124638,-0.0407656,-0.00133962,0.061278,-0.00174154,-0.0408678,-0.00242864,0.00408815
2.95238,3.90476,0.0170768,0.00593052,-0.0304158,0.00527857,0.0425083,0.00792382,-0.0304523,0.00762643,0.009903,-0.00971084,-0.00323085,0.00170941,-0.00326256,-0.0045511,-0.00554168,0.00133485,-0.00552743,0.0101903,0.031472,-0.00111906,-0.0390108,-0.00124495,0.0592488,-0.00165148,-0.0390976,-0.00226236,0.00225227
2.95238,4.09524,0.0169369,0.00533676,-0.0280076,0.00476522,0.0392865,0.00745189,-0.0280341,0.00722291,0.00772526,-0.00908235,-0.00284198,0.0010136,-0.00286941,-0.00403881,-0.00507477,0.000685313,-0.00506121,0.00957125,0.0318226,-0.00100461,-0.0372317,-0.00115135,0.0572097,-0.00156336,-0.0373052,-0.00210381,0.000619558
2.95238,4.28571,0.0166694,0.00480483,-0.0257634,0.00430498,0.0363378,0.00700126,-0.0257822,0.00682652,0.0059037,-0.00846118,-0.00250798,0.000435143,-0.00253166,-0.00358755,-0.00465154,0.000147323,-0.00463886,0.00894964,0.031995,-0.000902109,-0.0354557,-0.00106076,0.0551825,-0.00147765,-0.0355178,-0.00195406,-0.000819507
2.95238,4.47619,0.0163042,0.00432899,-0.0236839,0.00389254,0.03364,0.00657345,-0.023697,0.00644149,0.00438534,-0.00785802,-0.00222021,-4.09096e-05,-0.00224061,-0.00319012,-0.00426823,-0.000293417,-0.00425653,0.00833895,0.0320126,-0.000810613,-0.0337042,-0.000974506,0.0531838,-0.0013948,-0.0337566,-0.00181365,-0.00207778
2.95238,4.66667,0.0158667,0.00390367,-0.0217607,0.00352294,0.0311716,0.00616846,-0.0217696,0.00607011,0.00312449,-0.00728019,-0.00197144,-0.000429174,-0.00198901,-0.00284005,-0.00392313,-0.00065091,-0.00391244,0.00774841,0.031893,-0.000728519,-0.031994,-0.000892865,0.0512278,-0.00131505,-0.0320381,-0.00168271,-0.00316715
2.95238,4.85714,0.0153758,0.00352407,-0.0200121,0.00319206,0.0289141,0.0057899,-0.0200178,0.00571783,0.00208038,-0.00673233,-0.00175577,-0.000739353,-0.00177089,-0.00253168,-0.00360298,-0.000934294,-0.00359327,0.00718514,0.0316786,-0.000657964,-0.0303343,-0.000819034,0.0493153,-0.00123918,-0.0303715,-0.00156133,-0.00411572
