x,z,rho,p,vx,vy,vz
-2,-2,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-2,-1.9,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-2,-1.8,2.89196e-34,8.67587e-35,-0.0114044,-1.42555,0
-2,-1.7,9.84835e-34,2.95451e-34,-0.011496,-1.437,0
-2,-1.6,3.28709e-33,9.86126e-34,-0.0115882,-1.44853,0
-2,-1.5,1.07531e-32,3.22594e-33,-0.0116811,-1.46014,0
-2,-1.4,3.44773e-32,1.03432e-32,-0.0117747,-1.47184,0
-2,-1.3,1.08345e-31,3.25035e-32,-0.0118689,-1.48361,0
-2,-1.2,3.33703e-31,1.00111e-31,-0.0119636,-1.49545,0
-2,-1.1,1.00736e-30,3.02209e-31,-0.0120589,-1.50736,0
-2,-1,2.9805e-30,8.94151e-31,-0.0121547,-1.51934,0
-2,-0.9,8.64307e-30,2.59292e-30,-0.012251,-1.53138,0
-2,-0.8,2.45653e-29,7.3696e-30,-0.0123478,-1.54347,0
-2,-0.7,6.8431e-29,2.05293e-29,-0.0124449,-1.55562,0
-2,-0.6,1.86835e-28,5.60506e-29,-0.0125425,-1.56781,0
-2,-0.5,4.99967e-28,1.4999e-28,-0.0126403,-1.58003,0
-2,-0.4,1.31129e-27,3.93388e-28,-0.0127383,-1.59229,0
-2,-0.3,3.3708e-27,1.01124e-27,-0.0128366,-1.60458,0
-2,-0.2,8.49264e-27,2.54779e-27,-0.012935,-1.61688,0
-2,-0.1,2.09715e-26,6.29144e-27,-0.0130335,-1.62919,0
-2,1.11022e-16,5.07563e-26,1.52269e-26,-0.0131321,-1.64151,0
-2,0.1,1.204e-25,3.61201e-26,-0.0132305,-1.65382,0
-2,0.2,2.79924e-25,8.39773e-26,-0.0133289,-1.66611,0
-2,0.3,6.37867e-25,1.9136e-25,-0.0134271,-1.67838,0
-2,0.4,1.42461e-24,4.27382e-25,-0.0135249,-1.69062,0
-2,0.5,3.11843e-24,9.35528e-25,-0.0136225,-1.70281,0
-2,0.6,6.69041e-24,2.00712e-24,-0.0137196,-1.71495,0
-2,0.7,1.40684e-23,4.22052e-24,-0.0138161,-1.72702,0
-2,0.8,2.89944e-23,8.69831e-24,-0.0139121,-1.73901,0
-2,0.9,5.85677e-23,1.75703e-23,-0.0140073,-1.75091,0
-2,1,1.15952e-22,3.47856e-23,-0.0141017,-1.76271,0
-2,1.1,2.24996e-22,6.74987e-23,-0.0141951,-1.77439,0
-2,1.2,4.27904e-22,1.28371e-22,-0.0142875,-1.78594,0
-2,1.3,7.97617e-22,2.39285e-22,-0.0143788,-1.79735,0
-2,1.4,1.4572e-21,4.37159e-22,-0.0144688,-1.80861,0
-2,1.5,2.60926e-21,7.82778e-22,-0.0145575,-1.81969,0
-2,1.6,4.57924e-21,1.37377e-21,-0.0146446,-1.83058,0
-2,1.7,7.8767e-21,2.36301e-21,-0.0147302,-1.84127,0
-2,1.8,1.32792e-20,3.98376e-21,-0.014814,-1.85175,0
-2,1.9,2.19419e-20,6.58258e-21,-0.014896,-1.86199,0
-2,2,3.55348e-20,1.06604e-20,-0.0149759,-1.87199,0
-2,2.1,5.64038e-20,1.69212e-20,-0.0150538,-1.88172,0
-2,2.2,8.77484e-20,2.63245e-20,-0.0151294,-1.89117,0
-2,2.3,1.33797e-19,4.01391e-20,-0.0152026,-1.90033,0
-2,2.4,1.99953e-19,5.9986e-20,-0.0152734,-1.90918,0
-2,2.5,2.92878e-19,8.78634e-20,-0.0153416,-1.91769,0
-2,2.6,4.20457e-19,1.26137e-19,-0.015407,-1.92587,0
-2,2.7,5.91604e-19,1.77481e-19,-0.0154695,-1.93369,0
-2,2.8,8.15863e-19,2.44759e-19,-0.0155291,-1.94114,0
-2,2.9,1.10276e-18,3.30827e-19,-0.0155856,-1.9482,0
-2,3,1.46089e-18,4.38266e-19,-0.0156388,-1.95486,0
-2,3.1,1.89684e-18,5.69052e-19,-0.0156888,-1.9611,0
-2,3.2,2.4139e-18,7.24171e-19,-0.0157354,-1.96692,0
-2,3.3,3.01082e-18,9.03247e-19,-0.0157784,-1.9723,0
-2,3.4,3.68067e-18,1.1042e-18,-0.0158178,-1.97723,0
-2,3.5,4.41005e-18,1.32302e-18,-0.0158536,-1.98169,0
-2,3.6,5.17889e-18,1.55367e-18,-0.0158855,-1.98569,0
-2,3.7,5.96082e-18,1.78824e-18,-0.0159137,-1.98921,0
-2,3.8,6.72435e-18,2.01731e-18,-0.0159379,-1.99224,0
-2,3.9,7.43483e-18,2.23045e-18,-0.0159582,-1.99477,0
-2,4,8.05689e-18,2.41707e-18,-0.0159745,-1.99681,0
-2,4.1,8.55736e-18,2.56721e-18,-0.0159867,-1.99834,0
-2,4.2,8.90816e-18,2.67245e-18,-0.0159949,-1.99936,0
-2,4.3,9.08892e-18,2.72668e-18,-0.015999,-1.99987,0
-2,4.4,9.08892e-18,2.72668e-18,-0.015999,-1.99987,0
-2,4.5,8.90816e-18,2.67245e-18,-0.0159949,-1.99936,0
-2,4.6,8.55736e-18,2.56721e-18,-0.0159867,-1.99834,0
-2,4.7,8.05689e-18,2.41707e-18,-0.0159745,-1.99681,0
-2,4.8,7.43483e-18,2.23045e-18,-0.0159582,-1.99477,0
-2,4.9,6.72435e-18,2.01731e-18,-0.0159379,-1.99224,0
-2,5,5.96082e-18,1.78824e-18,-0.0159137,-1.98921,0
-2,5.1,5.17889e-18,1.55367e-18,-0.0158855,-1.98569,0
-2,5.2,4.41005e-18,1.32302e-18,-0.0158536,-1.98169,0
-2,5.3,3.68067e-18,1.1042e-18,-0.0158178,-1.97723,0
-2,5.4,3.01082e-18,9.03247e-19,-0.0157784,-1.9723,0
-2,5.5,2.4139e-18,7.24171e-19,-0.0157354,-1.96692,0
-2,5.6,1.89684e-18,5.69052e-19,-0.0156888,-1.9611,0
-2,5.7,1.46089e-18,4.38266e-19,-0.0156388,-1.95486,0
-2,5.8,1.10276e-18,3.30827e-19,-0.0155856,-1.9482,0
-2,5.9,8.15863e-19,2.44759e-19,-0.0155291,-1.94114,0
-2,6,5.91604e-19,1.77481e-19,-0.0154695,-1.93369,0
-2,6.1,4.20457e-19,1.26137e-19,-0.015407,-1.92587,0
-2,6.2,2.92878e-19,8.78634e-20,-0.0153416,-1.91769,0
-2,6.3,1.99953e-19,5.9986e-20,-0.0152734,-1.90918,0
-2,6.4,1.33797e-19,4.01391e-20,-0.0152026,-1.90033,0
-2,6.5,8.77484e-20,2.63245e-20,-0.0151294,-1.89117,0
-2,6.6,5.64038e-20,1.69212e-20,-0.0150538,-1.88172,0
-2,6.7,3.55348e-20,1.06604e-20,-0.0149759,-1.87199,0
-2,6.8,2.19419e-20,6.58258e-21,-0.014896,-1.86199,0
-2,6.9,1.32792e-20,3.98376e-21,-0.014814,-1.85175,0
-2,7,7.8767e-21,2.36301e-21,-0.0147302,-1.84127,0
-2,7.1,4.57924e-21,1.37377e-21,-0.0146446,-1.83058,0
-2,7.2,2.60926e-21,7.82778e-22,-0.0145575,-1.81969,0
-2,7.3,1.4572e-21,4.37159e-22,-0.0144688,-1.80861,0
-2,7.4,7.97617e-22,2.39285e-22,-0.0143788,-1.79735,0
-2,7.5,4.27904e-22,1.28371e-22,-0.0142875,-1.78594,0
-2,7.6,2.24996e-22,6.74987e-23,-0.0141951,-1.77439,0
-2,7.7,1.15952e-22,3.47856e-23,-0.0141017,-1.76271,0
-2,7.8,5.85677e-23,1.75703e-23,-0.0140073,-1.75091,0
-2,7.9,2.89944e-23,8.69831e-24,-0.0139121,-1.73901,0
-2,8,1.40684e-23,4.22052e-24,-0.0138161,-1.72702,0
-2,8.1,6.69041e-24,2.00712e-24,-0.0137196,-1.71495,0
-2,8.2,3.11843e-24,9.35528e-25,-0.0136225,-1.70281,0
-2,8.3,1.42461e-24,4.27382e-25,-0.0135249,-1.69062,0
-2,8.4,6.37867e-25,1.9136e-25,-0.0134271,-1.67838,0
-2,8.5,2.79924e-25,8.39773e-26,-0.0133289,-1.66611,0
-2,8.6,1.204e-25,3.61201e-26,-0.0132305,-1.65382,0
-2,8.7,5.07563e-26,1.52269e-26,-0.0131321,-1.64151,0
-2,8.8,2.09715e-26,6.29144e-27,-0.0130335,-1.62919,0
-2,8.9,8.49264e-27,2.54779e-27,-0.012935,-1.61688,0
-2,9,3.3708e-27,1.01124e-27,-0.0128366,-1.60458,0
-2,9.1,1.31129e-27,3.93388e-28,-0.0127383,-1.59229,0
-2,9.2,4.99967e-28,1.4999e-28,-0.0126403,-1.58003,0
-2,9.3,1.86835e-28,5.60506e-29,-0.0125425,-1.56781,0
-2,9.4,6.8431e-29,2.05293e-29,-0.0124449,-1.55562,0
-2,9.5,2.45653e-29,7.3696e-30,-0.0123478,-1.54347,0
-2,9.6,8.64307e-30,2.59292e-30,-0.012251,-1.53138,0
-2,9.7,2.9805e-30,8.94151e-31,-0.0121547,-1.51934,0
-2,9.8,1.00736e-30,3.02209e-31,-0.0120589,-1.50736,0
-2,9.9,3.33703e-31,1.00111e-31,-0.0119636,-1.49545,0
-2,10,1.08345e-31,3.25035e-32,-0.0118689,-1.48361,0
-2,10.1,3.44773e-32,1.03432e-32,-0.0117747,-1.47184,0
-2,10.2,1.07531e-32,3.22594e-33,-0.0116811,-1.46014,0
-2,10.3,3.28709e-33,9.86126e-34,-0.0115882,-1.44853,0
-2,10.4,9.84835e-34,2.95451e-34,-0.011496,-1.437,0
-2,10.5,2.89196e-34,8.67587e-35,-0.0114044,-1.42555,0
-2,10.6,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-2,10.7,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-1.9,-2,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-1.9,-1.9,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-1.9,-1.8,2.89196e-34,8.67587e-35,-0.0114044,-1.42555,0
-1.9,-1.7,9.84835e-34,2.95451e-34,-0.011496,-1.437,0
-1.9,-1.6,3.28709e-33,9.86126e-34,-0.0115882,-1.44853,0
-1.9,-1.5,1.07531e-32,3.22594e-33,-0.0116811,-1.46014,0
-1.9,-1.4,3.44773e-32,1.03432e-32,-0.0117747,-1.47184,0
-1.9,-1.3,1.08345e-31,3.25035e-32,-0.0118689,-1.48361,0
-1.9,-1.2,3.33703e-31,1.00111e-31,-0.0119636,-1.49545,0
-1.9,-1.1,1.00736e-30,3.02209e-31,-0.0120589,-1.50736,0
-1.9,-1,2.9805e-30,8.94151e-31,-0.0121547,-1.51934,0
-1.9,-0.9,8.64307e-30,2.59292e-30,-0.012251,-1.53138,0
-1.9,-0.8,2.45653e-29,7.3696e-30,-0.0123478,-1.54347,0
-1.9,-0.7,6.8431e-29,2.05293e-29,-0.0124449,-1.55562,0
-1.9,-0.6,1.86835e-28,5.60506e-29,-0.0125425,-1.56781,0
-1.9,-0.5,4.99967e-28,1.4999e-28,-0.0126403,-1.58003,0
-1.9,-0.4,1.31129e-27,3.93388e-28,-0.0127383,-1.59229,0
-1.9,-0.3,3.3708e-27,1.01124e-27,-0.0128366,-1.60458,0
-1.9,-0.2,8.49264e-27,2.54779e-27,-0.012935,-1.61688,0
-1.9,-0.1,2.09715e-26,6.29144e-27,-0.0130335,-1.62919,0
-1.9,1.11022e-16,5.07563e-26,1.52269e-26,-0.0131321,-1.64151,0
-1.9,0.1,1.204e-25,3.61201e-26,-0.0132305,-1.65382,0
-1.9,0.2,2.79924e-25,8.39773e-26,-0.0133289,-1.66611,0
-1.9,0.3,6.37867e-25,1.9136e-25,-0.0134271,-1.67838,0
-1.9,0.4,1.42461e-24,4.27382e-25,-0.0135249,-1.69062,0
-1.9,0.5,3.11843e-24,9.35528e-25,-0.0136225,-1.70281,0
-1.9,0.6,6.69041e-24,2.00712e-24,-0.0137196,-1.71495,0
-1.9,0.7,1.40684e-23,4.22052e-24,-0.0138161,-1.72702,0
-1.9,0.8,2.89944e-23,8.69831e-24,-0.0139121,-1.73901,0
-1.9,0.9,5.85677e-23,1.75703e-23,-0.0140073,-1.75091,0
-1.9,1,1.15952e-22,3.47856e-23,-0.0141017,-1.76271,0
-1.9,1.1,2.24996e-22,6.74987e-23,-0.0141951,-1.77439,0
-1.9,1.2,4.27904e-22,1.28371e-22,-0.0142875,-1.78594,0
-1.9,1.3,7.97617e-22,2.39285e-22,-0.0143788,-1.79735,0
-1.9,1.4,1.4572e-21,4.37159e-22,-0.0144688,-1.80861,0
-1.9,1.5,2.60926e-21,7.82778e-22,-0.0145575,-1.81969,0
-1.9,1.6,4.57924e-21,1.37377e-21,-0.0146446,-1.83058,0
-1.9,1.7,7.8767e-21,2.36301e-21,-0.0147302,-1.84127,0
-1.9,1.8,1.32792e-20,3.98376e-21,-0.014814,-1.85175,0
-1.9,1.9,2.19419e-20,6.58258e-21,-0.014896,-1.86199,0
-1.9,2,3.55348e-20,1.06604e-20,-0.0149759,-1.87199,0
-1.9,2.1,5.64038e-20,1.69212e-20,-0.0150538,-1.88172,0
-1.9,2.2,8.77484e-20,2.63245e-20,-0.0151294,-1.89117,0
-1.9,2.3,1.33797e-19,4.01391e-20,-0.0152026,-1.90033,0
-1.9,2.4,1.99953e-19,5.9986e-20,-0.0152734,-1.90918,0
-1.9,2.5,2.92878e-19,8.78634e-20,-0.0153416,-1.91769,0
-1.9,2.6,4.20457e-19,1.26137e-19,-0.015407,-1.92587,0
-1.9,2.7,5.91604e-19,1.77481e-19,-0.0154695,-1.93369,0
-1.9,2.8,8.15863e-19,2.44759e-19,-0.0155291,-1.94114,0
-1.9,2.9,1.10276e-18,3.30827e-19,-0.0155856,-1.9482,0
-1.9,3,1.46089e-18,4.38266e-19,-0.0156388,-1.95486,0
-1.9,3.1,1.89684e-18,5.69052e-19,-0.0156888,-1.9611,0
-1.9,3.2,2.4139e-18,7.24171e-19,-0.0157354,-1.96692,0
-1.9,3.3,3.01082e-18,9.03247e-19,-0.0157784,-1.9723,0
-1.9,3.4,3.68067e-18,1.1042e-18,-0.0158178,-1.97723,0
-1.9,3.5,4.41005e-18,1.32302e-18,-0.0158536,-1.98169,0
-1.9,3.6,5.17889e-18,1.55367e-18,-0.0158855,-1.98569,0
-1.9,3.7,5.96082e-18,1.78824e-18,-0.0159137,-1.98921,0
-1.9,3.8,6.72435e-18,2.01731e-18,-0.0159379,-1.99224,0
-1.9,3.9,7.43483e-18,2.23045e-18,-0.0159582,-1.99477,0
-1.9,4,8.05689e-18,2.41707e-18,-0.0159745,-1.99681,0
-1.9,4.1,8.55736e-18,2.56721e-18,-0.0159867,-1.99834,0
-1.9,4.2,8.90816e-18,2.67245e-18,-0.0159949,-1.99936,0
-1.9,4.3,9.08892e-18,2.72668e-18,-0.015999,-1.99987,0
-1.9,4.4,9.08892e-18,2.72668e-18,-0.015999,-1.99987,0
-1.9,4.5,8.90816e-18,2.67245e-18,-0.0159949,-1.99936,0
-1.9,4.6,8.55736e-18,2.56721e-18,-0.0159867,-1.99834,0
-1.9,4.7,8.05689e-18,2.41707e-18,-0.0159745,-1.99681,0
-1.9,4.8,7.43483e-18,2.23045e-18,-0.0159582,-1.99477,0
-1.9,4.9,6.72435e-18,2.01731e-18,-0.0159379,-1.99224,0
-1.9,5,5.96082e-18,1.78824e-18,-0.0159137,-1.98921,0
-1.9,5.1,5.17889e-18,1.55367e-18,-0.0158855,-1.98569,0
-1.9,5.2,4.41005e-18,1.32302e-18,-0.0158536,-1.98169,0
-1.9,5.3,3.68067e-18,1.1042e-18,-0.0158178,-1.97723,0
-1.9,5.4,3.01082e-18,9.03247e-19,-0.0157784,-1.9723,0
-1.9,5.5,2.4139e-18,7.24171e-19,-0.0157354,-1.96692,0
-1.9,5.6,1.89684e-18,5.69052e-19,-0.0156888,-1.9611,0
-1.9,5.7,1.46089e-18,4.38266e-19,-0.0156388,-1.95486,0
-1.9,5.8,1.10276e-18,3.30827e-19,-0.0155856,-1.9482,0
-1.9,5.9,8.15863e-19,2.44759e-19,-0.0155291,-1.94114,0
-1.9,6,5.91604e-19,1.77481e-19,-0.0154695,-1.93369,0
-1.9,6.1,4.20457e-19,1.26137e-19,-0.015407,-1.92587,0
-1.9,6.2,2.92878e-19,8.78634e-20,-0.0153416,-1.91769,0
-1.9,6.3,1.99953e-19,5.9986e-20,-0.0152734,-1.90918,0
-1.9,6.4,1.33797e-19,4.01391e-20,-0.0152026,-1.90033,0
-1.9,6.5,8.77484e-20,2.63245e-20,-0.0151294,-1.89117,0
-1.9,6.6,5.64038e-20,1.69212e-20,-0.0150538,-1.88172,0
-1.9,6.7,3.55348e-20,1.06604e-20,-0.0149759,-1.87199,0
-1.9,6.8,2.19419e-20,6.58258e-21,-0.014896,-1.86199,0
-1.9,6.9,1.32792e-20,3.98376e-21,-0.014814,-1.85175,0
-1.9,7,7.8767e-21,2.36301e-21,-0.0147302,-1.84127,0
-1.9,7.1,4.57924e-21,1.37377e-21,-0.0146446,-1.83058,0
-1.9,7.2,2.60926e-21,7.82778e-22,-0.0145575,-1.81969,0
-1.9,7.3,1.4572e-21,4.37159e-22,-0.0144688,-1.80861,0
-1.9,7.4,7.97617e-22,2.39285e-22,-0.0143788,-1.79735,0
-1.9,7.5,4.27904e-22,1.28371e-22,-0.0142875,-1.78594,0
-1.9,7.6,2.24996e-22,6.74987e-23,-0.0141951,-1.77439,0
-1.9,7.7,1.15952e-22,3.47856e-23,-0.0141017,-1.76271,0
-1.9,7.8,5.85677e-23,1.75703e-23,-0.0140073,-1.75091,0
-1.9,7.9,2.89944e-23,8.69831e-24,-0.0139121,-1.73901,0
-1.9,8,1.40684e-23,4.22052e-24,-0.0138161,-1.72702,0
-1.9,8.1,6.69041e-24,2.00712e-24,-0.0137196,-1.71495,0
-1.9,8.2,3.11843e-24,9.35528e-25,-0.0136225,-1.70281,0
-1.9,8.3,1.42461e-24,4.27382e-25,-0.0135249,-1.69062,0
-1.9,8.4,6.37867e-25,1.9136e-25,-0.0134271,-1.67838,0
-1.9,8.5,2.79924e-25,8.39773e-26,-0.0133289,-1.66611,0
-1.9,8.6,1.204e-25,3.61201e-26,-0.0132305,-1.65382,0
-1.9,8.7,5.07563e-26,1.52269e-26,-0.0131321,-1.64151,0
-1.9,8.8,2.09715e-26,6.29144e-27,-0.0130335,-1.62919,0
-1.9,8.9,8.49264e-27,2.54779e-27,-0.012935,-1.61688,0
-1.9,9,3.3708e-27,1.01124e-27,-0.0128366,-1.60458,0
-1.9,9.1,1.31129e-27,3.93388e-28,-0.0127383,-1.59229,0
-1.9,9.2,4.99967e-28,1.4999e-28,-0.0126403,-1.58003,0
-1.9,9.3,1.86835e-28,5.60506e-29,-0.0125425,-1.56781,0
-1.9,9.4,6.8431e-29,2.05293e-29,-0.0124449,-1.55562,0
-1.9,9.5,2.45653e-29,7.3696e-30,-0.0123478,-1.54347,0
-1.9,9.6,8.64307e-30,2.59292e-30,-0.012251,-1.53138,0
-1.9,9.7,2.9805e-30,8.94151e-31,-0.0121547,-1.51934,0
-1.9,9.8,1.00736e-30,3.02209e-31,-0.0120589,-1.50736,0
-1.9,9.9,3.33703e-31,1.00111e-31,-0.0119636,-1.49545,0
-1.9,10,1.08345e-31,3.25035e-32,-0.0118689,-1.48361,0
-1.9,10.1,3.44773e-32,1.03432e-32,-0.0117747,-1.47184,0
-1.9,10.2,1.07531e-32,3.22594e-33,-0.0116811,-1.46014,0
-1.9,10.3,3.28709e-33,9.86126e-34,-0.0115882,-1.44853,0
-1.9,10.4,9.84835e-34,2.95451e-34,-0.011496,-1.437,0
-1.9,10.5,2.89196e-34,8.67587e-35,-0.0114044,-1.42555,0
-1.9,10.6,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-1.9,10.7,8.32331e-35,2.49699e-35,-0.0113135,-1.41419,0
-1.8,-2,2.89196e-34,8.67587e-35,-0.0114044,-1.40274,0
-1.8,-1.9,2.89196e-34,8.67587e-35,-0.0114044,-1.40274,0
-1.8,-1.8,1.00482e-33,3.01446e-34,-0.0114975,-1.41419,0
-1.8,-1.7,3.42184e-33,1.02655e-33,-0.0115913,-1.42573,0
-1.8,-1.6,1.14211e-32,3.42632e-33,-0.0116859,-1.43737,0
-1.8,-1.5,3.7362e-32,1.12086e-32,-0.0117812,-1.44909,0
-1.8,-1.4,1.19792e-31,3.59377e-32,-0.0118772,-1.4609,0
-1.8,-1.3,3.76448e-31,1.12934e-31,-0.0119739,-1.47279,0
-1.8,-1.2,1.15946e-30,3.47838e-31,-0.0120712,-1.48476,0
-1.8,-1.1,3.50012e-30,1.05003e-30,-0.0121691,-1.4968,0
-1.8,-1,1.03558e-29,3.10675e-30,-0.0122676,-1.50892,0
-1.8,-0.9,3.00306e-29,9.00918e-30,-0.0123667,-1.5211,0
-1.8,-0.8,8.53529e-29,2.56059e-29,-0.0124662,-1.53334,0
-1.8,-0.7,2.37765e-28,7.13296e-29,-0.0125662,-1.54564,0
-1.8,-0.6,6.49165e-28,1.94749e-28,-0.0126666,-1.55799,0
-1.8,-0.5,1.73715e-27,5.21145e-28,-0.0127674,-1.57039,0
-1.8,-0.4,4.55612e-27,1.36684e-27,-0.0128685,-1.58282,0
-1.8,-0.3,1.17119e-26,3.51358e-27,-0.0129698,-1.59529,0
-1.8,-0.2,2.95079e-26,8.85238e-27,-0.0130713,-1.60777,0
-1.8,-0.1,7.28659e-26,2.18598e-26,-0.013173,-1.62028,0
-1.8,1.11022e-16,1.76354e-25,5.29063e-26,-0.0132748,-1.6328,0
-1.8,0.1,4.18334e-25,1.255e-25,-0.0133765,-1.64531,0
-1.8,0.2,9.72605e-25,2.91781e-25,-0.0134782,-1.65782,0
-1.8,0.3,2.21628e-24,6.64885e-25,-0.0135797,-1.6703,0
-1.8,0.4,4.94983e-24,1.48495e-24,-0.013681,-1.68276,0
-1.8,0.5,1.08351e-23,3.25052e-24,-0.013782,-1.69518,0
-1.8,0.6,2.3246e-23,6.9738e-24,-0.0138825,-1.70755,0
-1.8,0.7,4.88811e-23,1.46643e-23,-0.0139826,-1.71986,0
-1.8,0.8,1.00742e-22,3.02225e-23,-0.0140821,-1.73209,0
-1.8,0.9,2.03495e-22,6.10485e-23,-0.0141808,-1.74424,0
-1.8,1,4.02878e-22,1.20864e-22,-0.0142788,-1.75629,0
-1.8,1.1,7.81754e-22,2.34526e-22,-0.0143758,-1.76823,0
-1.8,1.2,1.48676e-21,4.46029e-22,-0.0144719,-1.78004,0
-1.8,1.3,2.77134e-21,8.31402e-22,-0.0145668,-1.79171,0
-1.8,1.4,5.06307e-21,1.51892e-21,-0.0146604,-1.80323,0
-1.8,1.5,9.06595e-21,2.71979e-21,-0.0147526,-1.81457,0
-1.8,1.6,1.59107e-20,4.7732e-21,-0.0148433,-1.82573,0
-1.8,1.7,2.73678e-20,8.21035e-21,-0.0149324,-1.83669,0
-1.8,1.8,4.61389e-20,1.38417e-20,-0.0150198,-1.84743,0
-1.8,1.9,7.62378e-20,2.28714e-20,-0.0151052,-1.85794,0
-1.8,2,1.23467e-19,3.704e-20,-0.0151886,-1.8682,0
-1.8,2.1,1.95977e-19,5.8793e-20,-0.0152698,-1.87819,0
-1.8,2.2,3.04884e-19,9.14653e-20,-0.0153488,-1.8879,0
-1.8,2.3,4.64881e-19,1.39464e-19,-0.0154253,-1.89731,0
-1.8,2.4,6.94743e-19,2.08423e-19,-0.0154992,-1.9064,0
-1.8,2.5,1.01761e-18,3.05284e-19,-0.0155705,-1.91517,0
-1.8,2.6,1.46089e-18,4.38266e-19,-0.0156388,-1.92358,0
-1.8,2.7,2.05555e-18,6.16664e-19,-0.0157043,-1.93163,0
-1.8,2.8,2.83474e-18,8.50422e-19,-0.0157666,-1.93929,0
-1.8,2.9,3.83155e-18,1.14947e-18,-0.0158257,-1.94657,0
-1.8,3,5.0759e-18,1.52277e-18,-0.0158815,-1.95343,0
-1.8,3.1,6.59062e-18,1.97719e-18,-0.0159339,-1.95986,0
-1.8,3.2,8.38718e-18,2.51615e-18,-0.0159826,-1.96586,0
-1.8,3.3,1.04612e-17,3.13836e-18,-0.0160277,-1.97141,0
-1.8,3.4,1.27886e-17,3.83658e-18,-0.0160691,-1.97649,0
-1.8,3.5,1.53229e-17,4.59686e-18,-0.0161065,-1.9811,0
-1.8,3.6,1.79942e-17,5.39826e-18,-0.0161401,-1.98523,0
-1.8,3.7,2.0711e-17,6.21331e-18,-0.0161696,-1.98886,0
-1.8,3.8,2.33639e-17,7.00918e-18,-0.016195,-1.99198,0
-1.8,3.9,2.58325e-17,7.74976e-18,-0.0162163,-1.9946,0
-1.8,4,2.79939e-17,8.39817e-18,-0.0162334,-1.9967,0
-1.8,4.1,2.97328e-17,8.91984e-18,-0.0162462,-1.99828,0
-1.8,4.2,3.09517e-17,9.2855e-18,-0.0162548,-1.99934,0
-1.8,4.3,3.15797e-17,9.47391e-18,-0.0162591,-1.99987,0
-1.8,4.4,3.15797e-17,9.47391e-18,-0.0162591,-1.99987,0
-1.8,4.5,3.09517e-17,9.2855e-18,-0.0162548,-1.99934,0
-1.8,4.6,2.97328e-17,8.91984e-18,-0.0162462,-1.99828,0
-1.8,4.7,2.79939e-17,8.39817e-18,-0.0162334,-1.9967,0
-1.8,4.8,2.58325e-17,7.74976e-18,-0.0162163,-1.9946,0
-1.8,4.9,2.33639e-17,7.00918e-18,-0.016195,-1.99198,0
-1.8,5,2.0711e-17,6.21331e-18,-0.0161696,-1.98886,0
-1.8,5.1,1.79942e-17,5.39826e-18,-0.0161401,-1.98523,0
-1.8,5.2,1.53229e-17,4.59686e-18,-0.0161065,-1.9811,0
-1.8,5.3,1.27886e-17,3.83658e-18,-0.0160691,-1.97649,0
-1.8,5.4,1.04612e-17,3.13836e-18,-0.0160277,-1.97141,0
-1.8,5.5,8.38718e-18,2.51615e-18,-0.0159826,-1.96586,0
-1.8,5.6,6.59062e-18,1.97719e-18,-0.0159339,-1.95986,0
-1.8,5.7,5.0759e-18,1.52277e-18,-0.0158815,-1.95343,0
-1.8,5.8,3.83155e-18,1.14947e-18,-0.0158257,-1.94657,0
-1.8,5.9,2.83474e-18,8.50422e-19,-0.0157666,-1.93929,0
-1.8,6,2.05555e-18,6.16664e-19,-0.0157043,-1.93163,0
-1.8,6.1,1.46089e-18,4.38266e-19,-0.0156388,-1.92358,0
-1.8,6.2,1.01761e-18,3.05284e-19,-0.0155705,-1.91517,0
-1.8,6.3,6.94743e-19,2.08423e-19,-0.0154992,-1.9064,0
-1.8,6.4,4.64881e-19,1.39464e-19,-0.0154253,-1.89731,0
-1.8,6.5,3.04884e-19,9.14653e-20,-0.0153488,-1.8879,0
-1.8,6.6,1.95977e-19,5.8793e-20,-0.0152698,-1.87819,0
-1.8,6.7,1.23467e-19,3.704e-20,-0.0151886,-1.8682,0
-1.8,6.8,7.62378e-20,2.28714e-20,-0.0151052,-1.85794,0
-1.8,6.9,4.61389e-20,1.38417e-20,-0.0150198,-1.84743,0
-1.8,7,2.73678e-20,8.21035e-21,-0.0149324,-1.83669,0
-1.8,7.1,1.59107e-20,4.7732e-21,-0.0148433,-1.82573,0
-1.8,7.2,9.06595e-21,2.71979e-21,-0.0147526,-1.81457,0
-1.8,7.3,5.06307e-21,1.51892e-21,-0.0146604,-1.80323,0
-1.8,7.4,2.77134e-21,8.31402e-22,-0.0145668,-1.79171,0
-1.8,7.5,1.48676e-21,4.46029e-22,-0.0144719,-1.78004,0
-1.8,7.6,7.81754e-22,2.34526e-22,-0.0143758,-1.76823,0
-1.8,7.7,4.02878e-22,1.20864e-22,-0.0142788,-1.75629,0
-1.8,7.8,2.03495e-22,6.10485e-23,-0.0141808,-1.74424,0
-1.8,7.9,1.00742e-22,3.02225e-23,-0.0140821,-1.73209,0
