x,z,alpha,beta0,beta1,beta2,d_alpha_dt,d_beta0_dt,d_beta1_dt,d_beta2_dt
-0.673469,7.16327,0.674832,-0.0109292,0.00245367,0.128686,0.0666968,0.0042211,-0.00118088,-0.0295409
-0.673469,7.28571,0.680745,-0.010559,0.00235052,0.126083,0.0647192,0.00400833,-0.00111221,-0.0283304
-0.673469,7.40816,0.686483,-0.0102073,0.00225332,0.123585,0.0627997,0.00380949,-0.00104848,-0.0271912
-0.673469,7.53061,0.692051,-0.00987291,0.00216166,0.121186,0.0609387,0.00362348,-0.00098928,-0.0261181
-0.673469,7.65306,0.697454,-0.00955472,0.00207513,0.118882,0.0591363,0.0034493,-0.000934232,-0.0251063
-0.673469,7.77551,0.702697,-0.00925171,0.00199338,0.116666,0.0573922,0.00328604,-0.000882995,-0.0241513
-0.673469,7.89796,0.707786,-0.00896293,0.00191608,0.114533,0.0557055,0.00313287,-0.00083526,-0.0232491
-0.673469,8.02041,0.712726,-0.00868751,0.00184294,0.112479,0.0540754,0.00298903,-0.000790745,-0.0223961
-0.673469,8.14286,0.717522,-0.00842465,0.00177366,0.1105,0.0525008,0.00285383,-0.000749195,-0.0215888
-0.673469,8.26531,0.722178,-0.00817358,0.001708,0.108592,0.0509805,0.00272663,-0.000710377,-0.0208241
-0.673469,8.38776,0.7267,-0.00793363,0.00164572,0.106751,0.049513,0.00260687,-0.00067408,-0.0200992
-0.673469,8.5102,0.731092,-0.00770414,0.00158659,0.104973,0.0480968,0.00249401,-0.000640109,-0.0194114
-0.673469,8.63265,0.735359,-0.00748451,0.00153043,0.103256,0.0467306,0.00238757,-0.000608288,-0.0187583
-0.673469,8.7551,0.739505,-0.0072742,0.00147704,0.101596,0.0482301,0.00256372,-0.000642928,-0.0209579
-0.673469,8.87755,0.743534,-0.00707267,0.00142625,0.0999899,0.0272439,0.000533255,-0.000163918,-0.000630719
-0.673469,9,0.744409,-0.00717821,0.00144754,0.101482,0.0271302,0.00054006,-0.000166129,-0.000624056
-0.55102,-9,0.744175,-0.00586907,0.0013127,-0.101662,-0.0271878,-0.00044185,0.000147066,-0.000652835
-0.55102,-8.87755,0.743299,-0.00578279,0.0012934,-0.100167,-0.0273017,-0.000436286,0.000145114,-0.000659157
-0.55102,-8.7551,0.739261,-0.0059476,0.00133882,-0.101781,-0.0483411,-0.00209666,0.000575132,-0.0210535
-0.55102,-8.63265,0.735105,-0.00611961,0.00138655,-0.103449,-0.0468394,-0.00195266,0.000543723,-0.0188499
-0.55102,-8.5102,0.730828,-0.00629923,0.00143675,-0.105175,-0.0482107,-0.00203976,0.000571992,-0.0195084
-0.55102,-8.38776,0.726426,-0.00648692,0.00148957,-0.106961,-0.049632,-0.0021321,0.000602166,-0.0202019
-0.55102,-8.26531,0.721893,-0.00668318,0.0015452,-0.108812,-0.0511049,-0.0022301,0.000634404,-0.020933
-0.55102,-8.14286,0.717225,-0.00688852,0.00160383,-0.11073,-0.0526309,-0.00233417,0.000668876,-0.0217043
-0.55102,-8.02041,0.712418,-0.00710353,0.00166567,-0.11272,-0.0542114,-0.0024448,0.000705771,-0.0225188
-0.55102,-7.89796,0.707465,-0.0073288,0.00173095,-0.114785,-0.0558475,-0.00256251,0.000745295,-0.0233795
-0.55102,-7.77551,0.702363,-0.00756501,0.00179991,-0.11693,-0.0575404,-0.00268785,0.000787675,-0.02429
-0.55102,-7.65306,0.697106,-0.00781286,0.00187282,-0.119159,-0.059291,-0.00282146,0.000833162,-0.0252539
-0.55102,-7.53061,0.691689,-0.00807314,0.00194998,-0.121477,-0.0611,-0.002964,0.000882029,-0.0262754
-0.55102,-7.40816,0.686107,-0.00834667,0.0020317,-0.12389,-0.0629676,-0.00311622,0.000934581,-0.027359
-0.55102,-7.28571,0.680353,-0.00863437,0.00211832,-0.126404,-0.064894,-0.00327895,0.000991151,-0.0285095
-0.55102,-7.16327,0.674424,-0.00893722,0.00221024,-0.129024,-0.0668786,-0.00345307,0.00105211,-0.0297322
-0.55102,-7.04082,0.668313,-0.0092563,0.00230785,-0.131758,-0.0689203,-0.00363959,0.00111786,-0.0310331
-0.55102,-6.91837,0.662017,-0.00959276,0.00241161,-0.134613,-0.0710175,-0.0038396,0.00118886,-0.0324184
-0.55102,-6.79592,0.655529,-0.00994787,0.00252201,-0.137596,-0.0731677,-0.0040543,0.0012656,-0.0338953
-0.55102,-6.67347,0.648845,-0.010323,0.00263961,-0.140717,-0.0753673,-0.00428503,0.00134864,-0.0354714
-0.55102,-6.55102,0.641961,-0.0107197,0.00276498,-0.143984,-0.077612,-0.00453326,0.00143859,-0.0371554
-0.55102,-6.42857,0.634874,-0.0111396,0.00289878,-0.147408,-0.0798958,-0.00480061,0.00153612,-0.0389564
-0.55102,-6.30612,0.627579,-0.0115844,0.00304173,-0.151,-0.0822114,-0.0050889,0.001642,-0.0408847
-0.55102,-6.18367,0.620075,-0.0120563,0.00319462,-0.154772,-0.0845497,-0.00540013,0.00175705,-0.0429519
-0.55102,-6.06122,0.61236,-0.0125572,0.0033583,-0.158736,-0.0868995,-0.00573653,0.0018822,-0.0451702
-0.55102,-5.93878,0.604433,-0.0130897,0.00353375,-0.162908,-0.0892473,-0.00610058,0.00201849,-0.0475537
-0.55102,-5.81633,0.596296,-0.0136562,0.003722,-0.167301,-0.091577,-0.00649501,0.00216704,-0.0501176
-0.55102,-5.69388,0.58795,-0.0142598,0.00392422,-0.171935,-0.0938695,-0.00692291,0.00232913,-0.0528787
-0.55102,-5.57143,0.579401,-0.0149035,0.00414169,-0.176826,-0.0961022,-0.00738769,0.00250616,-0.0558559
-0.55102,-5.44898,0.570655,-0.0155908,0.00437583,-0.181996,-0.0982488,-0.00789316,0.00269968,-0.0590699
-0.55102,-5.32653,0.56172,-0.0163256,0.00462818,-0.187466,-0.100279,-0.00844359,0.0029114,-0.0625437
-0.55102,-5.20408,0.552609,-0.0171121,0.00490048,-0.193262,-0.102157,-0.00904372,0.00314322,-0.066303
-0.55102,-5.08163,0.543337,-0.0179551,0.00519463,-0.19941,-0.103844,-0.00969888,0.0033972,-0.070376
-0.55102,-4.95918,0.533924,-0.0188598,0.00551271,-0.20594,-0.105295,-0.010415,0.00367563,-0.0747944
-0.55102,-4.83673,0.524393,-0.0198319,0.00585705,-0.212885,-0.106459,-0.0111988,0.00398099,-0.0795932
-0.55102,-4.71429,0.514772,-0.0208778,0.00623018,-0.22028,-0.10728,-0.0120577,0.00431594,-0.0848114
-0.55102,-4.59184,0.505095,-0.0220047,0.00663489,-0.228165,-0.107697,-0.013,0.00468337,-0.0904925
-0.55102,-4.46939,0.4954,-0.0232206,0.00707425,-0.236584,-0.107645,-0.0140352,0.00508631,-0.0966848
-0.55102,-4.34694,0.485735,-0.0245342,0.00755159,-0.245585,-0.107054,-0.0151738,0.00552795,-0.103442
-0.55102,-4.22449,0.476149,-0.0259553,0.00807054,-0.255222,-0.105851,-0.0164274,0.00601151,-0.110825
-0.55102,-4.10204,0.466702,-0.027495,0.00863501,-0.265554,-0.103961,-0.0178094,0.00654016,-0.118899
-0.55102,-3.97959,0.457459,-0.0291653,0.00924921,-0.276647,-0.10131,-0.0193346,0.00711688,-0.127741
-0.55102,-3.85714,0.448491,-0.03098,0.00991756,-0.288573,-0.0978291,-0.0210196,0.00774414,-0.137432
-0.55102,-3.73469,0.439877,-0.0329542,0.0106447,-0.301413,-0.0934523,-0.0228832,0.00842366,-0.148066
-0.55102,-3.61224,0.431698,-0.035105,0.0114354,-0.315256,-0.0881255,-0.0249464,0.00915585,-0.159746
-0.55102,-3.4898,0.424044,-0.0374513,0.0122943,-0.330202,-0.0818078,-0.0272329,0.00993919,-0.17259
-0.55102,-3.36735,0.417003,-0.0400144,0.0132258,-0.346361,-0.0744765,-0.0297694,0.0107694,-0.186725
-0.55102,-3.2449,0.410668,-0.0428182,0.0142339,-0.363856,-0.0661312,-0.0325865,0.0116381,-0.2023
-0.55102,-3.12245,0.405129,-0.0458895,0.0153214,-0.382824,-0.0567981,-0.0357185,0.0125316,-0.219477
-0.55102,-3,0.400472,-0.0492583,0.0164897,-0.403416,-0.0465334,-0.0392053,0.013429,-0.238442
-0.55102,-2.87755,0.396778,-0.0529585,0.0177377,-0.425803,-0.0354265,-0.0430929,0.0142994,-0.259405
-0.55102,-2.7551,0.394117,-0.0570287,0.0190614,-0.450176,-0.0236011,-0.0474353,0.0150997,-0.282606
-0.55102,-2.63265,0.392546,-0.0615125,0.0204517,-0.476748,-0.0112155,-0.052297,0.0157697,-0.308321
-0.55102,-2.5102,0.392109,-0.0664602,0.0218934,-0.505759,0.00153951,-0.0577567,0.0162273,-0.33687
-0.55102,-2.38776,0.392828,-0.0719298,0.0233626,-0.537481,0.0144448,-0.0639126,0.0163592,-0.368627
-0.55102,-2.26531,0.394706,-0.0779893,0.0248231,-0.572222,0.0272594,-0.0708904,0.0160067,-0.404037
-0.55102,-2.14286,0.397724,-0.08472,0.0262218,-0.610334,0.0397291,-0.0788561,0.014941,-0.443635
-0.55102,-2.02041,0.401839,-0.0922203,0.0274799,-0.652222,0.0515976,-0.0880353,0.0128214,-0.488073
-0.55102,-1.89796,0.406987,-0.100613,0.0284807,-0.698357,0.0626183,-0.0987435,0.00912317,-0.53816
-0.55102,-1.77551,0.413079,-0.110055,0.0290473,-0.749292,0.072567,-0.111435,0.00301866,-0.594912
-0.55102,-1.65306,0.420011,-0.120752,0.028908,-0.805682,0.0812523,-0.126778,-0.00681607,-0.659624
-0.55102,-1.53061,0.427662,-0.132988,0.0276378,-0.868315,0.0885214,-0.145786,-0.022512,-0.73395
-0.55102,-1.40816,0.435899,-0.147156,0.0245659,-0.938147,0.094256,-0.170023,-0.0475036,-0.819989
-0.55102,-1.28571,0.444579,-0.163831,0.0186241,-1.01634,0.0983516,-0.20196,-0.0873319,-0.920318
-0.55102,-1.16327,0.453548,-0.183873,0.00810175,-1.10432,0.100671,-0.245587,-0.150973,-1.03783
-0.55102,-1.04082,0.462637,-0.208609,-0.00975733,-1.20373,0.100965,-0.3075,-0.253109,-1.17503
-0.55102,-0.918367,0.471645,-0.240151,-0.0394349,-1.31635,0.098744,-0.398879,-0.418154,-1.33171
-0.55102,-0.795918,0.480308,-0.281954,-0.0883114,-1.44358,0.0931342,-0.539152,-0.687535,-1.4986
-0.55102,-0.673469,0.488266,-0.339839,-0.168725,-1.58488,0.0827924,-0.762913,-1.13292,-1.63985
-0.55102,-0.55102,0.495028,-0.423828,-0.301538,-1.73346,0.0661962,-1.13278,-1.87924,-1.64559
-0.55102,-0.428571,0.499989,-0.551201,-0.521692,-1.86435,0.042869,-1.76085,-3.13749,-1.19495
-0.55102,-0.306122,0.502594,-0.749451,-0.882471,-1.90209,0.0142181,-2.7901,-5.14682,0.697526
-0.55102,-0.183673,0.5025,-1.0431,-1.4277,-1.64336,-0.020771,-3.68127,-6.85096,6.37221
-0.55102,-0.0612245,0.499762,-1.34574,-1.99102,-0.718929,-0.0201958,-1.96985,-3.6679,14.2156
-0.55102,0.0612245,0.499762,-1.34574,-1.99102,0.718929,0.0201958,1.96985,3.6679,14.2156
-0.55102,0.183673,0.5025,-1.0431,-1.4277,1.64336,0.020771,3.68127,6.85096,6.37221
-0.55102,0.306122,0.502594,-0.749451,-0.882471,1.90209,-0.0142181,2.7901,5.14682,0.697526
-0.55102,0.428571,0.499989,-0.551201,-0.521692,1.86435,-0.042869,1.76085,3.13749,-1.19495
-0.55102,0.55102,0.495028,-0.423828,-0.301538,1.73346,-0.0661962,1.13278,1.87924,-1.64559
-0.55102,0.673469,0.488266,-0.339839,-0.168725,1.58488,-0.0827924,0.762913,1.13292,-1.63985
-0.55102,0.795918,0.480308,-0.281954,-0.0883114,1.44358,-0.0931342,0.539152,0.687535,-1.4986
-0.55102,0.918367,0.471645,-0.240151,-0.0394349,1.31635,-0.098744,0.398879,0.418154,-1.33171
-0.55102,1.04082,0.462637,-0.208609,-0.00975733,1.20373,-0.100965,0.3075,0.253109,-1.17503
-0.55102,1.16327,0.453548,-0.183873,0.00810175,1.10432,-0.100671,0.245587,0.150973,-1.03783
-0.55102,1.28571,0.444579,-0.163831,0.0186241,1.01634,-0.0983516,0.20196,0.0873319,-0.920318
-0.55102,1.40816,0.435899,-0.147156,0.0245659,0.938147,-0.094256,0.170023,0.0475036,-0.819989
-0.55102,1.53061,0.427662,-0.132988,0.0276378,0.868315,-0.0885214,0.145786,0.022512,-0.73395
-0.55102,1.65306,0.420011,-0.120752,0.028908,0.805682,-0.0812523,0.126778,0.00681607,-0.659624
-0.55102,1.77551,0.413079,-0.110055,0.0290473,0.749292,-0.072567,0.111435,-0.00301866,-0.594912
-0.55102,1.89796,0.406987,-0.100613,0.0284807,0.698357,-0.0626183,0.0987435,-0.00912317,-0.53816
-0.55102,2.02041,0.401839,-0.0922203,0.0274799,0.652222,-0.0515976,0.0880353,-0.0128214,-0.488073
-0.55102,2.14286,0.397724,-0.08472,0.0262218,0.610334,-0.0397291,0.0788561,-0.014941,-0.443635
-0.55102,2.26531,0.394706,-0.0779893,0.0248231,0.572222,-0.0272594,0.0708904,-0.0160067,-0.404037
-0.55102,2.38776,0.392828,-0.0719298,0.0233626,0.537481,-0.0144448,0.0639126,-0.0163592,-0.368627
-0.55102,2.5102,0.392109,-0.0664602,0.0218934,0.505759,-0.00153951,0.0577567,-0.0162273,-0.33687
-0.55102,2.63265,0.392546,-0.0615125,0.0204517,0.476748,0.0112155,0.052297,-0.0157697,-0.308321
-0.55102,2.7551,0.394117,-0.0570287,0.0190614,0.450176,0.0236011,0.0474353,-0.0150997,-0.282606
-0.55102,2.87755,0.396778,-0.0529585,0.0177377,0.425803,0.0354265,0.0430929,-0.0142994,-0.259405
-0.55102,3,0.400472,-0.0492583,0.0164897,0.403416,0.0465334,0.0392053,-0.013429,-0.238442
-0.55102,3.12245,0.405129,-0.0458895,0.0153214,0.382824,0.0567981,0.0357185,-0.0125316,-0.219477
-0.55102,3.2449,0.410668,-0.0428182,0.0142339,0.363856,0.0661312,0.0325865,-0.0116381,-0.2023
-0.55102,3.36735,0.417003,-0.0400144,0.0132258,0.346361,0.0744765,0.0297694,-0.0107694,-0.186725
-0.55102,3.4898,0.424044,-0.0374513,0.0122943,0.330202,0.0818078,0.0272329,-0.00993919,-0.17259
-0.55102,3.61224,0.431698,-0.035105,0.0114354,0.315256,0.0881255,0.0249464,-0.00915585,-0.159746
-0.55102,3.73469,0.439877,-0.0329542,0.0106447,0.301413,0.0934523,0.0228832,-0.00842366,-0.148066
-0.55102,3.85714,0.448491,-0.03098,0.00991756,0.288573,0.0978291,0.0210196,-0.00774414,-0.137432
-0.55102,3.97959,0.457459,-0.0291653,0.00924921,0.276647,0.10131,0.0193346,-0.00711688,-0.127741
-0.55102,4.10204,0.466702,-0.027495,0.00863501,0.265554,0.103961,0.0178094,-0.00654016,-0.118899
-0.55102,4.22449,0.476149,-0.0259553,0.00807054,0.255222,0.105851,0.0164274,-0.00601151,-0.110825
-0.55102,4.34694,0.485735,-0.0245342,0.00755159,0.245585,0.107054,0.0151738,-0.00552795,-0.103442
-0.55102,4.46939,0.4954,-0.0232206,0.00707425,0.236584,0.107645,0.0140352,-0.00508631,-0.0966848
-0.55102,4.59184,0.505095,-0.0220047,0.00663489,0.228165,0.107697,0.013,-0.00468337,-0.0904925
-0.55102,4.71429,0.514772,-0.0208778,0.00623018,0.22028,0.10728,0.0120577,-0.00431594,-0.0848114
-0.55102,4.83673,0.524393,-0.0198319,0.00585705,0.212885,0.106459,0.0111988,-0.00398099,-0.0795932
-0.55102,4.95918,0.533924,-0.0188598,0.00551271,0.20594,0.105295,0.010415,-0.00367563,-0.0747944
-0.55102,5.08163,0.543337,-0.0179551,0.00519463,0.19941,0.103844,0.00969888,-0.0033972,-0.070376
-0.55102,5.20408,0.552609,-0.0171121,0.00490048,0.193262,0.102157,0.00904372,-0.00314322,-0.066303
-0.55102,5.32653,0.56172,-0.0163256,0.00462818,0.187466,0.100279,0.00844359,-0.0029114,-0.0625437
-0.55102,5.44898,0.570655,-0.0155908,0.00437583,0.181996,0.0982488,0.00789316,-0.00269968,-0.0590699
-0.55102,5.57143,0.579401,-0.0149035,0.00414169,0.176826,0.0961022,0.00738769,-0.00250616,-0.0558559
-0.55102,5.69388,0.58795,-0.0142598,0.00392422,0.171935,0.0938695,0.00692291,-0.00232913,-0.0528787
-0.55102,5.81633,0.596296,-0.0136562,0.003722,0.167301,0.091577,0.00649501,-0.00216704,-0.0501176
-0.55102,5.93878,0.604433,-0.0130897,0.00353375,0.162908,0.0892473,0.00610058,-0.00201849,-0.0475537
-0.55102,6.06122,0.61236,-0.0125572,0.0033583,0.158736,0.0868995,0.00573653,-0.0018822,-0.0451702
-0.55102,6.18367,0.620075,-0.0120563,0.00319462,0.154772,0.0845497,0.00540013,-0.00175705,-0.0429519
-0.55102,6.30612,0.627579,-0.0115844,0.00304173,0.151,0.0822114,0.0050889,-0.001642,-0.0408847
-0.55102,6.42857,0.634874,-0.0111396,0.00289878,0.147408,0.0798958,0.00480061,-0.00153612,-0.0389564
-0.55102,6.55102,0.641961,-0.0107197,0.00276498,0.143984,0.077612,0.00453326,-0.00143859,-0.0371554
-0.55102,6.67347,0.648845,-0.010323,0.00263961,0.140717,0.0753673,0.00428503,-0.00134864,-0.0354714
-0.55102,6.79592,0.655529,-0.00994787,0.00252201,0.137596,0.0731677,0.0040543,-0.0012656,-0.0338953
-0.55102,6.91837,0.662017,-0.00959276,0.00241161,0.134613,0.0710175,0.0038396,-0.00118886,-0.0324184
-0.55102,7.04082,0.668313,-0.0092563,0.00230785,0.131758,0.0689203,0.00363959,-0.00111786,-0.0310331
-0.55102,7.16327,0.674424,-0.00893722,0.00221024,0.129024,0.0668786,0.00345307,-0.00105211,-0.0297322
-0.55102,7.28571,0.680353,-0.00863437,0.00211832,0.126404,0.064894,0.00327895,-0.000991151,-0.0285095
-0.55102,7.40816,0.686107,-0.00834667,0.0020317,0.12389,0.0629676,0.00311622,-0.000934581,-0.027359
-0.55102,7.53061,0.691689,-0.00807314,0.00194998,0.121477,0.0611,0.002964,-0.000882029,-0.0262754
-0.55102,7.65306,0.697106,-0.00781286,0.00187282,0.119159,0.059291,0.00282146,-0.000833162,-0.0252539
-0.55102,7.77551,0.702363,-0.00756501,0.00179991,0.11693,0.0575404,0.00268785,-0.000787675,-0.02429
-0.55102,7.89796,0.707465,-0.0073288,0.00173095,0.114785,0.0558475,0.00256251,-0.000745295,-0.0233795
-0.55102,8.02041,0.712418,-0.00710353,0.00166567,0.11272,0.0542114,0.0024448,-0.000705771,-0.0225188
-0.55102,8.14286,0.717225,-0.00688852,0.00160383,0.11073,0.0526309,0.00233417,-0.000668876,-0.0217043
-0.55102,8.26531,0.721893,-0.00668318,0.0015452,0.108812,0.0511049,0.0022301,-0.000634404,-0.020933
-0.55102,8.38776,0.726426,-0.00648692,0.00148957,0.106961,0.049632,0.0021321,-0.000602166,-0.0202019
-0.55102,8.5102,0.730828,-0.00629923,0.00143675,0.105175,0.0482107,0.00203976,-0.000571992,-0.0195084
-0.55102,8.63265,0.735105,-0.00611961,0.00138655,0.103449,0.0468394,0.00195266,-0.000543723,-0.0188499
-0.55102,8.7551,0.739261,-0.0059476,0.00133882,0.101781,0.0483411,0.00209666,-0.000575132,-0.0210535
-0.55102,8.87755,0.743299,-0.00578279,0.0012934,0.100167,0.0273017,0.000436286,-0.000145114,-0.000659157
-0.55102,9,0.744175,-0.00586907,0.0013127,0.101662,0.0271878,0.00044185,-0.000147066,-0.000652835
-0.428571,-9,0.743988,-0.004554,0.00117679,-0.101806,-0.027234,-0.000342316,0.000127717,-0.000675973
-0.428571,-8.87755,0.743111,-0.00448706,0.00115949,-0.10031,-0.0273481,-0.000338009,0.000126029,-0.000682021
-0.428571,-8.7551,0.739065,-0.00461485,0.00119948,-0.101929,-0.0484301,-0.00162561,0.000506512,-0.0211302
-0.428571,-8.63265,0.734902,-0.0047482,0.00124147,-0.103604,-0.0469267,-0.00151388,0.000478349,-0.0189235
-0.428571,-8.5102,0.730617,-0.00488746,0.00128562,-0.105336,-0.0483019,-0.00158136,0.000503004,-0.0195863
-0.428571,-8.38776,0.726206,-0.00503297,0.00133207,-0.10713,-0.0497275,-0.0016529,0.000529317,-0.0202845
-0.428571,-8.26531,0.721664,-0.00518511,0.00138095,-0.108989,-0.0512047,-0.00172881,0.000557423,-0.0210205
-0.428571,-8.14286,0.716987,-0.0053443,0.00143246,-0.110915,-0.0527353,-0.00180944,0.000587472,-0.0217972
-0.428571,-8.02041,0.71217,-0.00551096,0.00148676,-0.112914,-0.0543204,-0.00189513,0.000619628,-0.0226174
-0.428571,-7.89796,0.707208,-0.00568559,0.00154406,-0.114988,-0.0559613,-0.0019863,0.000654071,-0.0234843
-0.428571,-7.77551,0.702096,-0.00586867,0.00160457,-0.117142,-0.0576593,-0.00208338,0.000690997,-0.0244015
-0.428571,-7.65306,0.696828,-0.00606079,0.00166852,-0.119382,-0.059415,-0.00218685,0.000730626,-0.0253726
-0.428571,-7.53061,0.691399,-0.00626252,0.00173617,-0.121711,-0.0612293,-0.00229723,0.000773196,-0.0264019
-0.428571,-7.40816,0.685805,-0.00647451,0.00180779,-0.124136,-0.0631023,-0.00241511,0.000818972,-0.0274939
-0.428571,-7.28571,0.680039,-0.00669748,0.00188369,-0.126662,-0.0650342,-0.0025411,0.000868245,-0.0286535
-0.428571,-7.16327,0.674097,-0.00693218,0.00196419,-0.129296,-0.0670243,-0.00267592,0.000921338,-0.0298861
-0.428571,-7.04082,0.667973,-0.00717943,0.00204966,-0.132044,-0.0690715,-0.00282032,0.000978606,-0.0311976
-0.428571,-6.91837,0.661662,-0.00744015,0.00214048,-0.134914,-0.0711742,-0.00297514,0.00104044,-0.0325946
-0.428571,-6.79592,0.65516,-0.0077153,0.00223709,-0.137914,-0.0733298,-0.00314132,0.00110729,-0.0340841
-0.428571,-6.67347,0.648461,-0.00800596,0.00233996,-0.141052,-0.0755347,-0.00331988,0.00117962,-0.035674
-0.428571,-6.55102,0.641562,-0.00831328,0.0024496,-0.144338,-0.0777844,-0.00351196,0.00125798,-0.0373728
-0.428571,-6.42857,0.634459,-0.00863855,0.00256659,-0.147783,-0.0800728,-0.00371882,0.00134297,-0.0391901
-0.428571,-6.30612,0.627148,-0.00898316,0.00269155,-0.151396,-0.0823925,-0.00394184,0.00143523,-0.0411362
-0.428571,-6.18367,0.619628,-0.00934862,0.00282518,-0.155191,-0.0847343,-0.00418257,0.00153552,-0.0432227
-0.428571,-6.06122,0.611896,-0.0097366,0.00296821,-0.159181,-0.0870868,-0.00444272,0.00164464,-0.0454623
-0.428571,-5.93878,0.603952,-0.0101489,0.0031215,-0.16338,-0.0894363,-0.0047242,0.0017635,-0.0478689
-0.428571,-5.81633,0.595798,-0.0105877,0.00328597,-0.167803,-0.0917666,-0.00502912,0.00189311,-0.0504582
-0.428571,-5.69388,0.587435,-0.011055,0.00346262,-0.172468,-0.0940581,-0.00535984,0.00203459,-0.0532472
-0.428571,-5.57143,0.578869,-0.0115533,0.00365259,-0.177394,-0.0962881,-0.00571897,0.00218919,-0.056255
-0.428571,-5.44898,0.570106,-0.0120853,0.00385711,-0.182601,-0.09843,-0.00610944,0.00235829,-0.0595026
-0.428571,-5.32653,0.561155,-0.012654,0.00407756,-0.188112,-0.100453,-0.00653451,0.00254341,-0.0630134
-0.428571,-5.20408,0.552029,-0.0132627,0.00431546,-0.193952,-0.102322,-0.00699783,0.00274626,-0.0668134
-0.428571,-5.08163,0.542743,-0.0139149,0.00457248,-0.200148,-0.103996,-0.00750345,0.00296869,-0.0709314
-0.428571,-4.95918,0.533317,-0.0146147,0.00485047,-0.20673,-0.10543,-0.00805593,0.00321278,-0.0753993
-0.428571,-4.83673,0.523775,-0.0153665,0.00515149,-0.213732,-0.106573,-0.00866034,0.00348077,-0.080253
-0.428571,-4.71429,0.514145,-0.0161753,0.0054778,-0.221189,-0.107369,-0.00932237,0.00377513,-0.085532
-0.428571,-4.59184,0.504461,-0.0170465,0.00583189,-0.229142,-0.107756,-0.0100484,0.0040985,-0.0912805
-0.428571,-4.46939,0.494763,-0.0179861,0.00621649,-0.237635,-0.10767,-0.0108455,0.00445374,-0.0975477
-0.428571,-4.34694,0.485097,-0.019001,0.00663461,-0.246717,-0.107038,-0.0117216,0.00484387,-0.104388
-0.428571,-4.22449,0.475514,-0.0200987,0.00708953,-0.256444,-0.105789,-0.0126857,0.00527202,-0.111864
-0.428571,-4.10204,0.466075,-0.0212874,0.00758481,-0.266874,-0.103848,-0.0137478,0.00574138,-0.120042
-0.428571,-3.97959,0.456845,-0.0225766,0.0081243,-0.278075,-0.101141,-0.014919,0.00625505,-0.128999
-0.428571,-3.85714,0.447895,-0.0239765,0.00871213,-0.29012,-0.0975977,-0.0162119,0.0068159,-0.138821
-0.428571,-3.73469,0.439304,-0.0254988,0.00935265,-0.303091,-0.0931543,-0.0176405,0.00742627,-0.149601
-0.428571,-3.61224,0.431156,-0.0271564,0.0100504,-0.31708,-0.0877569,-0.0192206,0.00808767,-0.161448
-0.428571,-3.4898,0.423538,-0.0289636,0.0108099,-0.332188,-0.0813653,-0.0209698,0.0088002,-0.174479
-0.428571,-3.36735,0.41654,-0.0309366,0.0116359,-0.348526,-0.0739577,-0.0229081,0.00956193,-0.188829
-0.428571,-3.2449,0.410256,-0.0330934,0.0125324,-0.366221,-0.0655344,-0.0250582,0.010368,-0.204649
-0.428571,-3.12245,0.404774,-0.0354542,0.0135031,-0.385412,-0.0561222,-0.0274455,0.0112092,-0.222109
-0.428571,-3,0.400181,-0.0380416,0.0145506,-0.406256,-0.045778,-0.0300995,0.0120709,-0.241401
-0.428571,-2.87755,0.396559,-0.0408812,0.0156758,-0.428926,-0.0345909,-0.0330541,0.0129304,-0.262746
-0.428571,-2.7551,0.393976,-0.0440016,0.016877,-0.453619,-0.022684,-0.0363491,0.0137549,-0.286393
-0.428571,-2.63265,0.392492,-0.0474357,0.0181491,-0.480555,-0.010214,-0.0400318,0.0144972,-0.312633
-0.428571,-2.5102,0.392149,-0.0512208,0.0194819,-0.509981,0.00263064,-0.0441599,0.0150914,-0.341802
-0.428571,-2.38776,0.392971,-0.0554001,0.0208581,-0.542179,0.0156338,-0.0488051,0.0154443,-0.374295
-0.428571,-2.26531,0.394961,-0.0600241,0.0222504,-0.577469,0.0285585,-0.0540592,0.0154234,-0.410578
-0.428571,-2.14286,0.398101,-0.0651528,0.0236168,-0.616215,0.0411548,-0.0600425,0.0148359,-0.45121
-0.428571,-2.02041,0.402351,-0.0708589,0.0248944,-0.658838,0.0531702,-0.0669182,0.0133938,-0.496862
-0.428571,-1.89796,0.407647,-0.0772322,0.0259876,-0.705826,0.0643603,-0.0749128,0.0106566,-0.548354
-0.428571,-1.77551,0.413905,-0.0843872,0.026751,-0.757748,0.0744999,-0.0843502,0.00593676,-0.606689
-0.428571,-1.65306,0.42102,-0.0924739,0.0269608,-0.815273,0.0833908,-0.0957039,-0.001852,-0.673092
-0.428571,-1.53061,0.428873,-0.101695,0.0262685,-0.879193,0.0908663,-0.109684,-0.0144358,-0.749057
-0.428571,-1.40816,0.437329,-0.112332,0.0241276,-0.950444,0.0967869,-0.127377,-0.0345622,-0.836351
-0.428571,-1.28571,0.446244,-0.124791,0.019676,-1.03013,0.101025,-0.150489,-0.0666093,-0.936941
-0.428571,-1.16327,0.455459,-0.139674,0.0115479,-1.11954,0.103436,-0.181752,-0.117575,-1.05269
-0.428571,-1.04082,0.464801,-0.157903,-0.00243098,-1.22008,0.103812,-0.225669,-0.198731,-1.18452
-0.428571,-0.918367,0.474074,-0.180934,-0.0257471,-1.33313,0.101833,-0.289871,-0.328484,-1.33025
