x,z,rho,p,vx,vy,vz
1.2,-0.1,0.49121,0.268006,-0.0907241,0.101007,-0.149675
1.2,1.11022e-16,0.547693,0.314292,-0.0987768,0.10958,-0.147206
1.2,0.1,0.605157,0.364654,-0.108417,0.119715,-0.143135
1.2,0.2,0.662613,0.418312,-0.120137,0.131906,-0.137265
1.2,0.3,0.718973,0.474153,-0.134645,0.146887,-0.129441
1.2,0.4,0.773082,0.530753,-0.153012,0.165784,-0.119557
1.2,0.5,0.823759,0.586417,-0.176938,0.190411,-0.107566
1.2,0.6,0.869831,0.639253,-0.209315,0.223866,-0.0934893
1.2,0.7,0.910188,0.687277,-0.233441,0.291472,0.599217
1.2,0.8,0,0,0,0,0
1.2,0.9,0,0,0,0,0
1.2,1,0,0,0,0,0
1.2,1.1,0,0,0,0,0
1.2,1.2,0,0,0,0,0
1.2,1.3,0,0,0,0,0
1.2,1.4,0,0,0,0,0
1.2,1.5,0,0,0,0,0
1.2,1.6,0.910188,0.687277,-0.233441,0.291472,-0.599217
1.2,1.7,0.869831,0.639253,-0.209315,0.223866,0.0934893
1.2,1.8,0.823759,0.586417,-0.176938,0.190411,0.107566
1.2,1.9,0.773082,0.530753,-0.153012,0.165784,0.119557
1.2,2,0.718973,0.474153,-0.134645,0.146887,0.129441
1.2,2.1,0.662613,0.418312,-0.120137,0.131906,0.137265
1.2,2.2,0.605157,0.364654,-0.108417,0.119715,0.143135
1.2,2.3,0.547693,0.314292,-0.0987768,0.10958,0.147206
1.2,2.4,0.49121,0.268006,-0.0907241,0.101007,0.149675
1.2,2.5,0.436574,0.22627,-0.0839074,0.0936534,0.150772
1.2,2.6,0.384511,0.189278,-0.0780682,0.0872708,0.150745
1.2,2.7,0.3356,0.156993,-0.0730124,0.081678,0.149848
1.2,2.8,0.290265,0.129206,-0.0685915,0.0767383,0.148335
1.2,2.9,0.248787,0.105584,-0.0646905,0.0723463,0.146444
1.2,3,0.211312,0.0857197,-0.0612196,0.0684193,0.144394
1.2,3.1,0.17786,0.0691752,-0.0581076,0.0648911,0.142376
1.2,3.2,0.148353,0.05551,-0.0552977,0.0617075,0.14055
1.2,3.3,0.122623,0.0443052,-0.0527445,0.058824,0.139048
1.2,3.4,0.100441,0.0351765,-0.0504114,0.0562031,0.137964
1.2,3.5,0.0815285,0.027782,-0.0482685,0.0538131,0.137366
1.2,3.6,0.0655797,0.0218242,-0.0462916,0.0516267,0.137293
1.2,3.7,0.0522745,0.0170487,-0.0444606,0.0496206,0.13776
1.2,3.8,0.0412925,0.0132403,-0.042759,0.0477744,0.138761
1.2,3.9,0.0323231,0.0102193,-0.0411729,0.0460705,0.140276
1.2,4,0.0250736,0.00783641,-0.0396904,0.0444935,0.142274
1.2,4.1,0.0192744,0.00596806,-0.0383033,0.0430297,0.144697
1.2,4.2,0.0146827,0.00451259,-0.0369803,0.0416886,0.0831375
1.2,4.3,0.0146827,0.00451259,-0.0381482,0.0405194,0.0415676
1.3,-2,0.0145501,0.00447088,-0.0357402,0.11906,-0.0414286
1.3,-1.9,0.0145501,0.00447088,-0.0322404,0.120231,-0.0828597
1.3,-1.8,0.0191003,0.00591251,-0.0335422,0.124223,-0.144354
1.3,-1.7,0.0248472,0.00776284,-0.0348496,0.128523,-0.14188
1.3,-1.6,0.0320313,0.0101224,-0.0362341,0.133142,-0.139822
1.3,-1.5,0.0409196,0.0131131,-0.0376985,0.138116,-0.138236
1.3,-1.4,0.0518025,0.0168825,-0.0392507,0.143487,-0.137154
1.3,-1.3,0.0649875,0.0216079,-0.0409007,0.149304,-0.136594
1.3,-1.2,0.0807923,0.0275014,-0.042661,0.155622,-0.136558
1.3,-1.1,0.099534,0.0348137,-0.0445476,0.162509,-0.137032
1.3,-1,0.121516,0.0438378,-0.0465812,0.170041,-0.137973
1.3,-0.9,0.147013,0.0549104,-0.0487887,0.17831,-0.139312
1.3,-0.8,0.176254,0.0684091,-0.0512041,0.187426,-0.14095
1.3,-0.7,0.209404,0.084746,-0.0538715,0.197522,-0.142753
1.3,-0.6,0.246541,0.104354,-0.0568467,0.208758,-0.144556
1.3,-0.5,0.287644,0.127663,-0.0602004,0.221335,-0.146161
1.3,-0.4,0.332569,0.155072,-0.0640223,0.235501,-0.14734
1.3,-0.3,0.381039,0.186907,-0.0684246,0.251575,-0.147841
1.3,-0.2,0.432632,0.223375,-0.0735486,0.269966,-0.147396
1.3,-0.1,0.486774,0.264507,-0.0795716,0.291215,-0.145726
1.3,1.11022e-16,0.542747,0.310112,-0.0867161,0.316045,-0.142549
1.3,0.1,0.599693,0.359724,-0.0952638,0.345451,-0.13759
1.3,0.2,0.65663,0.41257,-0.105574,0.380835,-0.130586
1.3,0.3,0.712481,0.467559,-0.118115,0.424223,-0.121293
1.3,0.4,0.766102,0.523287,-0.133517,0.478649,-0.109485
1.3,0.5,0.816321,0.578086,-0.152666,0.548818,-0.0949664
1.3,0.6,0.861978,0.630096,-0.176887,0.642365,-0.0775775
1.3,0.7,0.901969,0.677365,-0.208193,0.772332,-0.0572906
1.3,0.8,0.935295,0.717977,-0.814802,1.03375,0.65787
1.3,0.9,0,0,0,0,0
1.3,1,0,0,0,0,0
1.3,1.1,0,0,0,0,0
1.3,1.2,0,0,0,0,0
1.3,1.3,0,0,0,0,0
1.3,1.4,0,0,0,0,0
1.3,1.5,0.935295,0.717977,-0.814802,1.03375,-0.65787
1.3,1.6,0.901969,0.677365,-0.208193,0.772332,0.0572906
1.3,1.7,0.861978,0.630096,-0.176887,0.642365,0.0775775
1.3,1.8,0.816321,0.578086,-0.152666,0.548818,0.0949664
1.3,1.9,0.766102,0.523287,-0.133517,0.478649,0.109485
1.3,2,0.712481,0.467559,-0.118115,0.424223,0.121293
1.3,2.1,0.65663,0.41257,-0.105574,0.380835,0.130586
1.3,2.2,0.599693,0.359724,-0.0952638,0.345451,0.13759
1.3,2.3,0.542747,0.310112,-0.0867161,0.316045,0.142549
1.3,2.4,0.486774,0.264507,-0.0795716,0.291215,0.145726
1.3,2.5,0.432632,0.223375,-0.0735486,0.269966,0.147396
1.3,2.6,0.381039,0.186907,-0.0684246,0.251575,0.147841
1.3,2.7,0.332569,0.155072,-0.0640223,0.235501,0.14734
1.3,2.8,0.287644,0.127663,-0.0602004,0.221335,0.146161
1.3,2.9,0.246541,0.104354,-0.0568467,0.208758,0.144556
1.3,3,0.209404,0.084746,-0.0538715,0.197522,0.142753
1.3,3.1,0.176254,0.0684091,-0.0512041,0.187426,0.14095
1.3,3.2,0.147013,0.0549104,-0.0487887,0.17831,0.139312
1.3,3.3,0.121516,0.0438378,-0.0465812,0.170041,0.137973
1.3,3.4,0.099534,0.0348137,-0.0445476,0.162509,0.137032
1.3,3.5,0.0807923,0.0275014,-0.042661,0.155622,0.136558
1.3,3.6,0.0649875,0.0216079,-0.0409007,0.149304,0.136594
1.3,3.7,0.0518025,0.0168825,-0.0392507,0.143487,0.137154
1.3,3.8,0.0409196,0.0131131,-0.0376985,0.138116,0.138236
1.3,3.9,0.0320313,0.0101224,-0.0362341,0.133142,0.139822
1.3,4,0.0248472,0.00776284,-0.0348496,0.128523,0.14188
1.3,4.1,0.0191003,0.00591251,-0.0335422,0.124223,0.144354
1.3,4.2,0.0145501,0.00447088,-0.0322404,0.120231,0.0828597
1.3,4.3,0.0145501,0.00447088,-0.0357402,0.11906,0.0414286
1.4,-2,0.0142885,0.00438863,-0.0333057,0.197227,-0.0411539
1.4,-1.9,0.0142885,0.00438863,-0.0274879,0.198402,-0.0823108
1.4,-1.8,0.018757,0.005803,-0.0287681,0.205007,-0.143678
1.4,-1.7,0.0244005,0.00761784,-0.0299964,0.2121,-0.141102
1.4,-1.6,0.0314554,0.00993135,-0.0312835,0.219711,-0.138925
1.4,-1.5,0.040184,0.0128626,-0.0326267,0.227898,-0.137202
1.4,-1.4,0.0508712,0.0165553,-0.0340302,0.236727,-0.135959
1.4,-1.3,0.0638192,0.0211822,-0.0354992,0.246277,-0.135214
1.4,-1.2,0.0793399,0.0269494,-0.0370419,0.256638,-0.134966
1.4,-1.1,0.0977446,0.0341004,-0.0386694,0.267915,-0.135195
1.4,-1,0.119331,0.0429194,-0.0403977,0.280232,-0.135856
1.4,-0.9,0.14437,0.0537325,-0.0422484,0.293737,-0.136874
1.4,-0.8,0.173086,0.0669051,-0.0442503,0.308606,-0.138144
1.4,-0.7,0.205639,0.0828354,-0.0464412,0.325051,-0.139525
1.4,-0.6,0.242109,0.101941,-0.0488692,0.34333,-0.140842
1.4,-0.5,0.282473,0.124637,-0.0515944,0.363761,-0.141882
1.4,-0.4,0.326591,0.151308,-0.0546894,0.386741,-0.1424
1.4,-0.3,0.374189,0.182266,-0.0582396,0.412769,-0.14212
1.4,-0.2,0.424854,0.217707,-0.0623406,0.442486,-0.140737
1.4,-0.1,0.478024,0.25766,-0.0670918,0.476727,-0.13792
1.4,1.11022e-16,0.53299,0.301937,-0.0725841,0.516594,-0.133317
1.4,0.1,0.588912,0.350082,-0.0788736,0.563573,-0.12655
1.4,0.2,0.644826,0.401348,-0.0859351,0.6197,-0.117213
1.4,0.3,0.699673,0.454673,-0.0935738,0.687828,-0.104855
1.4,0.4,0.75233,0.508699,-0.10126,0.772022,-0.0889663
1.4,0.5,0.801646,0.561812,-0.107799,0.878187,-0.0689566
1.4,0.6,0.846482,0.61221,-0.110593,1.01499,-0.0440879
1.4,0.7,0.885755,0.658007,-0.103784,1.19508,-0.0136403
1.4,0.8,0.918481,0.697348,0.0469487,1.43208,0.711643
1.4,0.9,0,0,0,0,0
1.4,1,0,0,0,0,0
1.4,1.1,0,0,0,0,0
1.4,1.2,0,0,0,0,0
1.4,1.3,0,0,0,0,0
1.4,1.4,0,0,0,0,0
1.4,1.5,0.918481,0.697348,0.0469487,1.43208,-0.711643
1.4,1.6,0.885755,0.658007,-0.103784,1.19508,0.0136403
1.4,1.7,0.846482,0.61221,-0.110593,1.01499,0.0440879
1.4,1.8,0.801646,0.561812,-0.107799,0.878187,0.0689566
1.4,1.9,0.75233,0.508699,-0.10126,0.772022,0.0889663
1.4,2,0.699673,0.454673,-0.0935738,0.687828,0.104855
1.4,2.1,0.644826,0.401348,-0.0859351,0.6197,0.117213
1.4,2.2,0.588912,0.350082,-0.0788736,0.563573,0.12655
1.4,2.3,0.53299,0.301937,-0.0725841,0.516594,0.133317
1.4,2.4,0.478024,0.25766,-0.0670918,0.476727,0.13792
1.4,2.5,0.424854,0.217707,-0.0623406,0.442486,0.140737
1.4,2.6,0.374189,0.182266,-0.0582396,0.412769,0.14212
1.4,2.7,0.326591,0.151308,-0.0546894,0.386741,0.1424
1.4,2.8,0.282473,0.124637,-0.0515944,0.363761,0.141882
1.4,2.9,0.242109,0.101941,-0.0488692,0.34333,0.140842
1.4,3,0.205639,0.0828354,-0.0464412,0.325051,0.139525
1.4,3.1,0.173086,0.0669051,-0.0442503,0.308606,0.138144
1.4,3.2,0.14437,0.0537325,-0.0422484,0.293737,0.136874
1.4,3.3,0.119331,0.0429194,-0.0403977,0.280232,0.135856
1.4,3.4,0.0977446,0.0341004,-0.0386694,0.267915,0.135195
1.4,3.5,0.0793399,0.0269494,-0.0370419,0.256638,0.134966
1.4,3.6,0.0638192,0.0211822,-0.0354992,0.246277,0.135214
1.4,3.7,0.0508712,0.0165553,-0.0340302,0.236727,0.135959
1.4,3.8,0.040184,0.0128626,-0.0326267,0.227898,0.137202
1.4,3.9,0.0314554,0.00993135,-0.0312835,0.219711,0.138925
1.4,4,0.0244005,0.00761784,-0.0299964,0.2121,0.141102
1.4,4.1,0.018757,0.005803,-0.0287681,0.205007,0.143678
1.4,4.2,0.0142885,0.00438863,-0.0274879,0.198402,0.0823108
1.4,4.3,0.0142885,0.00438863,-0.0333057,0.197227,0.0411539
1.5,-2,0.013905,0.00426816,-0.0308548,0.274777,-0.0407502
1.5,-1.9,0.013905,0.00426816,-0.0227417,0.275963,-0.081504
1.5,-1.8,0.0182534,0.00564263,-0.0240019,0.28512,-0.142683
1.5,-1.7,0.0237455,0.00740557,-0.0251555,0.294934,-0.139959
1.5,-1.6,0.030611,0.00965183,-0.0263499,0.305456,-0.137609
1.5,-1.5,0.0391053,0.0124962,-0.0275775,0.316762,-0.135684
1.5,-1.4,0.0495056,0.0160771,-0.0288381,0.328942,-0.134209
1.5,-1.3,0.0621061,0.0205604,-0.0301326,0.3421,-0.133194
1.5,-1.2,0.0772101,0.0261437,-0.0314637,0.356357,-0.132636
1.5,-1.1,0.0951208,0.0330602,-0.0328371,0.371852,-0.132509
1.5,-1,0.116128,0.0415813,-0.0342621,0.388753,-0.132762
1.5,-0.9,0.140495,0.0520178,-0.0357532,0.407252,-0.133313
1.5,-0.8,0.168439,0.0647177,-0.0373301,0.427585,-0.134047
1.5,-0.7,0.200119,0.0800595,-0.039019,0.450028,-0.134815
1.5,-0.6,0.23561,0.0984389,-0.0408524,0.474921,-0.135423
1.5,-0.5,0.27489,0.120249,-0.0428671,0.502676,-0.135641
1.5,-0.4,0.317824,0.145853,-0.045101,0.533805,-0.135196
1.5,-0.3,0.364145,0.175544,-0.0475846,0.568946,-0.133771
1.5,-0.2,0.413449,0.209505,-0.050326,0.608904,-0.131006
1.5,-0.1,0.465192,0.247759,-0.0532839,0.65471,-0.12649
1.5,1.11022e-16,0.518683,0.290121,-0.0563199,0.707701,-0.119754
1.5,0.1,0.573103,0.336155,-0.059115,0.76962,-0.110252
1.5,0.2,0.627516,0.385143,-0.0610238,0.842775,-0.0973259
1.5,0.3,0.680891,0.436073,-0.0608149,0.93023,-0.0801532
1.5,0.4,0.732134,0.487651,-0.0561927,1.03605,-0.0576508
1.5,0.5,0.780126,0.538337,-0.042873,1.1655,-0.028294
1.5,0.6,0.823759,0.586417,-0.0126604,1.32502,0.0103356
1.5,0.7,0.861978,0.630096,0.0505867,1.52093,0.0624486
1.5,0.8,0.893825,0.667609,0.181815,1.75317,0.139057
1.5,0.9,0.918481,0.697348,-0.163681,2.11885,0.217372
1.5,1,0.935295,0.717977,0.985778,1.24416,2.06318
1.5,1.1,0,0,0,0,0
1.5,1.2,0,0,0,0,0
1.5,1.3,0.935295,0.717977,0.985778,1.24416,-2.06318
1.5,1.4,0.918481,0.697348,-0.163681,2.11885,-0.217372
1.5,1.5,0.893825,0.667609,0.181815,1.75317,-0.139057
1.5,1.6,0.861978,0.630096,0.0505867,1.52093,-0.0624486
1.5,1.7,0.823759,0.586417,-0.0126604,1.32502,-0.0103356
1.5,1.8,0.780126,0.538337,-0.042873,1.1655,0.028294
1.5,1.9,0.732134,0.487651,-0.0561927,1.03605,0.0576508
1.5,2,0.680891,0.436073,-0.0608149,0.93023,0.0801532
1.5,2.1,0.627516,0.385143,-0.0610238,0.842775,0.0973259
1.5,2.2,0.573103,0.336155,-0.059115,0.76962,0.110252
1.5,2.3,0.518683,0.290121,-0.0563199,0.707701,0.119754
1.5,2.4,0.465192,0.247759,-0.0532839,0.65471,0.12649
1.5,2.5,0.413449,0.209505,-0.050326,0.608904,0.131006
1.5,2.6,0.364145,0.175544,-0.0475846,0.568946,0.133771
1.5,2.7,0.317824,0.145853,-0.045101,0.533805,0.135196
1.5,2.8,0.27489,0.120249,-0.0428671,0.502676,0.135641
1.5,2.9,0.23561,0.0984389,-0.0408524,0.474921,0.135423
1.5,3,0.200119,0.0800595,-0.039019,0.450028,0.134815
1.5,3.1,0.168439,0.0647177,-0.0373301,0.427585,0.134047
1.5,3.2,0.140495,0.0520178,-0.0357532,0.407252,0.133313
1.5,3.3,0.116128,0.0415813,-0.0342621,0.388753,0.132762
1.5,3.4,0.0951208,0.0330602,-0.0328371,0.371852,0.132509
1.5,3.5,0.0772101,0.0261437,-0.0314637,0.356357,0.132636
1.5,3.6,0.0621061,0.0205604,-0.0301326,0.3421,0.133194
1.5,3.7,0.0495056,0.0160771,-0.0288381,0.328942,0.134209
1.5,3.8,0.0391053,0.0124962,-0.0275775,0.316762,0.135684
1.5,3.9,0.030611,0.00965183,-0.0263499,0.305456,0.137609
1.5,4,0.0237455,0.00740557,-0.0251555,0.294934,0.139959
1.5,4.1,0.0182534,0.00564263,-0.0240019,0.28512,0.142683
1.5,4.2,0.013905,0.00426816,-0.0227417,0.275963,0.081504
1.5,4.3,0.013905,0.00426816,-0.0308548,0.274777,0.0407502
1.6,-2,0.0134095,0.00411276,-0.0283973,0.351478,-0.0402272
1.6,-1.9,0.0134095,0.00411276,-0.0180196,0.352683,-0.0804586
1.6,-1.8,0.0176031,0.00543585,-0.0192638,0.364307,-0.141394
1.6,-1.7,0.0228994,0.00713202,-0.0203504,0.376746,-0.13848
1.6,-1.6,0.0295203,0.00929183,-0.0214611,0.39007,-0.135907
1.6,-1.5,0.037712,0.0120247,-0.0225834,0.404369,-0.133724
1.6,-1.4,0.0477417,0.0154621,-0.023713,0.419754,-0.13195
1.6,-1.3,0.0598932,0.0197615,-0.0248459,0.436352,-0.130591
1.6,-1.2,0.0744591,0.0251098,-0.0259793,0.454307,-0.129636
1.6,-1.1,0.0917316,0.0317268,-0.0271126,0.473791,-0.129054
1.6,-1,0.11199,0.039868,-0.0282474,0.495003,-0.128785
1.6,-0.9,0.135489,0.0498253,-0.0293887,0.518175,-0.128741
1.6,-0.8,0.162438,0.0619243,-0.0305443,0.543585,-0.128794
1.6,-0.7,0.192988,0.0765188,-0.0317245,0.571562,-0.128779
1.6,-0.6,0.227215,0.0939777,-0.0329391,0.602503,-0.128487
1.6,-0.5,0.265096,0.114667,-0.0341926,0.636888,-0.12766
1.6,-0.4,0.306499,0.138921,-0.0354744,0.675303,-0.125988
1.6,-0.3,0.35117,0.167011,-0.0367413,0.718469,-0.123104
1.6,-0.2,0.398718,0.199103,-0.0378883,0.767281,-0.118573
1.6,-0.1,0.448616,0.235213,-0.0386983,0.822857,-0.111878
1.6,1.11022e-16,0.500202,0.275161,-0.0387585,0.886603,-0.102391
1.6,0.1,0.552683,0.318534,-0.0373197,0.960287,-0.0893285
1.6,0.2,0.605157,0.364654,-0.0330582,1.04613,-0.0716749
1.6,0.3,0.65663,0.41257,-0.0236662,1.14686,-0.0480435
1.6,0.4,0.706048,0.461066,-0.00512841,1.26572,-0.0164196
1.6,0.5,0.75233,0.508699,0.0295934,1.40616,0.0263831
1.6,0.6,0.794407,0.553864,0.0930091,1.57074,0.0859968
1.6,0.7,0.831264,0.59488,0.207651,1.75778,0.173915
1.6,0.8,0.861978,0.630096,0.413889,1.95252,0.316373
1.6,0.9,0.885755,0.658007,0.793707,2.06549,0.631642
1.6,1,0.901969,0.677365,1.43277,1.80164,1.75343
1.6,1.1,0.910188,0.687277,0.909636,3.04725,1.67758
1.6,1.2,0.910188,0.687277,0.909636,3.04725,-1.67758
1.6,1.3,0.901969,0.677365,1.43277,1.80164,-1.75343
1.6,1.4,0.885755,0.658007,0.793707,2.06549,-0.631642
1.6,1.5,0.861978,0.630096,0.413889,1.95252,-0.316373
1.6,1.6,0.831264,0.59488,0.207651,1.75778,-0.173915
1.6,1.7,0.794407,0.553864,0.0930091,1.57074,-0.0859968
1.6,1.8,0.75233,0.508699,0.0295934,1.40616,-0.0263831
1.6,1.9,0.706048,0.461066,-0.00512841,1.26572,0.0164196
1.6,2,0.65663,0.41257,-0.0236662,1.14686,0.0480435
1.6,2.1,0.605157,0.364654,-0.0330582,1.04613,0.0716749
1.6,2.2,0.552683,0.318534,-0.0373197,0.960287,0.0893285
1.6,2.3,0.500202,0.275161,-0.0387585,0.886603,0.102391
1.6,2.4,0.448616,0.235213,-0.0386983,0.822857,0.111878
1.6,2.5,0.398718,0.199103,-0.0378883,0.767281,0.118573
1.6,2.6,0.35117,0.167011,-0.0367413,0.718469,0.123104
1.6,2.7,0.306499,0.138921,-0.0354744,0.675303,0.125988
1.6,2.8,0.265096,0.114667,-0.0341926,0.636888,0.12766
1.6,2.9,0.227215,0.0939777,-0.0329391,0.602503,0.128487
1.6,3,0.192988,0.0765188,-0.0317245,0.571562,0.128779
1.6,3.1,0.162438,0.0619243,-0.0305443,0.543585,0.128794
1.6,3.2,0.135489,0.0498253,-0.0293887,0.518175,0.128741
1.6,3.3,0.11199,0.039868,-0.0282474,0.495003,0.128785
1.6,3.4,0.0917316,0.0317268,-0.0271126,0.473791,0.129054
1.6,3.5,0.0744591,0.0251098,-0.0259793,0.454307,0.129636
1.6,3.6,0.0598932,0.0197615,-0.0248459,0.436352,0.130591
1.6,3.7,0.0477417,0.0154621,-0.023713,0.419754,0.13195
1.6,3.8,0.037712,0.0120247,-0.0225834,0.404369,0.133724
1.6,3.9,0.0295203,0.00929183,-0.0214611,0.39007,0.135907
1.6,4,0.0228994,0.00713202,-0.0203504,0.376746,0.13848
1.6,4.1,0.0176031,0.00543585,-0.0192638,0.364307,0.141394
1.6,4.2,0.0134095,0.00411276,-0.0180197,0.352683,0.0804586
1.6,4.3,0.0134095,0.00411276,-0.0283973,0.351478,0.0402272
1.7,-2,0.0128149,0.0039266,-0.0259424,0.427109,-0.0395972
1.7,-1.9,0.0128149,0.0039266,-0.0133382,0.428345,-0.0791989
1.7,-1.8,0.0168226,0.00518827,-0.0145724,0.442331,-0.139842
1.7,-1.7,0.0218841,0.00680468,-0.0156031,0.457277,-0.1367
1.7,-1.6,0.0282115,0.00886138,-0.0166428,0.473265,-0.133863
1.7,-1.5,0.0360399,0.0114614,-0.0176748,0.490402,-0.131373
1.7,-1.4,0.0456249,0.0147283,-0.0186908,0.508813,-0.129244
1.7,-1.3,0.0572376,0.0188094,-0.0196821,0.528642,-0.127476
1.7,-1.2,0.0711577,0.023879,-0.0206404,0.550057,-0.126051
1.7,-1.1,0.0876643,0.0301418,-0.0215581,0.57325,-0.124932
1.7,-1,0.107025,0.0378346,-0.0224289,0.598443,-0.124049
1.7,-0.9,0.129481,0.0472272,-0.0232471,0.625899,-0.123303
1.7,-0.8,0.155236,0.0586197,-0.0240072,0.655924,-0.122556
1.7,-0.7,0.184432,0.072337,-0.0247012,0.688881,-0.121626
1.7,-0.6,0.21714,0.0887171,-0.0253138,0.725202,-0.120282
1.7,-0.5,0.253342,0.108094,-0.0258136,0.765401,-0.118237
1.7,-0.4,0.29291,0.130771,-0.0261385,0.810098,-0.11514
1.7,-0.3,0.3356,0.156993,-0.0261697,0.860043,-0.110566
1.7,-0.2,0.381039,0.186907,-0.0256918,0.916144,-0.103996
1.7,-0.1,0.428725,0.22052,-0.0243256,0.979501,-0.0947905
1.7,1.11022e-16,0.478024,0.25766,-0.0214216,1.05145,-0.0821415
1.7,0.1,0.528178,0.297939,-0.0158891,1.13358,-0.0649975
1.7,0.2,0.578325,0.340728,-0.00592143,1.22778,-0.0419321
1.7,0.3,0.627516,0.385143,0.0114477,1.33611,-0.0109107
1.7,0.4,0.674743,0.430062,0.0410569,1.46065,0.0311506
1.7,0.5,0.718973,0.474153,0.0907425,1.60282,0.0892961
1.7,0.6,0.759185,0.515936,0.172968,1.76189,0.172556
1.7,0.7,0.794407,0.553864,0.306602,1.93158,0.298914
1.7,0.8,0.823759,0.586417,0.515785,2.0917,0.509804
1.7,0.9,0.846482,0.61221,0.814467,2.18877,0.922949
1.7,1,0.861978,0.630096,0.990769,2.38171,1.52305
1.7,1.1,0.869831,0.639253,0.862052,3.15586,0.952619
1.7,1.2,0.869831,0.639253,0.862052,3.15586,-0.952619
1.7,1.3,0.861978,0.630096,0.990769,2.38171,-1.52305
1.7,1.4,0.846482,0.61221,0.814467,2.18877,-0.922949
1.7,1.5,0.823759,0.586417,0.515785,2.0917,-0.509804
1.7,1.6,0.794407,0.553864,0.306602,1.93158,-0.298914
1.7,1.7,0.759185,0.515936,0.172968,1.76189,-0.172556
1.7,1.8,0.718973,0.474153,0.0907425,1.60282,-0.0892961
1.7,1.9,0.674743,0.430062,0.0410569,1.46065,-0.0311506
1.7,2,0.627516,0.385143,0.0114477,1.33611,0.0109107
1.7,2.1,0.578325,0.340728,-0.00592143,1.22778,0.0419321
1.7,2.2,0.528178,0.297939,-0.0158891,1.13358,0.0649975
1.7,2.3,0.478024,0.25766,-0.0214216,1.05145,0.0821415
1.7,2.4,0.428725,0.22052,-0.0243256,0.979501,0.0947905
1.7,2.5,0.381039,0.186907,-0.0256918,0.916144,0.103996
1.7,2.6,0.3356,0.156993,-0.0261697,0.860043,0.110566
1.7,2.7,0.29291,0.130771,-0.0261385,0.810098,0.11514
1.7,2.8,0.253342,0.108094,-0.0258136,0.765401,0.118237
1.7,2.9,0.21714,0.0887171,-0.0253138,0.725202,0.120282
1.7,3,0.184432,0.072337,-0.0247012,0.688881,0.121626
1.7,3.1,0.155236,0.0586197,-0.0240072,0.655924,0.122556
1.7,3.2,0.129481,0.0472272,-0.0232471,0.625899,0.123303
1.7,3.3,0.107025,0.0378346,-0.0224289,0.598443,0.124049
1.7,3.4,0.0876643,0.0301418,-0.0215581,0.57325,0.124932
1.7,3.5,0.0711577,0.023879,-0.0206404,0.550057,0.126051
1.7,3.6,0.0572376,0.0188094,-0.0196821,0.528642,0.127476
1.7,3.7,0.0456249,0.0147283,-0.0186908,0.508813,0.129244
1.7,3.8,0.0360399,0.0114614,-0.0176748,0.490402,0.131373
1.7,3.9,0.0282115,0.00886138,-0.0166428,0.473265,0.133863
1.7,4,0.0218841,0.00680468,-0.0156031,0.457277,0.1367
1.7,4.1,0.0168226,0.00518827,-0.0145724,0.442331,0.139842
1.7,4.2,0.0128149,0.0039266,-0.0133383,0.428345,0.0791989
1.7,4.3,0.0128149,0.0039266,-0.0259425,0.427109,0.0395972
1.8,-2,0.0121362,0.0037145,-0.0234986,0.501467,-0.0388748
1.8,-1.9,0.0121362,0.0037145,-0.0087123,0.502746,-0.077754
1.8,-1.8,0.0159315,0.00490636,-0.00994408,0.518972,-0.138061
1.8,-1.7,0.0207249,0.00643225,-0.0109327,0.536284,-0.134663
1.8,-1.6,0.0267172,0.00837205,-0.0119177,0.554778,-0.131527
1.8,-1.5,0.0341309,0.0108217,-0.0128788,0.574571,-0.128692
1.8,-1.4,0.0432083,0.013896,-0.0138041,0.595801,-0.126163
1.8,-1.3,0.0542059,0.0177309,-0.0146807,0.618625,-0.123935
1.8,-1.2,0.0673886,0.0224872,-0.0154947,0.643223,-0.121985
1.8,-1.1,0.083021,0.0283525,-0.0162325,0.669804,-0.120264
1.8,-1,0.101356,0.0355433,-0.0168797,0.698605,-0.118697
1.8,-0.9,0.122623,0.0443052,-0.0174206,0.729906,-0.117173
1.8,-0.8,0.147013,0.0549104,-0.0178368,0.764028,-0.115541
1.8,-0.7,0.174663,0.0676524,-0.018103,0.801349,-0.113604
1.8,-0.6,0.205639,0.0828354,-0.0181809,0.842311,-0.111108
1.8,-0.5,0.239923,0.100758,-0.0180077,0.887436,-0.107739
1.8,-0.4,0.277395,0.121692,-0.0174782,0.937338,-0.103107
1.8,-0.3,0.317824,0.145853,-0.0164156,0.992743,-0.0967278
1.8,-0.2,0.360857,0.173366,-0.0145264,1.05451,-0.0880049
1.8,-0.1,0.406017,0.20423,-0.0113301,1.12364,-0.0761846
1.8,1.11022e-16,0.452704,0.238282,-0.00605392,1.20129,-0.0602973
1.8,0.1,0.500202,0.275161,0.00252578,1.28877,-0.0390589
1.8,0.2,0.547693,0.314292,0.0163148,1.38748,-0.0107066
1.8,0.3,0.594278,0.354867,0.0382259,1.49877,0.0272794
1.8,0.4,0.639003,0.395864,0.0725939,1.62365,0.0786732
1.8,0.5,0.680891,0.436073,0.125573,1.76214,0.149417
1.8,0.6,0.718973,0.474153,0.205036,1.91225,0.249324
1.8,0.7,0.75233,0.508699,0.318298,2.06847,0.395058
1.8,0.8,0.780126,0.538337,0.462377,2.22215,0.613216
1.8,0.9,0.801646,0.561812,0.589259,2.38604,0.911287
1.8,1,0.816321,0.578086,0.568031,2.68141,1.06044
