x,z,alpha,beta0,beta1,beta2,d_alpha_dt,d_beta0_dt,d_beta1_dt,d_beta2_dt
-215.365,-215.365,0.805029,-0.359287,0.097833,-0.383954,0,0,0,0
-215.365,-207.238,0.802338,-0.372226,0.103161,-0.383685,0,0,0,0
-215.365,-199.111,0.799615,-0.385615,0.108774,-0.382842,0,0,0,0
-215.365,-190.984,0.79686,-0.39945,0.114679,-0.38136,0,0,0,0
-215.365,-182.857,0.794078,-0.413719,0.120878,-0.379167,0,0,0,0
-215.365,-174.73,0.791274,-0.428407,0.127373,-0.37619,0,0,0,0
-215.365,-166.603,0.788452,-0.443492,0.134158,-0.372348,0,0,0,0
-215.365,-158.476,0.785618,-0.458942,0.141228,-0.367557,0,0,0,0
-215.365,-150.349,0.78278,-0.474718,0.148568,-0.36173,0,0,0,0
-215.365,-142.222,0.779945,-0.490771,0.156159,-0.354777,0,0,0,0
-215.365,-134.095,0.777124,-0.507039,0.163974,-0.346607,0,0,0,0
-215.365,-125.968,0.774328,-0.52345,0.17198,-0.337128,0,0,0,0
-215.365,-117.841,0.771569,-0.539914,0.180131,-0.326254,0,0,0,0
-215.365,-109.714,0.768861,-0.556333,0.188375,-0.313903,0,0,0,0
-215.365,-101.587,0.76622,-0.572587,0.196646,-0.3,0,0,0,0
-215.365,-93.4603,0.763664,-0.588547,0.204871,-0.284486,0,0,0,0
-215.365,-85.3333,0.761211,-0.604064,0.212963,-0.267317,0,0,0,0
-215.365,-77.2063,0.758882,-0.618981,0.220827,-0.248469,0,0,0,0
-215.365,-69.0794,0.756699,-0.633127,0.228361,-0.227947,0,0,0,0
-215.365,-60.9524,0.754683,-0.646322,0.235452,-0.205783,0,0,0,0
-215.365,-52.8254,0.752857,-0.658386,0.241989,-0.182045,0,0,0,0
-215.365,-44.6984,0.751243,-0.669138,0.247856,-0.156836,0,0,0,0
-215.365,-36.5714,0.749861,-0.678407,0.252945,-0.1303,0,0,0,0
