x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
-142.222,239.746,1.12578,-0.03876,-0.231056,-0.0387596,1.01122,0.0708302,-0.231058,0.0708311,1.42163
-142.222,247.873,1.11975,-0.0362337,-0.227533,-0.0362334,1.01024,0.0687999,-0.227537,0.0688005,1.42363
-142.222,256,1.11988,-0.0360855,-0.226811,-0.0360854,1.01051,0.0682595,-0.226813,0.0682596,1.42483
-134.095,-256,1.11022,-0.033824,0.221808,-0.0338239,1.01002,-0.0680369,0.22181,-0.0680371,1.44178
-134.095,-247.873,1.11007,-0.0339666,0.222553,-0.0339663,1.00974,-0.0685955,0.222558,-0.0685962,1.44064
-134.095,-239.746,1.11573,-0.0363854,0.226231,-0.036385,1.01069,-0.0707172,0.226233,-0.0707181,1.43902
-134.095,-231.619,1.12358,-0.0397654,0.23444,-0.0397649,1.01201,-0.0750098,0.23444,-0.0750107,1.44142
-134.095,-223.492,1.13229,-0.0436108,0.243176,-0.0436102,1.01355,-0.0797155,0.243177,-0.0797167,1.44373
-134.095,-215.365,1.14171,-0.047883,0.25217,-0.0478822,1.01531,-0.0847364,0.25217,-0.0847377,1.44546
-134.095,-207.238,1.15191,-0.0526352,0.261385,-0.0526343,1.01732,-0.09008,0.261386,-0.0900816,1.4465
-134.095,-199.111,1.16294,-0.0579243,0.270786,-0.0579231,1.01962,-0.0957536,0.270786,-0.0957556,1.44675
-134.095,-190.984,1.17487,-0.0638125,0.280321,-0.0638111,1.02225,-0.10176,0.280322,-0.101762,1.44609
-134.095,-182.857,1.18777,-0.0703681,0.289926,-0.0703664,1.02527,-0.108094,0.289927,-0.108097,1.44438
-134.095,-174.73,1.20171,-0.0776655,0.299519,-0.0776633,1.02874,-0.114744,0.299519,-0.114747,1.44148
-134.095,-166.603,1.21676,-0.0857846,0.308995,-0.0857819,1.03271,-0.121683,0.308996,-0.121687,1.43721
-134.095,-158.476,1.23298,-0.0948107,0.318227,-0.0948073,1.03726,-0.128872,0.318228,-0.128877,1.43139
-134.095,-150.349,1.25043,-0.104833,0.327057,-0.104828,1.04247,-0.13625,0.327058,-0.136256,1.42385
-134.095,-142.222,1.26918,-0.115942,0.335294,-0.115936,1.04842,-0.143733,0.335295,-0.143739,1.41436
-134.095,-134.095,1.28927,-0.128228,0.342707,-0.128221,1.05521,-0.151204,0.342708,-0.151212,1.40273
-134.095,-125.968,1.31072,-0.141775,0.349022,-0.141767,1.06294,-0.15851,0.349023,-0.15852,1.38875
-134.095,-117.841,1.33355,-0.156658,0.353915,-0.156647,1.07169,-0.165453,0.353915,-0.165465,1.37222
-134.095,-109.714,1.35773,-0.172931,0.357008,-0.172917,1.08156,-0.171782,0.357008,-0.171796,1.35298
-134.095,-101.587,1.3832,-0.190617,0.357867,-0.190599,1.09261,-0.177186,0.357867,-0.177202,1.33088
-134.095,-93.4603,1.40986,-0.209697,0.356001,-0.209675,1.1049,-0.181289,0.356001,-0.181308,1.30589
-134.095,-85.3333,1.43752,-0.230092,0.350869,-0.230064,1.11841,-0.183649,0.350868,-0.183671,1.27804
-134.095,-77.2063,1.46592,-0.25164,0.341888,-0.251604,1.13309,-0.183761,0.341887,-0.183786,1.24752
-134.095,-69.0794,1.49471,-0.274075,0.328458,-0.274031,1.14877,-0.181075,0.328457,-0.181103,1.21472
-134.095,-60.9524,1.52341,-0.297007,0.310002,-0.296952,1.1652,-0.175023,0.309999,-0.175054,1.18025
-134.095,-52.8254,1.55141,-0.319899,0.286014,-0.31983,1.18197,-0.165071,0.286011,-0.165104,1.145
-134.095,-44.6984,1.57796,-0.34206,0.25614,-0.341977,1.19853,-0.150784,0.256136,-0.150817,1.11017
-134.095,-36.5714,1.60221,-0.36266,0.220265,-0.362561,1.2142,-0.131916,0.22026,-0.131949,1.07724
-134.095,-28.4444,1.62321,-0.380769,0.178602,-0.380656,1.22818,-0.108504,0.178598,-0.108533,1.04789
-134.095,-20.3175,1.64002,-0.395434,0.131775,-0.395307,1.23963,-0.0809445,0.131771,-0.0809677,1.02386
-134.095,-12.1905,1.65177,-0.405781,0.08084,-0.405644,1.24778,-0.0500321,0.0808374,-0.0500471,1.00678
-134.095,-4.06349,1.65783,-0.411138,0.0272527,-0.410995,1.25202,-0.0169312,0.0272517,-0.0169364,0.997895
-134.095,4.06349,1.65783,-0.411138,-0.0272527,-0.410995,1.25202,0.0169312,-0.0272517,0.0169364,0.997895
-134.095,12.1905,1.65177,-0.405781,-0.08084,-0.405644,1.24778,0.0500321,-0.0808374,0.0500471,1.00678
-134.095,20.3175,1.64002,-0.395434,-0.131775,-0.395307,1.23963,0.0809445,-0.131771,0.0809677,1.02386
-134.095,28.4444,1.62321,-0.380769,-0.178602,-0.380656,1.22818,0.108504,-0.178598,0.108533,1.04789
-134.095,36.5714,1.60221,-0.36266,-0.220265,-0.362561,1.2142,0.131916,-0.22026,0.131949,1.07724
-134.095,44.6984,1.57796,-0.34206,-0.25614,-0.341977,1.19853,0.150784,-0.256136,0.150817,1.11017
-134.095,52.8254,1.55141,-0.319899,-0.286014,-0.31983,1.18197,0.165071,-0.286011,0.165104,1.145
-134.095,60.9524,1.52341,-0.297007,-0.310002,-0.296952,1.1652,0.175023,-0.309999,0.175054,1.18025
-134.095,69.0794,1.49471,-0.274075,-0.328458,-0.274031,1.14877,0.181075,-0.328457,0.181103,1.21472
-134.095,77.2063,1.46592,-0.25164,-0.341888,-0.251604,1.13309,0.183761,-0.341887,0.183786,1.24752
-134.095,85.3333,1.43752,-0.230092,-0.350869,-0.230064,1.11841,0.183649,-0.350868,0.183671,1.27804
-134.095,93.4603,1.40986,-0.209697,-0.356001,-0.209675,1.1049,0.181289,-0.356001,0.181308,1.30589
-134.095,101.587,1.3832,-0.190617,-0.357867,-0.190599,1.09261,0.177186,-0.357867,0.177202,1.33088
-134.095,109.714,1.35773,-0.172931,-0.357008,-0.172917,1.08156,0.171782,-0.357008,0.171796,1.35298
-134.095,117.841,1.33355,-0.156658,-0.353915,-0.156647,1.07169,0.165453,-0.353915,0.165465,1.37222
-134.095,125.968,1.31072,-0.141775,-0.349022,-0.141767,1.06294,0.15851,-0.349023,0.15852,1.38875
-134.095,134.095,1.28927,-0.128228,-0.342707,-0.128221,1.05521,0.151204,-0.342708,0.151212,1.40273
-134.095,142.222,1.26918,-0.115942,-0.335294,-0.115936,1.04842,0.143733,-0.335295,0.143739,1.41436
-134.095,150.349,1.25043,-0.104833,-0.327057,-0.104828,1.04247,0.13625,-0.327058,0.136256,1.42385
-134.095,158.476,1.23298,-0.0948107,-0.318227,-0.0948073,1.03726,0.128872,-0.318228,0.128877,1.43139
-134.095,166.603,1.21676,-0.0857846,-0.308995,-0.0857819,1.03271,0.121683,-0.308996,0.121687,1.43721
-134.095,174.73,1.20171,-0.0776655,-0.299519,-0.0776633,1.02874,0.114744,-0.299519,0.114747,1.44148
-134.095,182.857,1.18777,-0.0703681,-0.289926,-0.0703664,1.02527,0.108094,-0.289927,0.108097,1.44438
-134.095,190.984,1.17487,-0.0638125,-0.280321,-0.0638111,1.02225,0.10176,-0.280322,0.101762,1.44609
-134.095,199.111,1.16294,-0.0579243,-0.270786,-0.0579231,1.01962,0.0957536,-0.270786,0.0957556,1.44675
-134.095,207.238,1.15191,-0.0526352,-0.261385,-0.0526343,1.01732,0.09008,-0.261386,0.0900816,1.4465
-134.095,215.365,1.14171,-0.047883,-0.25217,-0.0478822,1.01531,0.0847364,-0.25217,0.0847377,1.44546
-134.095,223.492,1.13229,-0.0436108,-0.243176,-0.0436102,1.01355,0.0797155,-0.243177,0.0797167,1.44373
-134.095,231.619,1.12358,-0.0397658,-0.23444,-0.0397653,1.01201,0.0750098,-0.23444,0.0750108,1.44142
-134.095,239.746,1.11574,-0.0363886,-0.226233,-0.0363882,1.01069,0.0707178,-0.226235,0.0707188,1.43903
-134.095,247.873,1.1101,-0.0339789,-0.22256,-0.0339786,1.00974,0.0685983,-0.222565,0.068599,1.44069
-134.095,256,1.11023,-0.0338289,-0.221811,-0.0338288,1.01002,0.068038,-0.221813,0.0680382,1.4418
-125.968,-256,1.10044,-0.0314352,0.215803,-0.0314351,1.00947,-0.0674828,0.215805,-0.067483,1.45878
-125.968,-247.873,1.10029,-0.0315781,0.216571,-0.0315778,1.00918,-0.0680584,0.216576,-0.0680592,1.45775
-125.968,-239.746,1.10553,-0.0338627,0.220363,-0.0338623,1.0101,-0.0702546,0.220365,-0.0702556,1.45649
-125.968,-231.619,1.11285,-0.0370831,0.228743,-0.0370826,1.01138,-0.0746882,0.228743,-0.0746892,1.45988
-125.968,-223.492,1.121,-0.0407594,0.237703,-0.0407588,1.01288,-0.0795726,0.237704,-0.0795738,1.46327
-125.968,-215.365,1.12983,-0.0448587,0.246978,-0.044858,1.0146,-0.0848121,0.246979,-0.0848135,1.46613
-125.968,-207.238,1.13941,-0.0494357,0.25654,-0.0494348,1.01658,-0.0904208,0.25654,-0.0904225,1.46836
-125.968,-199.111,1.14981,-0.0545501,0.266358,-0.054549,1.01885,-0.0964137,0.266358,-0.0964157,1.46986
-125.968,-190.984,1.1611,-0.0602682,0.276392,-0.0602668,1.02148,-0.102802,0.276392,-0.102805,1.47049
-125.968,-182.857,1.17334,-0.0666635,0.286586,-0.0666617,1.0245,-0.109591,0.286586,-0.109594,1.47012
-125.968,-174.73,1.1866,-0.0738169,0.296868,-0.0738147,1.02799,-0.116779,0.296868,-0.116783,1.46858
-125.968,-166.603,1.20097,-0.0818171,0.307144,-0.0818143,1.03201,-0.124352,0.307144,-0.124357,1.46569
-125.968,-158.476,1.21652,-0.0907602,0.317295,-0.0907568,1.03666,-0.132282,0.317295,-0.132287,1.46125
-125.968,-150.349,1.23332,-0.100749,0.327172,-0.100745,1.04202,-0.140521,0.327173,-0.140528,1.45505
-125.968,-142.222,1.25144,-0.111892,0.336593,-0.111886,1.0482,-0.148996,0.336593,-0.149004,1.44685
-125.968,-134.095,1.27094,-0.124298,0.345329,-0.124291,1.05531,-0.157602,0.34533,-0.157611,1.43641
-125.968,-125.968,1.29186,-0.138079,0.353109,-0.13807,1.06347,-0.16619,0.353109,-0.166201,1.42346
-125.968,-117.841,1.31424,-0.153338,0.359601,-0.153326,1.07281,-0.174566,0.359602,-0.174579,1.40774
-125.968,-109.714,1.33809,-0.170162,0.364415,-0.170147,1.08346,-0.182469,0.364415,-0.182484,1.38901
-125.968,-101.587,1.36336,-0.188616,0.36709,-0.188597,1.09554,-0.189568,0.36709,-0.189586,1.36706
-125.968,-93.4603,1.38998,-0.208722,0.367094,-0.208697,1.10912,-0.195447,0.367094,-0.19547,1.34173
-125.968,-85.3333,1.41782,-0.230443,0.36382,-0.230411,1.12426,-0.199602,0.363819,-0.199628,1.31297
-125.968,-77.2063,1.44664,-0.253657,0.356597,-0.253616,1.14094,-0.201431,0.356596,-0.201462,1.28086
-125.968,-69.0794,1.47611,-0.278127,0.344706,-0.278075,1.15905,-0.200252,0.344704,-0.200288,1.2457
-125.968,-60.9524,1.50579,-0.303469,0.327414,-0.303402,1.17831,-0.195325,0.327411,-0.195366,1.20807
-125.968,-52.8254,1.53506,-0.329114,0.304035,-0.32903,1.1983,-0.185908,0.304031,-0.185952,1.16888
-125.968,-44.6984,1.56313,-0.35429,0.274018,-0.354186,1.21836,-0.171339,0.274012,-0.171384,1.12947
-125.968,-36.5714,1.58905,-0.378016,0.237065,-0.37789,1.23765,-0.15116,0.237058,-0.151206,1.09156
-125.968,-28.4444,1.61175,-0.399144,0.193267,-0.398995,1.25511,-0.125262,0.19326,-0.125304,1.05724
-125.968,-20.3175,1.63009,-0.416446,0.143231,-0.416276,1.26959,-0.0940166,0.143225,-0.0940501,1.02878
-125.968,-12.1905,1.64302,-0.42876,0.0881481,-0.428575,1.28,-0.0583641,0.0881437,-0.058386,1.00834
-125.968,-4.06349,1.64971,-0.435172,0.0297657,-0.434977,1.28545,-0.0197953,0.0297641,-0.0198029,0.997639
-125.968,4.06349,1.64971,-0.435172,-0.0297657,-0.434977,1.28545,0.0197953,-0.0297641,0.0198029,0.997639
-125.968,12.1905,1.64302,-0.42876,-0.0881481,-0.428575,1.28,0.0583641,-0.0881437,0.058386,1.00834
-125.968,20.3175,1.63009,-0.416446,-0.143231,-0.416276,1.26959,0.0940166,-0.143225,0.0940501,1.02878
-125.968,28.4444,1.61175,-0.399144,-0.193267,-0.398995,1.25511,0.125262,-0.19326,0.125304,1.05724
-125.968,36.5714,1.58905,-0.378016,-0.237065,-0.37789,1.23765,0.15116,-0.237058,0.151206,1.09156
-125.968,44.6984,1.56313,-0.35429,-0.274018,-0.354186,1.21836,0.171339,-0.274012,0.171384,1.12947
-125.968,52.8254,1.53506,-0.329114,-0.304035,-0.32903,1.1983,0.185908,-0.304031,0.185952,1.16888
-125.968,60.9524,1.50579,-0.303469,-0.327414,-0.303402,1.17831,0.195325,-0.327411,0.195366,1.20807
-125.968,69.0794,1.47611,-0.278127,-0.344706,-0.278075,1.15905,0.200252,-0.344704,0.200288,1.2457
-125.968,77.2063,1.44664,-0.253657,-0.356597,-0.253616,1.14094,0.201431,-0.356596,0.201462,1.28086
-125.968,85.3333,1.41782,-0.230443,-0.36382,-0.230411,1.12426,0.199602,-0.363819,0.199628,1.31297
-125.968,93.4603,1.38998,-0.208722,-0.367094,-0.208697,1.10912,0.195447,-0.367094,0.19547,1.34173
-125.968,101.587,1.36336,-0.188616,-0.36709,-0.188597,1.09554,0.189568,-0.36709,0.189586,1.36706
-125.968,109.714,1.33809,-0.170162,-0.364415,-0.170147,1.08346,0.182469,-0.364415,0.182484,1.38901
-125.968,117.841,1.31424,-0.153338,-0.359601,-0.153326,1.07281,0.174566,-0.359602,0.174579,1.40774
-125.968,125.968,1.29186,-0.138079,-0.353109,-0.13807,1.06347,0.16619,-0.353109,0.166201,1.42346
-125.968,134.095,1.27094,-0.124298,-0.345329,-0.124291,1.05531,0.157602,-0.34533,0.157611,1.43641
-125.968,142.222,1.25144,-0.111892,-0.336593,-0.111886,1.0482,0.148996,-0.336593,0.149004,1.44685
-125.968,150.349,1.23332,-0.100749,-0.327172,-0.100745,1.04202,0.140521,-0.327173,0.140528,1.45505
-125.968,158.476,1.21652,-0.0907602,-0.317295,-0.0907568,1.03666,0.132282,-0.317295,0.132287,1.46125
-125.968,166.603,1.20097,-0.0818171,-0.307144,-0.0818143,1.03201,0.124352,-0.307144,0.124357,1.46569
-125.968,174.73,1.1866,-0.0738169,-0.296868,-0.0738147,1.02799,0.116779,-0.296868,0.116783,1.46858
-125.968,182.857,1.17334,-0.0666635,-0.286586,-0.0666617,1.0245,0.109591,-0.286586,0.109594,1.47012
-125.968,190.984,1.1611,-0.0602682,-0.276392,-0.0602668,1.02148,0.102802,-0.276392,0.102805,1.47049
-125.968,199.111,1.14981,-0.0545501,-0.266358,-0.054549,1.01885,0.0964137,-0.266358,0.0964157,1.46986
-125.968,207.238,1.13941,-0.0494357,-0.25654,-0.0494348,1.01658,0.0904208,-0.25654,0.0904225,1.46836
-125.968,215.365,1.12983,-0.0448587,-0.246978,-0.044858,1.0146,0.0848121,-0.246979,0.0848135,1.46613
-125.968,223.492,1.121,-0.0407595,-0.237703,-0.0407588,1.01288,0.0795726,-0.237704,0.0795738,1.46327
-125.968,231.619,1.11285,-0.0370834,-0.228743,-0.037083,1.01138,0.0746883,-0.228743,0.0746893,1.45988
-125.968,239.746,1.10554,-0.0338657,-0.220365,-0.0338653,1.0101,0.0702553,-0.220367,0.0702563,1.4565
-125.968,247.873,1.10032,-0.0315896,-0.216577,-0.0315893,1.00918,0.068061,-0.216582,0.0680617,1.45779
-125.968,256,1.10046,-0.0314398,-0.215805,-0.0314397,1.00947,0.0674839,-0.215807,0.067484,1.4588
-117.841,-256,1.09062,-0.0289333,0.20875,-0.0289332,1.00886,-0.0665686,0.208752,-0.0665688,1.47569
-117.841,-247.873,1.09046,-0.0290744,0.209536,-0.0290741,1.00856,-0.0671575,0.20954,-0.0671582,1.47477
-117.841,-239.746,1.09525,-0.0312088,0.213403,-0.0312084,1.00944,-0.0694108,0.213405,-0.0694119,1.47391
-117.841,-231.619,1.102,-0.0342432,0.22188,-0.0342427,1.01067,-0.0739534,0.22188,-0.0739544,1.47834
-117.841,-223.492,1.10953,-0.0377187,0.230986,-0.0377181,1.01212,-0.0789817,0.230986,-0.0789829,1.48287
-117.841,-215.365,1.11772,-0.0416076,0.24046,-0.0416069,1.01378,-0.0844034,0.24046,-0.0844049,1.48695
-117.841,-207.238,1.12662,-0.0459656,0.25028,-0.0459647,1.01571,-0.0902395,0.25028,-0.0902412,1.49046
-117.841,-199.111,1.13631,-0.0508542,0.260426,-0.0508531,1.01793,-0.0965132,0.260427,-0.0965154,1.49331
-117.841,-190.984,1.14685,-0.0563425,0.270868,-0.0563411,1.02051,-0.103246,0.270868,-0.103248,1.49537
-117.841,-182.857,1.15832,-0.062508,0.281559,-0.0625062,1.0235,-0.110453,0.281559,-0.110456,1.49647
-117.841,-174.73,1.17079,-0.0694369,0.292438,-0.0694348,1.02697,-0.118146,0.292439,-0.11815,1.49647
-117.841,-166.603,1.18435,-0.0772254,0.303424,-0.0772227,1.031,-0.126325,0.303425,-0.126329,1.49516
-117.841,-158.476,1.19906,-0.0859791,0.314411,-0.0859756,1.03569,-0.134976,0.314412,-0.134982,1.49234
-117.841,-150.349,1.21502,-0.095813,0.325262,-0.0958086,1.04114,-0.14407,0.325262,-0.144076,1.48775
-117.841,-142.222,1.2323,-0.106851,0.335803,-0.106845,1.04747,-0.153548,0.335804,-0.153557,1.48114
-117.841,-134.095,1.25097,-0.119224,0.345821,-0.119217,1.05483,-0.163323,0.345821,-0.163333,1.47222
-117.841,-125.968,1.2711,-0.133067,0.355046,-0.133058,1.06335,-0.173262,0.355047,-0.173274,1.46068
-117.841,-117.841,1.29273,-0.148514,0.363153,-0.148502,1.07321,-0.183179,0.363154,-0.183194,1.44619
-117.841,-109.714,1.3159,-0.165691,0.369745,-0.165675,1.08458,-0.192816,0.369746,-0.192834,1.42842
-117.841,-101.587,1.34059,-0.184705,0.374346,-0.184685,1.09761,-0.201834,0.374346,-0.201856,1.40707
-117.841,-93.4603,1.36678,-0.205631,0.376392,-0.205605,1.11248,-0.209788,0.376392,-0.209814,1.38185
-117.841,-85.3333,1.39435,-0.228489,0.375224,-0.228454,1.12928,-0.216116,0.375224,-0.216148,1.35259
-117.841,-77.2063,1.42313,-0.253214,0.370089,-0.253168,1.14809,-0.220125,0.370088,-0.220163,1.31922
-117.841,-69.0794,1.45285,-0.279625,0.360146,-0.279565,1.16883,-0.220988,0.360144,-0.221033,1.28192
-117.841,-60.9524,1.48309,-0.307372,0.344497,-0.307293,1.1913,-0.217763,0.344493,-0.217815,1.24113
-117.841,-52.8254,1.51326,-0.335888,0.32224,-0.335787,1.21504,-0.209443,0.322234,-0.209501,1.19776
-117.841,-44.6984,1.54257,-0.364341,0.29257,-0.364211,1.23934,-0.195054,0.292562,-0.195116,1.15321
-117.841,-36.5714,1.57001,-0.391599,0.254929,-0.391437,1.26315,-0.173813,0.254918,-0.173876,1.10948
-117.841,-28.4444,1.59436,-0.416257,0.209193,-0.416061,1.28508,-0.145345,0.209182,-0.145404,1.06913
-117.841,-20.3175,1.61427,-0.436735,0.155886,-0.436507,1.30357,-0.109915,0.155876,-0.109964,1.03512
-117.841,-12.1905,1.62844,-0.451474,0.0963184,-0.45122,1.31702,-0.0686044,0.096311,-0.0686369,1.01038
-117.841,-4.06349,1.63582,-0.459203,0.0325928,-0.458935,1.32412,-0.0233347,0.0325901,-0.0233462,0.997317
-117.841,4.06349,1.63582,-0.459203,-0.0325928,-0.458935,1.32412,0.0233347,-0.0325901,0.0233462,0.997317
-117.841,12.1905,1.62844,-0.451474,-0.0963184,-0.45122,1.31702,0.0686044,-0.096311,0.0686369,1.01038
-117.841,20.3175,1.61427,-0.436735,-0.155886,-0.436507,1.30357,0.109915,-0.155876,0.109964,1.03512
-117.841,28.4444,1.59436,-0.416257,-0.209193,-0.416061,1.28508,0.145345,-0.209182,0.145404,1.06913
-117.841,36.5714,1.57001,-0.391599,-0.254929,-0.391437,1.26315,0.173813,-0.254918,0.173876,1.10948
-117.841,44.6984,1.54257,-0.364341,-0.29257,-0.364211,1.23934,0.195054,-0.292562,0.195116,1.15321
-117.841,52.8254,1.51326,-0.335888,-0.32224,-0.335787,1.21504,0.209443,-0.322234,0.209501,1.19776
-117.841,60.9524,1.48309,-0.307372,-0.344497,-0.307293,1.1913,0.217763,-0.344493,0.217815,1.24113
-117.841,69.0794,1.45285,-0.279625,-0.360146,-0.279565,1.16883,0.220988,-0.360144,0.221033,1.28192
-117.841,77.2063,1.42313,-0.253214,-0.370089,-0.253168,1.14809,0.220125,-0.370088,0.220163,1.31922
-117.841,85.3333,1.39435,-0.228489,-0.375224,-0.228454,1.12928,0.216116,-0.375224,0.216148,1.35259
-117.841,93.4603,1.36678,-0.205631,-0.376392,-0.205605,1.11248,0.209788,-0.376392,0.209814,1.38185
-117.841,101.587,1.34059,-0.184705,-0.374346,-0.184685,1.09761,0.201834,-0.374346,0.201856,1.40707
-117.841,109.714,1.3159,-0.165691,-0.369745,-0.165675,1.08458,0.192816,-0.369746,0.192834,1.42842
-117.841,117.841,1.29273,-0.148514,-0.363153,-0.148502,1.07321,0.183179,-0.363154,0.183194,1.44619
-117.841,125.968,1.2711,-0.133067,-0.355046,-0.133058,1.06335,0.173262,-0.355047,0.173274,1.46068
-117.841,134.095,1.25097,-0.119224,-0.345821,-0.119217,1.05483,0.163323,-0.345821,0.163333,1.47222
-117.841,142.222,1.2323,-0.106851,-0.335803,-0.106845,1.04747,0.153548,-0.335804,0.153557,1.48114
-117.841,150.349,1.21502,-0.095813,-0.325262,-0.0958086,1.04114,0.14407,-0.325262,0.144076,1.48775
-117.841,158.476,1.19906,-0.0859791,-0.314411,-0.0859756,1.03569,0.134976,-0.314412,0.134982,1.49234
-117.841,166.603,1.18435,-0.0772254,-0.303424,-0.0772227,1.031,0.126325,-0.303425,0.126329,1.49516
-117.841,174.73,1.17079,-0.0694369,-0.292438,-0.0694348,1.02697,0.118146,-0.292439,0.11815,1.49647
-117.841,182.857,1.15832,-0.062508,-0.281559,-0.0625062,1.0235,0.110453,-0.281559,0.110456,1.49647
-117.841,190.984,1.14685,-0.0563425,-0.270868,-0.0563411,1.02051,0.103246,-0.270868,0.103248,1.49537
-117.841,199.111,1.13631,-0.0508542,-0.260426,-0.0508531,1.01793,0.0965132,-0.260427,0.0965154,1.49331
-117.841,207.238,1.12662,-0.0459656,-0.25028,-0.0459647,1.01571,0.0902395,-0.25028,0.0902412,1.49046
-117.841,215.365,1.11772,-0.0416076,-0.24046,-0.0416069,1.01378,0.0844034,-0.24046,0.0844049,1.48695
-117.841,223.492,1.10953,-0.0377187,-0.230986,-0.0377181,1.01212,0.0789817,-0.230986,0.0789829,1.48287
-117.841,231.619,1.102,-0.0342435,-0.22188,-0.034243,1.01067,0.0739535,-0.221881,0.0739545,1.47834
-117.841,239.746,1.09526,-0.0312116,-0.213404,-0.0312112,1.00944,0.0694114,-0.213406,0.0694124,1.47392
-117.841,247.873,1.09048,-0.029085,-0.209541,-0.0290846,1.00856,0.0671598,-0.209546,0.0671605,1.47482
-117.841,256,1.09063,-0.0289376,-0.208752,-0.0289375,1.00886,0.0665696,-0.208754,0.0665697,1.47571
-109.714,-256,1.08082,-0.0263418,0.200617,-0.0263417,1.0082,-0.0652695,0.200619,-0.0652697,1.4924
-109.714,-247.873,1.08065,-0.0264788,0.201413,-0.0264784,1.00789,-0.0658671,0.201418,-0.0658678,1.49161
-109.714,-239.746,1.08498,-0.0284486,0.205312,-0.0284483,1.00872,-0.0681573,0.205314,-0.0681583,1.49114
-109.714,-231.619,1.09113,-0.0312723,0.213806,-0.0312719,1.00989,-0.072771,0.213806,-0.0727721,1.49667
-109.714,-223.492,1.098,-0.0345168,0.222967,-0.0345162,1.01126,-0.0779014,0.222968,-0.0779026,1.50239
-109.714,-215.365,1.10548,-0.0381594,0.232544,-0.0381587,1.01286,-0.0834603,0.232544,-0.0834618,1.50775
-109.714,-207.238,1.11365,-0.0422556,0.242522,-0.0422548,1.0147,-0.0894757,0.242523,-0.0894775,1.51263
-109.714,-199.111,1.12255,-0.0468678,0.252891,-0.0468667,1.01685,-0.0959797,0.252891,-0.0959819,1.51693
-109.714,-190.984,1.13227,-0.0520664,0.263628,-0.052065,1.01935,-0.103003,0.263629,-0.103006,1.52052
-109.714,-182.857,1.14287,-0.0579312,0.274701,-0.0579295,1.02227,-0.110576,0.274701,-0.110579,1.52325
-109.714,-174.73,1.15443,-0.0645523,0.28606,-0.0645502,1.02568,-0.11872,0.28606,-0.118724,1.52496
-109.714,-166.603,1.16703,-0.0720312,0.297637,-0.0720285,1.02966,-0.127453,0.297638,-0.127458,1.52543
-109.714,-158.476,1.18076,-0.0804807,0.30934,-0.0804773,1.03433,-0.136781,0.309341,-0.136787,1.52444
-109.714,-150.349,1.19569,-0.0900264,0.321049,-0.090022,1.03979,-0.146692,0.321049,-0.146699,1.52175
-109.714,-142.222,1.21192,-0.100805,0.332605,-0.1008,1.0462,-0.157152,0.332605,-0.157161,1.51704
-109.714,-134.095,1.22952,-0.112967,0.343808,-0.11296,1.0537,-0.168095,0.343809,-0.168106,1.51001
-109.714,-125.968,1.24857,-0.126668,0.354404,-0.126659,1.06248,-0.179413,0.354405,-0.179427,1.50029
-109.714,-117.841,1.26913,-0.142074,0.364078,-0.142062,1.07273,-0.19094,0.364079,-0.190957,1.48749
-109.714,-109.714,1.29125,-0.159347,0.372439,-0.159331,1.08469,-0.202436,0.37244,-0.202457,1.47119
-109.714,-101.587,1.31495,-0.178642,0.379008,-0.178621,1.09858,-0.213566,0.379009,-0.213592,1.45099
-109.714,-93.4603,1.34022,-0.200091,0.383205,-0.200063,1.11463,-0.223876,0.383206,-0.223907,1.42647
-109.714,-85.3333,1.36701,-0.223781,0.384337,-0.223744,1.13306,-0.232764,0.384337,-0.232802,1.39729
-109.714,-77.2063,1.39519,-0.249728,0.381583,-0.249678,1.154,-0.239456,0.381583,-0.239502,1.36319
-109.714,-69.0794,1.42455,-0.27783,0.373996,-0.277763,1.17753,-0.242985,0.373993,-0.243041,1.32415
-109.714,-60.9524,1.45475,-0.307818,0.36051,-0.307728,1.2035,-0.242188,0.360506,-0.242254,1.28042
-109.714,-52.8254,1.48527,-0.339175,0.33999,-0.339054,1.23154,-0.235738,0.339982,-0.235814,1.23278
-109.714,-44.6984,1.51535,-0.371053,0.311318,-0.370894,1.26088,-0.222243,0.311306,-0.222328,1.18261
-109.714,-36.5714,1.54397,-0.4022,0.273574,-0.401995,1.29027,-0.200438,0.273558,-0.200527,1.13214
-109.714,-28.4444,1.56977,-0.430933,0.226293,-0.430676,1.31797,-0.169491,0.226275,-0.169576,1.08447
-109.714,-20.3175,1.5912,-0.455227,0.16979,-0.454919,1.34179,-0.129396,0.169773,-0.129469,1.04344
-109.714,-12.1905,1.60665,-0.472968,0.105443,-0.472617,1.35939,-0.0813269,0.10543,-0.081376,1.01309
-109.714,-4.06349,1.61476,-0.482359,0.0357769,-0.481985,1.36878,-0.0277641,0.0357721,-0.0277815,0.996899
-109.714,4.06349,1.61476,-0.482359,-0.0357769,-0.481985,1.36878,0.0277641,-0.0357721,0.0277815,0.996899
-109.714,12.1905,1.60665,-0.472968,-0.105443,-0.472617,1.35939,0.0813269,-0.10543,0.081376,1.01309
-109.714,20.3175,1.5912,-0.455227,-0.16979,-0.454919,1.34179,0.129396,-0.169773,0.129469,1.04344
-109.714,28.4444,1.56977,-0.430933,-0.226293,-0.430676,1.31797,0.169491,-0.226275,0.169576,1.08447
