x,z,K00,K01,K02,K10,K11,K12,K20,K21,K22
-142.222,215.365,0.12558,0.0315238,0.202186,0.0315004,0.238699,-0.0515287,0.202196,-0.0515678,-0.0893746
-142.222,223.492,0.12398,0.0279271,0.189591,0.027908,0.22699,-0.0472287,0.1896,-0.0472617,-0.0916516
-142.222,231.619,0.12229,0.0247023,0.177801,0.0246867,0.216041,-0.0433008,0.177811,-0.0433284,-0.0928167
-142.222,239.746,0.116718,0.0233221,0.167623,0.0233097,0.205328,-0.0400356,0.167677,-0.0400651,-0.0980499
-142.222,247.873,0.113031,0.0216822,0.158427,0.0216713,0.196679,-0.0366761,0.158522,-0.0366974,-0.0881537
-142.222,256,0.115088,0.0207258,0.157971,0.0207204,0.196374,-0.0366545,0.158047,-0.0366642,-0.0922598
-134.095,-256,0.126465,0.0195318,-0.15601,0.0195265,0.201504,0.0369459,-0.156089,0.0369561,-0.101504
-134.095,-247.873,0.124833,0.0203663,-0.156385,0.0203553,0.201924,0.036922,-0.156484,0.0369444,-0.0966733
-134.095,-239.746,0.12871,0.0221406,-0.165914,0.0221283,0.210847,0.0404872,-0.165972,0.040518,-0.108497
-134.095,-231.619,0.134857,0.0235758,-0.17647,0.0235604,0.222032,0.0439567,-0.17648,0.0439857,-0.104591
-134.095,-223.492,0.137628,0.0267273,-0.188607,0.0267084,0.233575,0.0480897,-0.188616,0.0481244,-0.104299
-134.095,-215.365,0.14039,0.030261,-0.201637,0.0302377,0.245944,0.0526411,-0.201648,0.0526825,-0.102968
-134.095,-207.238,0.142945,0.0343056,-0.215647,0.0342769,0.259159,0.057665,-0.215659,0.0577144,-0.100695
-134.095,-199.111,0.145181,0.0389626,-0.230708,0.038927,0.273277,0.0632106,-0.23072,0.0632697,-0.0973554
-134.095,-190.984,0.147,0.0443365,-0.246883,0.0442923,0.28836,0.069328,-0.246896,0.0693988,-0.0927455
-134.095,-182.857,0.148295,0.0505462,-0.264231,0.050491,0.304477,0.0760676,-0.264245,0.0761526,-0.0866135
-134.095,-174.73,0.148939,0.0577312,-0.282802,0.0576622,0.321697,0.08348,-0.282817,0.0835821,-0.0786623
-134.095,-166.603,0.148776,0.0660549,-0.302637,0.0659683,0.340093,0.0916133,-0.302653,0.0917361,-0.0685414
-134.095,-158.476,0.147621,0.0757077,-0.323757,0.0755987,0.359738,0.10051,-0.323773,0.100658,-0.0558369
-134.095,-150.349,0.145252,0.0869112,-0.346156,0.0867736,0.380704,0.110201,-0.346173,0.110379,-0.0400618
-134.095,-142.222,0.1414,0.0999216,-0.36979,0.0997474,0.403063,0.1207,-0.369807,0.120915,-0.0206447
-134.095,-134.095,0.135744,0.115033,-0.394554,0.114812,0.42688,0.131995,-0.394572,0.132254,0.00308097
-134.095,-125.968,0.127898,0.132582,-0.420263,0.1323,0.45221,0.144033,-0.42028,0.144344,0.0318867
-134.095,-117.841,0.117403,0.152941,-0.446614,0.152582,0.479095,0.1567,-0.446629,0.157075,0.0666534
-134.095,-109.714,0.103721,0.176522,-0.473137,0.176063,0.50755,0.169805,-0.47315,0.170253,0.108367
-134.095,-101.587,0.0862362,0.203757,-0.499141,0.20317,0.537555,0.183042,-0.499149,0.183576,0.158095
-134.095,-93.4603,0.0642671,0.235076,-0.523631,0.234324,0.569039,0.195959,-0.523629,0.196591,0.216936
-134.095,-85.3333,0.0371079,0.270861,-0.545218,0.269899,0.601856,0.207913,-0.545205,0.208653,0.285921
-134.095,-77.2063,0.00410606,0.311376,-0.562035,0.31015,0.635763,0.218033,-0.562004,0.218889,0.365846
-134.095,-69.0794,-0.0352046,0.356657,-0.571661,0.355102,0.670386,0.225192,-0.571608,0.226165,0.457021
-134.095,-60.9524,-0.0809032,0.406368,-0.571118,0.404415,0.705189,0.22801,-0.571038,0.229089,0.558922
-134.095,-52.8254,-0.132417,0.459626,-0.556993,0.457201,0.739445,0.224919,-0.556884,0.226079,0.669766
-134.095,-44.6984,-0.18823,0.514816,-0.525757,0.511856,0.772224,0.214311,-0.525622,0.215507,0.786084
-134.095,-36.5714,-0.245642,0.569472,-0.474333,0.565938,0.802409,0.194802,-0.47418,0.195968,0.902432
-134.095,-28.4444,-0.30073,0.6203,-0.400895,0.616194,0.828745,0.165582,-0.40074,0.166632,1.01145
-134.095,-20.3175,-0.348635,0.663434,-0.305739,0.658814,0.849951,0.126793,-0.305603,0.127635,1.10447
-134.095,-12.1905,-0.384267,0.694961,-0.191945,0.68995,0.864852,0.0798081,-0.191852,0.0803552,1.17269
-134.095,-4.06349,-0.403323,0.711646,-0.0654817,0.706422,0.872549,0.0272606,-0.0654483,0.0274505,1.20887
-134.095,4.06349,-0.403323,0.711646,0.0654817,0.706422,0.872549,-0.0272606,0.0654483,-0.0274505,1.20887
-134.095,12.1905,-0.384267,0.694961,0.191945,0.68995,0.864852,-0.0798081,0.191852,-0.0803552,1.17269
-134.095,20.3175,-0.348635,0.663434,0.305739,0.658814,0.849951,-0.126793,0.305603,-0.127635,1.10447
-134.095,28.4444,-0.30073,0.6203,0.400895,0.616194,0.828745,-0.165582,0.40074,-0.166632,1.01145
-134.095,36.5714,-0.245642,0.569472,0.474333,0.565938,0.802409,-0.194802,0.47418,-0.195968,0.902432
-134.095,44.6984,-0.18823,0.514816,0.525757,0.511856,0.772224,-0.214311,0.525622,-0.215507,0.786084
-134.095,52.8254,-0.132417,0.459626,0.556993,0.457201,0.739445,-0.224919,0.556884,-0.226079,0.669766
-134.095,60.9524,-0.0809032,0.406368,0.571118,0.404415,0.705189,-0.22801,0.571038,-0.229089,0.558922
-134.095,69.0794,-0.0352046,0.356657,0.571661,0.355102,0.670386,-0.225192,0.571608,-0.226165,0.457021
-134.095,77.2063,0.00410606,0.311376,0.562035,0.31015,0.635763,-0.218033,0.562004,-0.218889,0.365846
-134.095,85.3333,0.0371079,0.270861,0.545218,0.269899,0.601856,-0.207913,0.545205,-0.208653,0.285921
-134.095,93.4603,0.0642671,0.235076,0.523631,0.234324,0.569039,-0.195959,0.523629,-0.196591,0.216936
-134.095,101.587,0.0862362,0.203757,0.499141,0.20317,0.537555,-0.183042,0.499149,-0.183576,0.158095
-134.095,109.714,0.103721,0.176522,0.473137,0.176063,0.50755,-0.169805,0.47315,-0.170253,0.108367
-134.095,117.841,0.117403,0.152941,0.446614,0.152582,0.479095,-0.1567,0.446629,-0.157075,0.0666534
-134.095,125.968,0.127898,0.132582,0.420263,0.1323,0.45221,-0.144033,0.42028,-0.144344,0.0318867
-134.095,134.095,0.135744,0.115033,0.394554,0.114812,0.42688,-0.131995,0.394572,-0.132254,0.00308097
-134.095,142.222,0.1414,0.0999216,0.36979,0.0997474,0.403063,-0.1207,0.369807,-0.120915,-0.0206447
-134.095,150.349,0.145252,0.0869112,0.346156,0.0867736,0.380704,-0.110201,0.346173,-0.110379,-0.0400618
-134.095,158.476,0.147621,0.0757077,0.323757,0.0755987,0.359738,-0.10051,0.323773,-0.100658,-0.0558369
-134.095,166.603,0.148776,0.0660549,0.302637,0.0659683,0.340093,-0.0916133,0.302653,-0.0917361,-0.0685414
-134.095,174.73,0.148939,0.0577312,0.282802,0.0576622,0.321697,-0.08348,0.282817,-0.0835821,-0.0786623
-134.095,182.857,0.148295,0.0505462,0.264231,0.050491,0.304477,-0.0760676,0.264245,-0.0761526,-0.0866135
-134.095,190.984,0.147,0.0443365,0.246883,0.0442923,0.28836,-0.069328,0.246896,-0.0693988,-0.0927455
-134.095,199.111,0.145181,0.0389626,0.230708,0.038927,0.273277,-0.0632106,0.23072,-0.0632697,-0.0973554
-134.095,207.238,0.142945,0.0343056,0.215647,0.0342769,0.259159,-0.057665,0.215659,-0.0577144,-0.100695
-134.095,215.365,0.14039,0.0302609,0.201637,0.0302377,0.245944,-0.0526411,0.201648,-0.0526824,-0.102968
-134.095,223.492,0.137628,0.0267276,0.188607,0.0267087,0.233575,-0.0480898,0.188617,-0.0481245,-0.1043
-134.095,231.619,0.134839,0.0235827,0.176474,0.0235673,0.222029,-0.0439582,0.176484,-0.0439872,-0.104618
-134.095,239.746,0.128567,0.0221939,0.165945,0.0221817,0.210816,-0.0404991,0.166003,-0.0405298,-0.108719
-134.095,247.873,0.124266,0.0205726,0.156508,0.0205618,0.201796,-0.0369714,0.156607,-0.0369936,-0.0975608
-134.095,256,0.126082,0.0196737,0.156094,0.0196685,0.201423,-0.0369792,0.156172,-0.0369894,-0.102101
-125.968,-256,0.137593,0.0183721,-0.153266,0.018367,0.206472,0.0370744,-0.153346,0.037085,-0.111559
-125.968,-247.873,0.136199,0.0191486,-0.153599,0.0191378,0.206963,0.0370214,-0.153702,0.0370446,-0.10629
-125.968,-239.746,0.140765,0.0208747,-0.163285,0.0208627,0.216258,0.040731,-0.163348,0.0407629,-0.119399
-125.968,-231.619,0.147674,0.0222971,-0.174106,0.0222821,0.227942,0.0443747,-0.174116,0.0444048,-0.116719
-125.968,-223.492,0.151617,0.0253377,-0.186489,0.0253193,0.240087,0.0486882,-0.186499,0.0487244,-0.117357
-125.968,-215.365,0.155634,0.0287709,-0.199848,0.0287481,0.253124,0.0534665,-0.19986,0.0535099,-0.11707
-125.968,-207.238,0.159567,0.0327165,-0.214278,0.0326882,0.267084,0.0587704,-0.21429,0.0588224,-0.115917
-125.968,-199.111,0.163318,0.0372795,-0.229865,0.0372443,0.282036,0.0646599,-0.229878,0.0647226,-0.113774
-125.968,-190.984,0.166806,0.0425697,-0.246696,0.0425256,0.298054,0.0711988,-0.24671,0.0712743,-0.110435
-125.968,-182.857,0.169938,0.0487134,-0.264853,0.0486581,0.315219,0.078454,-0.264868,0.0785451,-0.105642
-125.968,-174.73,0.172605,0.0558606,-0.284421,0.0557911,0.333615,0.0864957,-0.284437,0.086606,-0.099091
-125.968,-166.603,0.174669,0.064189,-0.305475,0.0641013,0.353333,0.0953957,-0.305492,0.0955293,-0.0904136
-125.968,-158.476,0.175962,0.0739086,-0.328084,0.0737974,0.374465,0.105224,-0.328102,0.105386,-0.0791714
-125.968,-150.349,0.176279,0.0852678,-0.352298,0.0851264,0.397108,0.116046,-0.352317,0.116243,-0.0648387
-125.968,-142.222,0.175366,0.0985594,-0.378139,0.0983788,0.42136,0.127914,-0.378159,0.128153,-0.0467873
-125.968,-134.095,0.172908,0.114127,-0.405584,0.113896,0.447317,0.140858,-0.405606,0.14115,-0.0242665
-125.968,-125.968,0.168512,0.132374,-0.434544,0.132077,0.475072,0.154877,-0.434565,0.155232,0.00361604
-125.968,-117.841,0.161694,0.153765,-0.464822,0.153381,0.504707,0.169909,-0.464843,0.170341,0.0379145
-125.968,-109.714,0.151854,0.178832,-0.496069,0.178335,0.536284,0.185814,-0.496087,0.186339,0.0798581
-125.968,-101.587,0.138265,0.208167,-0.527704,0.207522,0.569839,0.202329,-0.527716,0.202964,0.130852
-125.968,-93.4603,0.12006,0.242407,-0.55882,0.241569,0.605353,0.21902,-0.558822,0.219784,0.192448
-125.968,-85.3333,0.0962562,0.282195,-0.588047,0.281104,0.642737,0.235218,-0.588034,0.23613,0.266263
-125.968,-77.2063,0.0658065,0.328101,-0.613401,0.326683,0.68179,0.249947,-0.613365,0.251023,0.353817
-125.968,-69.0794,0.0277381,0.380498,-0.632117,0.37866,0.722159,0.261852,-0.63205,0.263102,0.456229
-125.968,-60.9524,-0.0186124,0.439362,-0.640539,0.436996,0.763283,0.269153,-0.640431,0.270573,0.573761
-125.968,-52.8254,-0.0732314,0.503996,-0.634142,0.500983,0.80434,0.269676,-0.633985,0.271241,0.705168
-125.968,-44.6984,-0.134952,0.572706,-0.607826,0.568933,0.844206,0.261007,-0.607621,0.262659,0.84694
-125.968,-36.5714,-0.200969,0.642502,-0.556634,0.637884,0.881449,0.240834,-0.556393,0.242483,0.99262
-125.968,-28.4444,-0.266553,0.708983,-0.476937,0.703492,0.914384,0.207504,-0.476683,0.209023,1.13256
-125.968,-20.3175,-0.325271,0.766593,-0.367919,0.760297,0.941212,0.160689,-0.36769,0.161928,1.25453
-125.968,-12.1905,-0.369919,0.809395,-0.2329,0.802471,0.960235,0.101962,-0.23274,0.102777,1.34548
-125.968,-4.06349,-0.394129,0.832284,-0.0797987,0.825014,0.970116,0.0349747,-0.0797409,0.0352594,1.39421
-125.968,4.06349,-0.394129,0.832284,0.0797987,0.825014,0.970116,-0.0349747,0.0797409,-0.0352594,1.39421
-125.968,12.1905,-0.369919,0.809395,0.2329,0.802471,0.960235,-0.101962,0.23274,-0.102777,1.34548
-125.968,20.3175,-0.325271,0.766593,0.367919,0.760297,0.941212,-0.160689,0.36769,-0.161928,1.25453
-125.968,28.4444,-0.266553,0.708983,0.476937,0.703492,0.914384,-0.207504,0.476683,-0.209023,1.13256
-125.968,36.5714,-0.200969,0.642502,0.556634,0.637884,0.881449,-0.240834,0.556393,-0.242483,0.99262
-125.968,44.6984,-0.134952,0.572706,0.607826,0.568933,0.844206,-0.261007,0.607621,-0.262659,0.84694
-125.968,52.8254,-0.0732314,0.503996,0.634142,0.500983,0.80434,-0.269676,0.633985,-0.271241,0.705168
-125.968,60.9524,-0.0186124,0.439362,0.640539,0.436996,0.763283,-0.269153,0.640431,-0.270573,0.573761
-125.968,69.0794,0.0277381,0.380498,0.632117,0.37866,0.722159,-0.261852,0.63205,-0.263102,0.456229
-125.968,77.2063,0.0658065,0.328101,0.613401,0.326683,0.68179,-0.249947,0.613365,-0.251023,0.353817
-125.968,85.3333,0.0962562,0.282195,0.588047,0.281104,0.642737,-0.235218,0.588034,-0.23613,0.266263
-125.968,93.4603,0.12006,0.242407,0.55882,0.241569,0.605353,-0.21902,0.558822,-0.219784,0.192448
-125.968,101.587,0.138265,0.208167,0.527704,0.207522,0.569839,-0.202329,0.527716,-0.202964,0.130852
-125.968,109.714,0.151854,0.178832,0.496069,0.178335,0.536284,-0.185814,0.496087,-0.186339,0.0798581
-125.968,117.841,0.161694,0.153765,0.464822,0.153381,0.504707,-0.169909,0.464843,-0.170341,0.0379145
-125.968,125.968,0.168512,0.132374,0.434544,0.132077,0.475072,-0.154877,0.434565,-0.155232,0.00361604
-125.968,134.095,0.172908,0.114127,0.405584,0.113896,0.447317,-0.140858,0.405606,-0.14115,-0.0242665
-125.968,142.222,0.175366,0.0985594,0.378139,0.0983788,0.42136,-0.127914,0.378159,-0.128153,-0.0467873
-125.968,150.349,0.176279,0.0852678,0.352298,0.0851264,0.397108,-0.116046,0.352317,-0.116243,-0.0648387
-125.968,158.476,0.175962,0.0739086,0.328084,0.0737974,0.374465,-0.105224,0.328102,-0.105386,-0.0791714
-125.968,166.603,0.174669,0.064189,0.305475,0.0641013,0.353333,-0.0953957,0.305492,-0.0955293,-0.0904136
-125.968,174.73,0.172605,0.0558606,0.284421,0.0557911,0.333615,-0.0864957,0.284437,-0.086606,-0.099091
-125.968,182.857,0.169938,0.0487134,0.264853,0.0486581,0.315219,-0.078454,0.264868,-0.0785451,-0.105642
-125.968,190.984,0.166806,0.0425697,0.246696,0.0425256,0.298054,-0.0711988,0.24671,-0.0712743,-0.110435
-125.968,199.111,0.163318,0.0372795,0.229865,0.0372443,0.282036,-0.0646599,0.229878,-0.0647226,-0.113774
-125.968,207.238,0.159567,0.0327165,0.214278,0.0326882,0.267084,-0.0587704,0.21429,-0.0588224,-0.115917
-125.968,215.365,0.155634,0.0287709,0.199848,0.0287481,0.253124,-0.0534665,0.19986,-0.0535099,-0.117069
-125.968,223.492,0.151617,0.025338,0.18649,0.0253196,0.240086,-0.0486882,0.186499,-0.0487245,-0.117358
-125.968,231.619,0.147657,0.0223036,0.174109,0.0222886,0.227939,-0.0443761,0.17412,-0.0444062,-0.116745
-125.968,239.746,0.140632,0.0209247,0.163313,0.0209128,0.216228,-0.0407419,0.163375,-0.0407738,-0.119612
-125.968,247.873,0.135678,0.0193406,0.153711,0.01933,0.206839,-0.037067,0.153813,-0.0370901,-0.107132
-125.968,256,0.137241,0.0185043,0.153342,0.0184992,0.206394,-0.0371052,0.153422,-0.0371157,-0.112123
-117.841,-256,0.148796,0.0171057,-0.149597,0.0171007,0.211335,0.036983,-0.14968,0.0369938,-0.121717
-117.841,-247.873,0.147648,0.0178203,-0.149888,0.0178099,0.211899,0.0369007,-0.149995,0.0369246,-0.115996
-117.841,-239.746,0.152938,0.0194785,-0.159646,0.019467,0.221563,0.040728,-0.159712,0.0407608,-0.130437
-117.841,-231.619,0.160651,0.0208683,-0.170632,0.020854,0.233741,0.0445206,-0.170643,0.0445516,-0.129071
-117.841,-223.492,0.165828,0.0237676,-0.183151,0.0237498,0.246486,0.0489845,-0.183162,0.049022,-0.130715
-117.841,-215.365,0.171178,0.0270623,-0.196715,0.0270403,0.260192,0.053957,-0.196727,0.0540021,-0.13156
-117.841,-207.238,0.176584,0.0308633,-0.211426,0.0308359,0.274901,0.0595053,-0.211439,0.0595596,-0.131635
-117.841,-199.111,0.181967,0.0352774,-0.227389,0.035243,0.290691,0.0657011,-0.227403,0.0657669,-0.130819
-117.841,-190.984,0.187266,0.0404173,-0.244708,0.0403742,0.307651,0.0726222,-0.244723,0.0727019,-0.128909
-117.841,-182.857,0.192411,0.0464147,-0.263491,0.0463603,0.325874,0.0803529,-0.263507,0.0804497,-0.125647
-117.841,-174.73,0.197317,0.0534272,-0.283852,0.0533583,0.345461,0.0889848,-0.28387,0.0891026,-0.120727
-117.841,-166.603,0.201873,0.0616432,-0.305906,0.0615557,0.366521,0.0986156,-0.305925,0.0987594,-0.113774
-117.841,-158.476,0.205946,0.0712885,-0.329768,0.0711769,0.389167,0.109347,-0.329788,0.109523,-0.104334
-117.841,-150.349,0.209362,0.0826338,-0.355546,0.0824909,0.413523,0.121284,-0.355568,0.121499,-0.0918572
-117.841,-142.222,0.211904,0.0960036,-0.383337,0.0958198,0.439715,0.134525,-0.383362,0.134789,-0.075673
-117.841,-134.095,0.213291,0.111787,-0.413212,0.11155,0.467875,0.149157,-0.413238,0.149482,-0.0549647
-117.841,-125.968,0.213162,0.130449,-0.445197,0.130141,0.498138,0.165244,-0.445224,0.165645,-0.0287366
-117.841,-117.841,0.211045,0.152546,-0.47924,0.152145,0.530638,0.182804,-0.479268,0.183297,0.00422235
-117.841,-109.714,0.206329,0.178736,-0.515162,0.17821,0.565498,0.20178,-0.515189,0.202387,0.0453786
-117.841,-101.587,0.198222,0.209786,-0.552581,0.209094,0.602822,0.221998,-0.552603,0.222743,0.0964873
-117.841,-93.4603,0.185717,0.246578,-0.590788,0.245664,0.642676,0.243101,-0.590801,0.244013,0.159607
-117.841,-85.3333,0.167564,0.290081,-0.628582,0.28887,0.685058,0.264461,-0.628577,0.265571,0.237067
-117.841,-77.2063,0.142288,0.34129,-0.664035,0.339682,0.729856,0.285065,-0.664002,0.286403,0.331338
-117.841,-69.0794,0.108281,0.401097,-0.694203,0.398963,0.776788,0.303373,-0.694126,0.304965,0.444733
-117.841,-60.9524,0.0640391,0.470042,-0.714829,0.46722,0.825322,0.317194,-0.71469,0.31905,0.578852
-117.841,-52.8254,0.00862044,0.547927,-0.720148,0.544228,0.87458,0.323608,-0.719931,0.325711,0.733673
-117.841,-44.6984,-0.0576535,0.633269,-0.703028,0.628494,0.923248,0.319073,-0.702725,0.321359,0.9063
-117.841,-36.5714,-0.132312,0.722683,-0.655728,0.716656,0.969519,0.299828,-0.655349,0.302175,1.08957
-117.841,-28.4444,-0.209968,0.810425,-0.571567,0.803053,1.01113,0.262713,-0.571149,0.264931,1.2711
-117.841,-20.3175,-0.282218,0.888502,-0.447409,0.879841,1.04552,0.206343,-0.44702,0.208193,1.43362
-117.841,-12.1905,-0.338782,0.947742,-0.286266,0.938048,1.07018,0.132283,-0.285985,0.133519,1.55735
-117.841,-4.06349,-0.370017,0.979853,-0.0986407,0.96958,1.08308,0.045622,-0.0985381,0.0460574,1.62453
-117.841,4.06349,-0.370017,0.979853,0.0986407,0.96958,1.08308,-0.045622,0.0985381,-0.0460574,1.62453
-117.841,12.1905,-0.338782,0.947742,0.286266,0.938048,1.07018,-0.132283,0.285985,-0.133519,1.55735
-117.841,20.3175,-0.282218,0.888502,0.447409,0.879841,1.04552,-0.206343,0.44702,-0.208193,1.43362
-117.841,28.4444,-0.209968,0.810425,0.571567,0.803053,1.01113,-0.262713,0.571149,-0.264931,1.2711
-117.841,36.5714,-0.132312,0.722683,0.655728,0.716656,0.969519,-0.299828,0.655349,-0.302175,1.08957
-117.841,44.6984,-0.0576535,0.633269,0.703028,0.628494,0.923248,-0.319073,0.702725,-0.321359,0.9063
-117.841,52.8254,0.00862044,0.547927,0.720148,0.544228,0.87458,-0.323608,0.719931,-0.325711,0.733673
-117.841,60.9524,0.0640391,0.470042,0.714829,0.46722,0.825322,-0.317194,0.71469,-0.31905,0.578852
-117.841,69.0794,0.108281,0.401097,0.694203,0.398963,0.776788,-0.303373,0.694126,-0.304965,0.444733
-117.841,77.2063,0.142288,0.34129,0.664035,0.339682,0.729856,-0.285065,0.664002,-0.286403,0.331338
-117.841,85.3333,0.167564,0.290081,0.628582,0.28887,0.685058,-0.264461,0.628577,-0.265571,0.237067
-117.841,93.4603,0.185717,0.246578,0.590788,0.245664,0.642676,-0.243101,0.590801,-0.244013,0.159607
-117.841,101.587,0.198222,0.209786,0.552581,0.209094,0.602822,-0.221998,0.552603,-0.222743,0.0964873
-117.841,109.714,0.206329,0.178736,0.515162,0.17821,0.565498,-0.20178,0.515189,-0.202387,0.0453786
-117.841,117.841,0.211045,0.152546,0.47924,0.152145,0.530638,-0.182804,0.479268,-0.183297,0.00422235
-117.841,125.968,0.213162,0.130449,0.445197,0.130141,0.498138,-0.165244,0.445224,-0.165645,-0.0287366
-117.841,134.095,0.213291,0.111787,0.413212,0.11155,0.467875,-0.149157,0.413238,-0.149482,-0.0549647
-117.841,142.222,0.211904,0.0960036,0.383337,0.0958198,0.439715,-0.134525,0.383362,-0.134789,-0.075673
-117.841,150.349,0.209362,0.0826338,0.355546,0.0824909,0.413523,-0.121284,0.355568,-0.121499,-0.0918572
-117.841,158.476,0.205946,0.0712885,0.329768,0.0711769,0.389167,-0.109347,0.329788,-0.109523,-0.104334
-117.841,166.603,0.201873,0.0616432,0.305906,0.0615557,0.366521,-0.0986156,0.305925,-0.0987594,-0.113774
-117.841,174.73,0.197317,0.0534272,0.283852,0.0533583,0.345461,-0.0889848,0.28387,-0.0891026,-0.120727
-117.841,182.857,0.192411,0.0464147,0.263491,0.0463603,0.325874,-0.0803529,0.263507,-0.0804497,-0.125647
-117.841,190.984,0.187266,0.0404173,0.244708,0.0403742,0.307651,-0.0726222,0.244723,-0.0727019,-0.128909
-117.841,199.111,0.181967,0.0352774,0.227389,0.035243,0.290691,-0.0657011,0.227403,-0.0657669,-0.130819
-117.841,207.238,0.176584,0.0308633,0.211426,0.0308359,0.274901,-0.0595053,0.211439,-0.0595596,-0.131635
-117.841,215.365,0.171178,0.0270623,0.196715,0.0270403,0.260192,-0.053957,0.196727,-0.054002,-0.131559
-117.841,223.492,0.165828,0.0237679,0.183152,0.0237501,0.246486,-0.0489846,0.183162,-0.0490221,-0.130716
-117.841,231.619,0.160636,0.0208744,0.170635,0.0208601,0.233737,-0.0445218,0.170646,-0.0445528,-0.129095
-117.841,239.746,0.152816,0.019525,0.15967,0.0195136,0.221533,-0.0407379,0.159737,-0.0407706,-0.130638
-117.841,247.873,0.147173,0.0179972,0.149988,0.0179868,0.211779,-0.0369423,0.150094,-0.0369659,-0.116788
-117.841,256,0.148474,0.0172274,0.149665,0.0172225,0.21126,-0.0370109,0.149747,-0.0370217,-0.122247
-109.714,-256,0.159973,0.0157459,-0.144967,0.0157412,0.216062,0.0366517,-0.145051,0.0366626,-0.131888
-109.714,-247.873,0.159076,0.0163958,-0.145215,0.0163857,0.216701,0.0365412,-0.145324,0.0365655,-0.125704
-109.714,-239.746,0.165116,0.0179667,-0.154949,0.0179559,0.226728,0.0404536,-0.15502,0.040487,-0.141509
-109.714,-231.619,0.17367,0.019304,-0.165991,0.0192905,0.239391,0.0443632,-0.166002,0.0443948,-0.141532
-109.714,-223.492,0.180126,0.0220322,-0.17852,0.0220154,0.252732,0.0489405,-0.178531,0.0489789,-0.144245
-109.714,-215.365,0.186869,0.025151,-0.192148,0.0251301,0.267101,0.0540654,-0.19216,0.0541117,-0.146296
-109.714,-207.238,0.193825,0.0287618,-0.206982,0.0287356,0.282554,0.0598118,-0.206996,0.059868,-0.147692
-109.714,-199.111,0.200934,0.0329711,-0.223142,0.0329381,0.29918,0.0662628,-0.223157,0.0663311,-0.148317
-109.714,-190.984,0.208162,0.0378924,-0.240749,0.0378508,0.317079,0.0735101,-0.240765,0.0735932,-0.147975
-109.714,-182.857,0.215466,0.0436595,-0.259934,0.0436068,0.336359,0.0816557,-0.259952,0.0817572,-0.146416
-109.714,-174.73,0.222793,0.0504338,-0.280837,0.0503668,0.357138,0.090813,-0.280856,0.0909374,-0.143338
-109.714,-166.603,0.230073,0.0584103,-0.303606,0.0583246,0.379542,0.101107,-0.303628,0.10126,-0.138369
-109.714,-158.476,0.237215,0.0678247,-0.328402,0.0677148,0.403709,0.112675,-0.328426,0.112863,-0.131053
-109.714,-150.349,0.244101,0.0789632,-0.355389,0.0788216,0.429787,0.125662,-0.355416,0.125894,-0.120832
-109.714,-142.222,0.250571,0.0921735,-0.384739,0.0919902,0.457934,0.140221,-0.384769,0.140509,-0.107013
-109.714,-134.095,0.256415,0.10788,-0.41662,0.107641,0.488322,0.156508,-0.416652,0.156865,-0.0887388
-109.714,-125.968,0.261343,0.1266,-0.451186,0.126288,0.52113,0.174667,-0.451222,0.175111,-0.0649426
-109.714,-117.841,0.264956,0.148969,-0.488556,0.148558,0.556551,0.194819,-0.488595,0.195372,-0.0342912
-109.714,-109.714,0.266702,0.17576,-0.528771,0.175217,0.594781,0.217031,-0.528812,0.21772,0.00488272
-109.714,-101.587,0.265814,0.20792,-0.571727,0.207196,0.636013,0.24127,-0.571766,0.242129,0.0546592
-109.714,-93.4603,0.261234,0.246588,-0.61705,0.245618,0.680422,0.267335,-0.617082,0.268405,0.11761
-109.714,-85.3333,0.251534,0.293113,-0.663904,0.291804,0.728137,0.294745,-0.66392,0.296073,0.19685
-109.714,-77.2063,0.234852,0.349028,-0.71069,0.347253,0.779195,0.322575,-0.710672,0.324213,0.296011
-109.714,-69.0794,0.208887,0.415952,-0.754605,0.413537,0.833463,0.349237,-0.754531,0.351236,0.419024
-109.714,-60.9524,0.171061,0.495343,-0.791086,0.492055,0.890532,0.372202,-0.790924,0.374601,0.569561
-109.714,-52.8254,0.11898,0.588003,-0.813233,0.583547,0.949562,0.387744,-0.812948,0.390548,0.749893
-109.714,-44.6984,0.0513577,0.69325,-0.8115,0.687285,1.0091,0.390847,-0.811063,0.394001,0.959008
-109.714,-36.5714,-0.0305502,0.807773,-0.774228,0.799957,1.06694,0.375555,-0.773639,0.378903,1.19004
-109.714,-28.4444,-0.121288,0.924446,-0.68972,0.914535,1.12006,0.33608,-0.689029,0.339347,1.42781
-109.714,-20.3175,-0.210236,1.03187,-0.550244,1.01986,1.16478,0.268798,-0.549567,0.271598,1.64802
-109.714,-12.1905,-0.282675,1.11565,-0.357073,1.10189,1.19734,0.174643,-0.356569,0.176552,1.82023
-109.714,-4.06349,-0.323676,1.16189,-0.123973,1.14712,1.21453,0.060661,-0.123785,0.0613408,1.91536
-109.714,4.06349,-0.323676,1.16189,0.123973,1.14712,1.21453,-0.060661,0.123785,-0.0613408,1.91536
-109.714,12.1905,-0.282675,1.11565,0.357073,1.10189,1.19734,-0.174643,0.356569,-0.176552,1.82023
-109.714,20.3175,-0.210236,1.03187,0.550244,1.01986,1.16478,-0.268798,0.549567,-0.271598,1.64802
-109.714,28.4444,-0.121288,0.924446,0.68972,0.914535,1.12006,-0.33608,0.689029,-0.339347,1.42781
